locus_tag	ftype	length_bp	gene	EC_number	COG	product
HHLIMPFN_00001	CDS	1302	PURA	6.3.4.4		Adenylosuccinate synthetase, organellar chromatophore
HHLIMPFN_00002	tRNA	76				tRNA-Ala(tgc)
HHLIMPFN_00003	CDS	1113				hypothetical protein
HHLIMPFN_00004	CDS	168				hypothetical protein
HHLIMPFN_00005	CDS	4290				hypothetical protein
HHLIMPFN_00006	CDS	819				hypothetical protein
HHLIMPFN_00007	CDS	264				hypothetical protein
HHLIMPFN_00008	CDS	1485	rhlE	3.6.4.13		ATP-dependent RNA helicase RhlE
HHLIMPFN_00009	CDS	741	nagK	2.7.1.59		N-acetyl-D-glucosamine kinase
HHLIMPFN_00010	CDS	2553				hypothetical protein
HHLIMPFN_00011	CDS	1842				hypothetical protein
HHLIMPFN_00012	CDS	768				hypothetical protein
HHLIMPFN_00013	CDS	1170	kbl	2.3.1.29		2-amino-3-ketobutyrate coenzyme A ligase
HHLIMPFN_00014	CDS	615				hypothetical protein
HHLIMPFN_00015	CDS	657				hypothetical protein
HHLIMPFN_00016	CDS	390				hypothetical protein
HHLIMPFN_00017	CDS	1953				hypothetical protein
HHLIMPFN_00018	CDS	2043				hypothetical protein
HHLIMPFN_00019	CDS	477				hypothetical protein
HHLIMPFN_00020	CDS	1167	gltA	2.3.3.16	COG0372	Citrate synthase
HHLIMPFN_00021	CDS	1257				hypothetical protein
HHLIMPFN_00022	CDS	1455				hypothetical protein
HHLIMPFN_00023	CDS	807	tatC_1			Sec-independent protein translocase protein TatC
HHLIMPFN_00024	CDS	891				hypothetical protein
HHLIMPFN_00025	CDS	921				hypothetical protein
HHLIMPFN_00026	CDS	879	folD		COG0190	Bifunctional protein FolD protein
HHLIMPFN_00027	CDS	231				hypothetical protein
HHLIMPFN_00028	tRNA	77				tRNA-Thr(tgt)
HHLIMPFN_00029	CDS	378				hypothetical protein
HHLIMPFN_00030	CDS	1485	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
HHLIMPFN_00031	CDS	336				hypothetical protein
HHLIMPFN_00032	CDS	492				hypothetical protein
HHLIMPFN_00033	CDS	456				hypothetical protein
HHLIMPFN_00034	CDS	465	ribK	2.7.1.161	COG1339	Riboflavin kinase
HHLIMPFN_00035	CDS	918	truA	5.4.99.12		tRNA pseudouridine synthase A
HHLIMPFN_00036	CDS	519				hypothetical protein
HHLIMPFN_00037	CDS	1053				hypothetical protein
HHLIMPFN_00038	CDS	1206				hypothetical protein
HHLIMPFN_00039	CDS	1296				hypothetical protein
HHLIMPFN_00040	CDS	990	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HHLIMPFN_00041	CDS	1014				hypothetical protein
HHLIMPFN_00042	CDS	1017	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HHLIMPFN_00043	CDS	2247	tgtA	2.4.2.48	COG0343	tRNA-guanine(15) transglycosylase
HHLIMPFN_00044	CDS	465				hypothetical protein
HHLIMPFN_00045	CDS	753	livG		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
HHLIMPFN_00046	CDS	1407				hypothetical protein
HHLIMPFN_00047	CDS	1041				hypothetical protein
HHLIMPFN_00048	CDS	1194	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase
HHLIMPFN_00049	CDS	420	sufE			Cysteine desulfuration protein SufE
HHLIMPFN_00050	CDS	318				hypothetical protein
HHLIMPFN_00051	CDS	519				hypothetical protein
HHLIMPFN_00052	CDS	1116	obg	3.6.5.-		GTPase Obg
HHLIMPFN_00053	CDS	1443				hypothetical protein
HHLIMPFN_00054	CDS	858				hypothetical protein
HHLIMPFN_00055	CDS	1314				hypothetical protein
HHLIMPFN_00056	CDS	924				hypothetical protein
HHLIMPFN_00057	CDS	1305				hypothetical protein
HHLIMPFN_00058	CDS	1083	aroC	4.2.3.5		Chorismate synthase
HHLIMPFN_00059	CDS	891	aroK	2.7.1.71	COG1685	Shikimate kinase
HHLIMPFN_00060	CDS	1047	aroB'	1.4.1.24	COG1465	3-dehydroquinate synthase
HHLIMPFN_00061	CDS	819	aroA'	2.2.1.10	COG1830	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase
HHLIMPFN_00062	CDS	639				hypothetical protein
HHLIMPFN_00063	CDS	1716				hypothetical protein
HHLIMPFN_00064	CDS	885				hypothetical protein
