	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000828.1_1	QGNH01000828.1	QGNH01000828.1	1	1	138	1	E																				0	False	F
QGNH01000828.1_2	QGNH01000828.1	QGNH01000828.1	2	251	2056	1	D			NP_077671.1	NP_077671.1 EsV-1-186 [Ectocarpus siliculosus virus 1]	False	0.226	73.0	6.67e-12								Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]; PAS fold [PF08448.13]; His Kinase A (phospho-acceptor) domain [PF00512.28]				0	False	F
QGNH01000828.1_3	QGNH01000828.1	QGNH01000828.1	3	2063	2758	1	D																Response regulator receiver domain [PF00072.27]; Transcriptional regulatory protein, C terminal [PF00486.31]				0	False	F
QGNH01000828.1_4	QGNH01000828.1	QGNH01000828.1	4	3048	3548	1	E																				0	False	F
QGNH01000828.1_5	QGNH01000828.1	QGNH01000828.1	5	3997	5292	1	D			YP_009043892.1	YP_009043892.1 integrase [Vibrio phage X29]	False	0.292	82.0	3.763e-15								Phage integrase family [PF00589.25]; Arm DNA-binding domain [PF13356.9]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	VF
QGNH01000828.1_6	QGNH01000828.1	QGNH01000828.1	6	5428	5925	-1	E																				0	False	
QGNH01000828.1_7	QGNH01000828.1	QGNH01000828.1	7	5909	6265	-1	E																				0	False	
QGNH01000828.1_8	QGNH01000828.1	QGNH01000828.1	8	6408	7202	-1	D			YP_010660077.1	YP_010660077.1 ATP-binding protein [Pseudoalteromonas phage HS6]	False	0.229	64.0	4.22e-10								AAA domain [PF13401.9]; Bacterial TniB protein [PF05621.14]	VOG02271	sp|P03763|TARGB_BPMU ATP-dependent target DNA activator B; XhXr	Xh;Xr	0	False	V
QGNH01000828.1_9	QGNH01000828.1	QGNH01000828.1	9	7195	8634	-1	C	K07497	putative transposase	YP_007673248.1	YP_007673248.1 transposase [Rhodobacter phage RC1]	False	0.232	81.0	1.175e-14								Integrase core domain [PF00665.29]; Mu transposase, C-terminal [PF09299.14]; Bacteriophage Mu transposase [PF02914.18]; Mu DNA binding, I gamma subdomain [PF09039.14]; Homeodomain-like domain [PF13565.9]	VOG00376	sp|P16942|T629_SHISO Transposase for insertion sequence element IS629; Xr	Xr	0	False	V
QGNH01000828.1_10	QGNH01000828.1	QGNH01000828.1	10	8768	9358	1	C	K14060	putative DNA-invertase from lambdoid prophage Rac	YP_004301563.1	YP_004301563.1 integrase [Brochothrix phage BL3]	False	0.358	96.0	1.652e-21								Resolvase, N terminal domain [PF00239.24]				0	False	
QGNH01000828.1_11	QGNH01000828.1	QGNH01000828.1	11	9747	10718	-1	E																				0	False	
QGNH01000828.1_12	QGNH01000828.1	QGNH01000828.1	12	10852	12018	-1	D									MER1381328	A39	MER1381328 -  () [A39.UNW]#A39#{peptidase unit: 49-815}~source HFZ30362~	False	0.403	156.0	2.395e-39					0	False	
QGNH01000828.1_13	QGNH01000828.1	QGNH01000828.1	13	12239	13069	1	D									MER1379205	A39	MER1379205 -  () [A39.UNW]#A39#{peptidase unit: 78-1115}~source HDH04384~	False	0.445	86.0	7.207e-17					0	False	F
QGNH01000828.1_14	QGNH01000828.1	QGNH01000828.1	14	13079	13921	1	E																				0	False	F
QGNH01000828.1_15	QGNH01000828.1	QGNH01000828.1	15	14278	14709	-1	E																				0	False	F
QGNH01000828.1_16	QGNH01000828.1	QGNH01000828.1	16	14766	15323	-1	E																				0	False	F
QGNH01000828.1_17	QGNH01000828.1	QGNH01000828.1	17	15369	16436	-1	D									MER1381253	A39	MER1381253 -  (Candidatus Scalindua sp. SCAELEC01) [A39.UNW]#A39#{peptidase unit: 249-1113}~source RZV63150~	False	0.31	102.0	1.933e-21					0	False	F
QGNH01000828.1_18	QGNH01000828.1	QGNH01000828.1	18	16572	17777	-1	D																Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	VF
