	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_049399_1	NC_049399	NC_049399	1	252	776	1	D			YP_009877920.1	YP_009877920.1 terminase small subunit [Lactococcus phage 30804]	False	0.944	347.0	1.008e-108								Putative bacteriophage terminase small subunit [PF07141.14]	VOG14470	sp|D3WAC0|TERS_BPLP2 Terminase small subunit; Xr	Xr	0	False	VF
NC_049399_2	NC_049399	NC_049399	2	773	922	1	E			YP_009878083.1	YP_009878083.1 HNH endonuclease [Lactococcus phage 38507]	False	1.0	96.0	3.38e-24												0	False	F
NC_049399_3	NC_049399	NC_049399	3	873	1235	1	D			YP_009877921.1	YP_009877921.1 HNH endonuclease [Lactococcus phage 30804]	False	0.951	242.0	1.6259999999999998e-73								HNH endonuclease [PF13392.9]				0	False	F
NC_049399_4	NC_049399	NC_049399	4	1237	2859	1	D			YP_009877922.1	YP_009877922.1 terminase large subunit [Lactococcus phage 30804]	True	0.97	1105.0	0.0								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
NC_049399_5	NC_049399	NC_049399	5	2849	3133	1	C	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	YP_009874979.1	YP_009874979.1 HNH endonuclease [Lactococcus phage 936 group phage Phi4.2]	False	1.0	214.0	3.46e-64								HNH endonuclease [PF01844.26]	VOG07194	sp|D3WAC2|ENDON_BPLP2 Probable HNH endonuclease; Xu	Xu	1	False	F
NC_049399_6	NC_049399	NC_049399	6	3146	4282	1	D			YP_009877924.1	YP_009877924.1 portal protein [Lactococcus phage 30804]	True	0.95	756.0	2.132e-246								Phage portal protein [PF04860.15]	VOG30794	sp|D3WAC3|PORTL_BPLP2 Probable portal protein; XpXrXs	Xs;Xp;Xr	0	False	VF
NC_049399_7	NC_049399	NC_049399	7	4263	4799	1	C	K06904	uncharacterized protein	YP_009877925.1	YP_009877925.1 HK97 family prohead protease [Lactococcus phage 30804]	True	0.943	354.0	3.038e-111	MER0079954	S78	MER0079954 - family S78 unassigned peptidases () [S78.UPW]#S78#{peptidase unit: 6-142}~source ABB77626~	False	277.0	2.938e-84	0.955	Caudovirus prohead serine protease [PF04586.20]	VOG02183	sp|D3WAC4|PRO_BPLP2 Probable capsid maturation protease; XhXs	Xh;Xs	0	False	VPF
NC_049399_8	NC_049399	NC_049399	8	4792	5973	1	E			YP_009877926.1	YP_009877926.1 minor head protein [Lactococcus phage 30804]	True	0.907	745.0	1.5459999999999999e-242									VOG02260	sp|D3WAC5|CAPSD_BPLP2 Capsid protein; Xs	Xs	0	False	VF
NC_049399_9	NC_049399	NC_049399	9	5994	6257	1	E			YP_009874871.1	YP_009874871.1 head-tail connector protein [Lactococcus phage 936 group phage Phi109]	False	0.961	178.0	5.599e-52									VOG14468	REFSEQ head-tail connector protein; Xu	Xu	0	False	
NC_049399_10	NC_049399	NC_049399	10	6257	6571	1	E			YP_006201941.1	YP_006201941.1 virion structural protein [Lactococcus phage ASCC281]	False	0.958	212.0	2.75e-63									VOG14472	sp|D3WAC7|HCP1_BPLP2 Probable head completion protein 1; XpXrXs	Xs;Xp;Xr	0	False	V
