	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001732.1_1	QGNH01001732.1	QGNH01001732.1	1	2	460	-1	D	YP_009226084.1	YP_009226084.1 Erf-like ssDNA annealing protein [Pseudoalteromonas phage Pq0]	False	0.517	108.0	2.048e-26	ERF superfamily [PF04404.15]	VOG08218	sp|P04892|ERF_BPP22 Essential recombination function protein; Xh	Xh	0	False	F
QGNH01001732.1_2	QGNH01001732.1	QGNH01001732.1	2	491	700	-1	E											0	False	F
QGNH01001732.1_3	QGNH01001732.1	QGNH01001732.1	3	697	873	-1	E											0	False	F
QGNH01001732.1_4	QGNH01001732.1	QGNH01001732.1	4	1005	1274	1	D							Bacterial regulatory protein, Fis family [PF02954.22]; Helix-turn-helix domain [PF18024.4]				0	False	F
QGNH01001732.1_5	QGNH01001732.1	QGNH01001732.1	5	1168	1527	-1	E											0	False	F
QGNH01001732.1_6	QGNH01001732.1	QGNH01001732.1	6	1648	1809	-1	E											0	False	F
QGNH01001732.1_7	QGNH01001732.1	QGNH01001732.1	7	1915	2184	1	E											0	False	F
QGNH01001732.1_8	QGNH01001732.1	QGNH01001732.1	8	2181	2390	1	E											0	False	F
QGNH01001732.1_9	QGNH01001732.1	QGNH01001732.1	9	2387	2860	1	E											0	False	F
QGNH01001732.1_10	QGNH01001732.1	QGNH01001732.1	10	2832	3281	1	E											0	False	F
QGNH01001732.1_11	QGNH01001732.1	QGNH01001732.1	11	3464	3694	-1	E											0	False	F
QGNH01001732.1_12	QGNH01001732.1	QGNH01001732.1	12	3998	4693	1	E											0	False	F
QGNH01001732.1_13	QGNH01001732.1	QGNH01001732.1	13	4686	5096	1	E											0	False	F
QGNH01001732.1_14	QGNH01001732.1	QGNH01001732.1	14	5148	5498	1	E											0	False	
QGNH01001732.1_15	QGNH01001732.1	QGNH01001732.1	15	5502	5738	1	E											0	False	
QGNH01001732.1_16	QGNH01001732.1	QGNH01001732.1	16	5751	6146	1	E											0	False	
QGNH01001732.1_17	QGNH01001732.1	QGNH01001732.1	17	6162	6881	1	E	YP_009021754.1	YP_009021754.1 terminase large subunit [Vibrio phage CHOED]	False	0.267	63.0	6.973e-10					0	False	
QGNH01001732.1_18	QGNH01001732.1	QGNH01001732.1	18	6916	7338	1	D							HNH endonuclease [PF13392.9]	VOG00638	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01001732.1_19	QGNH01001732.1	QGNH01001732.1	19	7405	7662	-1	E											0	False	F
QGNH01001732.1_20	QGNH01001732.1	QGNH01001732.1	20	7674	7904	1	E											0	False	F
QGNH01001732.1_21	QGNH01001732.1	QGNH01001732.1	21	7904	8593	1	E											0	False	F
QGNH01001732.1_22	QGNH01001732.1	QGNH01001732.1	22	8590	8925	1	E											0	False	F
QGNH01001732.1_23	QGNH01001732.1	QGNH01001732.1	23	8929	9462	1	E											0	False	F
QGNH01001732.1_24	QGNH01001732.1	QGNH01001732.1	24	9459	9719	1	E											0	False	F
QGNH01001732.1_25	QGNH01001732.1	QGNH01001732.1	25	9716	11650	1	E											0	False	F
QGNH01001732.1_26	QGNH01001732.1	QGNH01001732.1	26	11691	12401	1	E											0	False	F
