	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000153.1_1	QGNH01000153.1	QGNH01000153.1	1	141	587	1	E																		0	False	F
QGNH01000153.1_2	QGNH01000153.1	QGNH01000153.1	2	706	903	1	E																		0	False	F
QGNH01000153.1_3	QGNH01000153.1	QGNH01000153.1	3	893	1339	1	D														Probable zinc-ribbon domain [PF13451.9]				0	False	F
QGNH01000153.1_4	QGNH01000153.1	QGNH01000153.1	4	1302	2015	1	D	YP_009216177.1	YP_009216177.1 thymidylate kinase [Bacillus phage Shanette]	False	0.317	85.0	2.215e-17								Deoxynucleoside kinase [PF01712.22]; AAA domain [PF13671.9]				0	False	F
QGNH01000153.1_5	QGNH01000153.1	QGNH01000153.1	5	2015	2428	1	E																		0	False	F
QGNH01000153.1_6	QGNH01000153.1	QGNH01000153.1	6	2428	2739	1	E																		0	False	F
QGNH01000153.1_7	QGNH01000153.1	QGNH01000153.1	7	2998	3174	1	E																		0	False	F
QGNH01000153.1_8	QGNH01000153.1	QGNH01000153.1	8	3441	3881	1	E																		0	False	F
QGNH01000153.1_9	QGNH01000153.1	QGNH01000153.1	9	3881	4171	1	E																		0	False	F
QGNH01000153.1_10	QGNH01000153.1	QGNH01000153.1	10	4457	4696	1	E																		0	False	F
QGNH01000153.1_11	QGNH01000153.1	QGNH01000153.1	11	4696	5286	1	E																		0	False	F
QGNH01000153.1_12	QGNH01000153.1	QGNH01000153.1	12	5311	6168	1	E																		0	False	
QGNH01000153.1_13	QGNH01000153.1	QGNH01000153.1	13	6246	6932	1	D														Mannose-6-phosphate isomerase [PF01050.21]				0	False	MK
QGNH01000153.1_14	QGNH01000153.1	QGNH01000153.1	14	6936	7916	1	E																		0	False	
QGNH01000153.1_15	QGNH01000153.1	QGNH01000153.1	15	7913	8542	1	E																		0	False	
QGNH01000153.1_16	QGNH01000153.1	QGNH01000153.1	16	8545	10461	1	D	YP_009215866.1	YP_009215866.1 portal protein [Bacillus phage JL]	True	0.453	379.0	9.741e-112								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xs;Xh;Xr;Xp	0	False	V
QGNH01000153.1_17	QGNH01000153.1	QGNH01000153.1	17	10458	11723	1	E																		0	False	
QGNH01000153.1_18	QGNH01000153.1	QGNH01000153.1	18	11728	13011	1	E																		0	False	
QGNH01000153.1_19	QGNH01000153.1	QGNH01000153.1	19	13022	13489	1	E																		0	False	
QGNH01000153.1_20	QGNH01000153.1	QGNH01000153.1	20	13473	13709	1	E																		0	False	
QGNH01000153.1_21	QGNH01000153.1	QGNH01000153.1	21	13706	13882	1	E																		0	False	
QGNH01000153.1_22	QGNH01000153.1	QGNH01000153.1	22	13886	15226	1	E																		0	False	
QGNH01000153.1_23	QGNH01000153.1	QGNH01000153.1	23	15236	15853	1	E																		0	False	
QGNH01000153.1_24	QGNH01000153.1	QGNH01000153.1	24	15859	17262	1	D	YP_007003394.1	YP_007003394.1 hypothetical protein F373_gp137 [Bacillus phage SP-10]	False	0.288	121.0	2.1119999999999998e-27	MER0714133	C39	MER0714133 - family C39 non-peptidase homologues (Methanosarcina horonobensis) [C39.UNW]#C39#{peptidase unit: 46-191}~source A0A0E3S904~	False	118.0	4.032e-26	0.445	Peptidase_C39 like family [PF13529.9]; Peptidase C39 family [PF03412.18]; Papain-like cysteine protease AvrRpt2 [PF12385.11]				0	False	P
