	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001062.1_1	QGNH01001062.1	QGNH01001062.1	1	1089	1541	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_010773325.1	YP_010773325.1 lysozyme R [Pseudomonas phage PP9W2]	False	0.457	120.0	2.044e-30	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
QGNH01001062.1_2	QGNH01001062.1	QGNH01001062.1	2	1538	2167	1	E																	0	False	F
QGNH01001062.1_3	QGNH01001062.1	QGNH01001062.1	3	2164	2502	1	E																	0	False	F
QGNH01001062.1_4	QGNH01001062.1	QGNH01001062.1	4	2524	2679	1	E																	0	False	F
QGNH01001062.1_5	QGNH01001062.1	QGNH01001062.1	5	2785	2985	1	E																	0	False	F
QGNH01001062.1_6	QGNH01001062.1	QGNH01001062.1	6	2985	3434	1	E			YP_010078278.1	YP_010078278.1 terminase small subunit [Ralstonia phage Eline]	False	0.356	81.0	3.477e-17									0	False	F
QGNH01001062.1_7	QGNH01001062.1	QGNH01001062.1	7	3453	3803	1	E																	0	False	F
QGNH01001062.1_8	QGNH01001062.1	QGNH01001062.1	8	3788	5341	1	C	K06909	phage terminase large subunit	YP_008320314.1	YP_008320314.1 terminase large subunit [Puniceispirillum phage HMO-2011]	False	0.223	122.0	2.067e-27	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Phage terminase large subunit [PF04466.16]					VOG00705	REFSEQ terminase large subunit; Xu	Xu	0	False	F
QGNH01001062.1_9	QGNH01001062.1	QGNH01001062.1	9	5326	5601	1	E																	0	False	
QGNH01001062.1_10	QGNH01001062.1	QGNH01001062.1	10	5598	5921	1	E																	0	False	F
QGNH01001062.1_11	QGNH01001062.1	QGNH01001062.1	11	5914	6270	1	E																	0	False	F
QGNH01001062.1_12	QGNH01001062.1	QGNH01001062.1	12	6283	6567	1	E			YP_010765705.1	YP_010765705.1 hypothetical protein QGM55_gp15 [Pseudomonas phage PA8]	False	0.502	88.0	2.3820000000000003e-20									0	False	F
QGNH01001062.1_13	QGNH01001062.1	QGNH01001062.1	13	6603	7256	1	E																	0	False	F
QGNH01001062.1_14	QGNH01001062.1	QGNH01001062.1	14	7413	7628	1	D									Family of unknown function (DUF6582) [PF20223.1]					VOG12668	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001062.1_15	QGNH01001062.1	QGNH01001062.1	15	7632	7874	1	E																	0	False	F
QGNH01001062.1_16	QGNH01001062.1	QGNH01001062.1	16	7879	9951	1	E																	0	False	F
QGNH01001062.1_17	QGNH01001062.1	QGNH01001062.1	17	9948	10289	1	E																	0	False	F
QGNH01001062.1_18	QGNH01001062.1	QGNH01001062.1	18	10303	10575	1	E																	0	False	F
QGNH01001062.1_19	QGNH01001062.1	QGNH01001062.1	19	10590	10784	1	E																	0	False	F
