	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000433.1_1	QGNH01000433.1	QGNH01000433.1	1	3	464	-1	E																	0	False	F
QGNH01000433.1_2	QGNH01000433.1	QGNH01000433.1	2	533	1573	-1	E																	0	False	F
QGNH01000433.1_3	QGNH01000433.1	QGNH01000433.1	3	1683	2003	-1	E																	0	False	F
QGNH01000433.1_4	QGNH01000433.1	QGNH01000433.1	4	2006	2299	-1	E																	0	False	F
QGNH01000433.1_5	QGNH01000433.1	QGNH01000433.1	5	2339	2674	-1	E																	0	False	F
QGNH01000433.1_6	QGNH01000433.1	QGNH01000433.1	6	2690	3601	-1	E			YP_002128459.1	YP_002128459.1 head protein [Iodobacter phage PhiPLPE]	False	0.218	74.0	6.195e-13									0	False	F
QGNH01000433.1_7	QGNH01000433.1	QGNH01000433.1	7	3602	5503	-1	C	K09961	uncharacterized protein	YP_009598452.1	YP_009598452.1 portal protein [Rhizobium phage RHEph04]	False	0.233	108.0	1.603e-22	Protein of unknown function (DUF1073) [PF06381.14]; Protein of unknown function (DUF5661) [PF18905.3]					VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
QGNH01000433.1_8	QGNH01000433.1	QGNH01000433.1	8	5756	6010	-1	E																	0	False	
QGNH01000433.1_9	QGNH01000433.1	QGNH01000433.1	9	5985	6149	-1	E																	0	False	
QGNH01000433.1_10	QGNH01000433.1	QGNH01000433.1	10	6146	6784	-1	D			YP_010671110.1	YP_010671110.1 endolysin [Rhizobium phage RHph_TM30]	False	0.396	137.0	2.271e-35	Chitinase class I [PF00182.22]								0	False	
QGNH01000433.1_11	QGNH01000433.1	QGNH01000433.1	11	7675	9507	-1	C	K06909	phage terminase large subunit	YP_007007123.1	YP_007007123.1 terminase large subunit [Bdellovibrio phage phi1422]	False	0.422	313.0	1.03e-89	Phage terminase large subunit [PF04466.16]; Terminase RNAseH like domain [PF17288.5]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000433.1_12	QGNH01000433.1	QGNH01000433.1	12	9741	9911	-1	E																	0	False	
QGNH01000433.1_13	QGNH01000433.1	QGNH01000433.1	13	10184	10729	-1	E																	0	False	
QGNH01000433.1_14	QGNH01000433.1	QGNH01000433.1	14	10760	11302	-1	E																	0	False	
QGNH01000433.1_15	QGNH01000433.1	QGNH01000433.1	15	11851	11985	-1	E																	0	False	
QGNH01000433.1_16	QGNH01000433.1	QGNH01000433.1	16	12635	13048	1	E																	0	False	
QGNH01000433.1_17	QGNH01000433.1	QGNH01000433.1	17	13021	13206	-1	E																	0	False	
QGNH01000433.1_18	QGNH01000433.1	QGNH01000433.1	18	13209	13586	-1	E																	0	False	
QGNH01000433.1_19	QGNH01000433.1	QGNH01000433.1	19	13638	13949	-1	E																	0	False	
QGNH01000433.1_20	QGNH01000433.1	QGNH01000433.1	20	14371	14925	-1	E			YP_007237006.1	YP_007237006.1 hypothetical protein BN79_027 [Yersinia phage phiR2-01]	False	0.389	61.0	1.032e-09						VOG00577	REFSEQ hypothetical protein; Xu	Xu	0	False	
