	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000334.1_1	QGNH01000334.1	QGNH01000334.1	1	1	189	1	E																		0	False	F
QGNH01000334.1_2	QGNH01000334.1	QGNH01000334.1	2	299	1093	1	D	YP_006560243.1	YP_006560243.1 head morphogenesis [Marinomonas phage P12026]	False	0.331	73.0	6.175e-13								Phage Mu protein F like protein [PF04233.17]	VOG00318	sp|P45918|YQBB_BACSU Uncharacterized protein YqbB; Xu	Xu	0	False	F
QGNH01000334.1_3	QGNH01000334.1	QGNH01000334.1	3	1109	1348	1	E																		0	False	F
QGNH01000334.1_4	QGNH01000334.1	QGNH01000334.1	4	1345	1626	1	E																		0	False	F
QGNH01000334.1_5	QGNH01000334.1	QGNH01000334.1	5	1626	2126	1	E																		0	False	F
QGNH01000334.1_6	QGNH01000334.1	QGNH01000334.1	6	2317	3168	1	E																		0	False	F
QGNH01000334.1_7	QGNH01000334.1	QGNH01000334.1	7	3345	3722	1	E																		0	False	F
QGNH01000334.1_8	QGNH01000334.1	QGNH01000334.1	8	3758	3943	1	E																		0	False	F
QGNH01000334.1_9	QGNH01000334.1	QGNH01000334.1	9	3944	4375	1	E	YP_010670041.1	YP_010670041.1 HNH endonuclease [Synechococcus phage S-SRM01]	False	0.61	96.0	3.392e-22												0	False	F
QGNH01000334.1_10	QGNH01000334.1	QGNH01000334.1	10	4350	5276	1	D	YP_003986985.1	YP_003986985.1 uncharacterized peptidase C1-like protein [Acanthamoeba polyphaga mimivirus]	False	0.222	74.0	4.935e-13	MER0428430	C01B	MER0428430 - subfamily C1B unassigned peptidases (Methanocella paludicola) [C01.UPB]#C01B#{peptidase unit: 11-278}~source YP_003357444~	False	173.0	5.611e-46	0.378	Papain family cysteine protease [PF00112.26]				0	False	PF
QGNH01000334.1_11	QGNH01000334.1	QGNH01000334.1	11	5279	5479	1	E																		0	False	
QGNH01000334.1_12	QGNH01000334.1	QGNH01000334.1	12	5483	5932	1	E																		0	False	
QGNH01000334.1_13	QGNH01000334.1	QGNH01000334.1	13	6049	6228	1	E																		0	False	
QGNH01000334.1_14	QGNH01000334.1	QGNH01000334.1	14	6228	6482	1	E																		0	False	
QGNH01000334.1_15	QGNH01000334.1	QGNH01000334.1	15	6476	6799	1	E																		0	False	
QGNH01000334.1_16	QGNH01000334.1	QGNH01000334.1	16	6796	7011	1	E																		0	False	
QGNH01000334.1_17	QGNH01000334.1	QGNH01000334.1	17	7008	7811	1	E																		0	False	F
QGNH01000334.1_18	QGNH01000334.1	QGNH01000334.1	18	7958	8209	1	E																		0	False	F
QGNH01000334.1_19	QGNH01000334.1	QGNH01000334.1	19	8213	8803	1	E																		0	False	F
QGNH01000334.1_20	QGNH01000334.1	QGNH01000334.1	20	8800	9051	1	E																		0	False	F
QGNH01000334.1_21	QGNH01000334.1	QGNH01000334.1	21	9147	9443	1	E																		0	False	F
QGNH01000334.1_22	QGNH01000334.1	QGNH01000334.1	22	9460	9570	1	E																		0	False	F
QGNH01000334.1_23	QGNH01000334.1	QGNH01000334.1	23	9567	9752	1	E																		0	False	F
QGNH01000334.1_24	QGNH01000334.1	QGNH01000334.1	24	9867	10031	1	E																		0	False	F
QGNH01000334.1_25	QGNH01000334.1	QGNH01000334.1	25	10040	10216	1	E																		0	False	F
QGNH01000334.1_26	QGNH01000334.1	QGNH01000334.1	26	10682	12163	1	D	YP_009010474.1	YP_009010474.1 portal protein [Geobacillus phage GBK2]	False	0.201	82.0	7.185e-15								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xs;Xh;Xp	0	False	VF
