	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000586.1_1	QGNH01000586.1	QGNH01000586.1	1	66	1193	1	D			YP_009778172.1	YP_009778172.1 glycosyltransferase [Synechococcus phage ACG-2014f_Syn7803C7]	True	0.589	407.0	1.296e-125	Glycosyl transferases group 1 [PF00534.23]; Glycosyl transferases group 1 [PF13692.9]	GT4	GT4 sucrose synthase (EC 2.4.1.13); sucrose-phosphate synthase (EC 2.4.1.14); alpha-glucosyltransferase (EC 2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC 2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC 2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC 2.4.1.131); digalactosyldiacylglycerol synthase (EC 2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC 2.4.1.157); diglucosyl diacylglycerol synthase (EC 2.4.1.208); trehalose phosphorylase (EC 2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC 2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC 2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC 2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC 2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC 2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC 2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC 2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC 2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC 2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342); [retaining] UDP-GlcNAc: polypeptide alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-); UDP-GlcNAc: alpha-N-acetylglucosaminyltransferase (EC 2.4.1.-)	2.4.1.131,2.4.1.13,2.4.1.14,2.4.1.157,2.4.1.198,2.4.1.208,2.4.1.21,2.4.1.231,2.4.1.241,2.4.1.245,2.4.1.252,2.4.1.257,2.4.1.270,2.4.1.283,2.4.1.285,2.4.1.290,2.4.1.342,2.4.1.57,2.4.1.-,2.4.2.-,2.4.1.132	GT4.hmm	VOG17757	REFSEQ glycosyltransferase; Xu	Xu	0	False	MKF
QGNH01000586.1_2	QGNH01000586.1	QGNH01000586.1	2	1213	1677	1	E																	0	False	F
QGNH01000586.1_3	QGNH01000586.1	QGNH01000586.1	3	1866	2960	1	D			YP_223991.1	YP_223991.1 major head protein [Alphaproteobacteria phage PhiJL001]	True	0.534	370.0	3.968e-113	Major capsid protein 13-like [PF20036.2]					VOG08005	sp|A0A0H5AXT3|CAPSD_BPK21 Major capsid protein; Xs	Xs	0	False	VF
QGNH01000586.1_4	QGNH01000586.1	QGNH01000586.1	4	3043	3246	1	E																	0	False	F
QGNH01000586.1_5	QGNH01000586.1	QGNH01000586.1	5	3396	4034	1	E			YP_009201589.1	YP_009201589.1 hypothetical protein AVU05_gp46 [Escherichia phage slur01]	False	0.256	64.0	1.702e-10						VOG12690	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000586.1_6	QGNH01000586.1	QGNH01000586.1	6	4051	4446	1	E																	0	False	F
QGNH01000586.1_7	QGNH01000586.1	QGNH01000586.1	7	4443	5321	1	D			YP_001595886.1	YP_001595886.1 head-tail adaptor Ad1 [Pseudomonas virus Yua]	False	0.34	110.0	3.798e-25	Putative DnaT-like ssDNA binding protein [PF20557.1]					VOG01527	REFSEQ head-tail adaptor Ad1; Xu	Xu	0	False	F
QGNH01000586.1_8	QGNH01000586.1	QGNH01000586.1	8	5355	5723	1	E																	0	False	
QGNH01000586.1_9	QGNH01000586.1	QGNH01000586.1	9	5720	6229	1	E																	0	False	
QGNH01000586.1_10	QGNH01000586.1	QGNH01000586.1	10	6242	6802	1	E																	0	False	
