	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000922.1_1	QGNH01000922.1	QGNH01000922.1	1	1	498	-1	E			YP_003344921.1	YP_003344921.1 terminase family protein [Xylella phage Xfas53]	False	0.385	91.0	2.442e-20					0	False	F
QGNH01000922.1_2	QGNH01000922.1	QGNH01000922.1	2	491	1018	-1	E													0	False	F
QGNH01000922.1_3	QGNH01000922.1	QGNH01000922.1	3	1063	1332	-1	E													0	False	F
QGNH01000922.1_4	QGNH01000922.1	QGNH01000922.1	4	1329	1862	-1	E													0	False	F
QGNH01000922.1_5	QGNH01000922.1	QGNH01000922.1	5	1859	2785	-1	E													0	False	F
QGNH01000922.1_6	QGNH01000922.1	QGNH01000922.1	6	2785	3042	-1	E													0	False	F
QGNH01000922.1_7	QGNH01000922.1	QGNH01000922.1	7	3102	3479	-1	E													0	False	F
QGNH01000922.1_8	QGNH01000922.1	QGNH01000922.1	8	3510	3788	-1	E													0	False	F
QGNH01000922.1_9	QGNH01000922.1	QGNH01000922.1	9	3912	4286	-1	E													0	False	F
QGNH01000922.1_10	QGNH01000922.1	QGNH01000922.1	10	4283	4720	-1	E													0	False	F
QGNH01000922.1_11	QGNH01000922.1	QGNH01000922.1	11	5114	5329	1	E													0	False	
QGNH01000922.1_12	QGNH01000922.1	QGNH01000922.1	12	5818	7008	-1	E													0	False	
QGNH01000922.1_13	QGNH01000922.1	QGNH01000922.1	13	7224	7355	-1	E													0	False	
QGNH01000922.1_14	QGNH01000922.1	QGNH01000922.1	14	7313	7552	-1	E													0	False	
QGNH01000922.1_15	QGNH01000922.1	QGNH01000922.1	15	7518	7991	-1	E													0	False	
QGNH01000922.1_16	QGNH01000922.1	QGNH01000922.1	16	8931	9551	-1	E													0	False	
QGNH01000922.1_17	QGNH01000922.1	QGNH01000922.1	17	9814	10119	-1	E													0	False	F
QGNH01000922.1_18	QGNH01000922.1	QGNH01000922.1	18	10116	10835	-1	E													0	False	F
QGNH01000922.1_19	QGNH01000922.1	QGNH01000922.1	19	11057	11341	1	E													0	False	F
QGNH01000922.1_20	QGNH01000922.1	QGNH01000922.1	20	11426	11656	1	E													0	False	F
QGNH01000922.1_21	QGNH01000922.1	QGNH01000922.1	21	11653	11931	-1	C	K03111	single-strand DNA-binding protein							Single-strand binding protein family [PF00436.28]				0	False	F
QGNH01000922.1_22	QGNH01000922.1	QGNH01000922.1	22	12279	12569	-1	E													0	False	F
QGNH01000922.1_23	QGNH01000922.1	QGNH01000922.1	23	12832	13425	-1	E													0	False	F
QGNH01000922.1_24	QGNH01000922.1	QGNH01000922.1	24	13530	14636	-1	D			YP_009792779.1	YP_009792779.1 putative integrase family protein [Bordetella phage vB_BbrM_PHB04]	False	0.372	62.0	6.461e-09	Arm DNA-binding domain [PF13356.9]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
