locus_tag	ftype	length_bp	gene	EC_number	COG	product
JLNCLOAP_00001	tRNA	74				tRNA-Lys(ctt)
JLNCLOAP_00002	CDS	1467				hypothetical protein
JLNCLOAP_00003	CDS	210				hypothetical protein
JLNCLOAP_00004	CDS	975	glmU_1		COG1208	Bifunctional protein GlmU
JLNCLOAP_00005	CDS	300				hypothetical protein
JLNCLOAP_00006	CDS	678	hchA	3.5.1.124		Protein/nucleic acid deglycase HchA
JLNCLOAP_00007	CDS	570	hpt	2.4.2.8	COG0503	Hypoxanthine/guanine phosphoribosyltransferase
JLNCLOAP_00008	CDS	762	deoD_1	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
JLNCLOAP_00009	CDS	777		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
JLNCLOAP_00010	CDS	222				hypothetical protein
JLNCLOAP_00011	CDS	1188	aroC	4.2.3.5		Chorismate synthase
JLNCLOAP_00012	CDS	210				hypothetical protein
JLNCLOAP_00013	CDS	885	zupT_1			Zinc transporter ZupT
JLNCLOAP_00014	CDS	570				hypothetical protein
JLNCLOAP_00015	CDS	1299				hypothetical protein
JLNCLOAP_00016	CDS	768				hypothetical protein
JLNCLOAP_00017	CDS	1344				hypothetical protein
JLNCLOAP_00018	CDS	972	cysD_1	2.7.7.4		Sulfate adenylyltransferase subunit 2
JLNCLOAP_00019	CDS	1269				hypothetical protein
JLNCLOAP_00020	CDS	264				hypothetical protein
JLNCLOAP_00021	CDS	210				hypothetical protein
JLNCLOAP_00022	CDS	912	hldD_1	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
JLNCLOAP_00023	CDS	897				hypothetical protein
JLNCLOAP_00024	CDS	684				hypothetical protein
JLNCLOAP_00025	CDS	759				hypothetical protein
JLNCLOAP_00026	CDS	357				hypothetical protein
JLNCLOAP_00027	CDS	384				hypothetical protein
JLNCLOAP_00028	CDS	273				hypothetical protein
JLNCLOAP_00029	CDS	1341	glmM	5.4.2.10	COG1109	putative phosphoglucosamine mutase
JLNCLOAP_00030	CDS	453				hypothetical protein
JLNCLOAP_00031	CDS	558				hypothetical protein
JLNCLOAP_00032	CDS	1209	glmU_2		COG1208	Bifunctional protein GlmU
JLNCLOAP_00033	CDS	2232				hypothetical protein
JLNCLOAP_00034	CDS	1164	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
JLNCLOAP_00035	CDS	1827				hypothetical protein
JLNCLOAP_00036	CDS	1167				hypothetical protein
JLNCLOAP_00037	CDS	381	cheY_1			Chemotaxis protein CheY
JLNCLOAP_00038	CDS	1176	glmU_3		COG1208	Bifunctional protein GlmU
JLNCLOAP_00039	CDS	1875	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
JLNCLOAP_00040	CDS	2736	wecC_1	1.1.1.336		UDP-N-acetyl-D-mannosamine dehydrogenase
JLNCLOAP_00041	CDS	147				hypothetical protein
JLNCLOAP_00042	CDS	882				hypothetical protein
JLNCLOAP_00043	CDS	1149	agl3	3.13.1.1	COG0451	UDP-sulfoquinovose synthase
JLNCLOAP_00044	CDS	984	fcl	1.1.1.271		GDP-L-fucose synthase
JLNCLOAP_00045	CDS	1032	hldD_2	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
JLNCLOAP_00046	CDS	1539	murJ			lipid II flippase MurJ
JLNCLOAP_00047	CDS	933				hypothetical protein
JLNCLOAP_00048	CDS	1020				hypothetical protein
JLNCLOAP_00049	CDS	879	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
JLNCLOAP_00050	CDS	354				hypothetical protein
JLNCLOAP_00051	CDS	1014				hypothetical protein
JLNCLOAP_00052	CDS	1356				hypothetical protein
JLNCLOAP_00053	CDS	639				hypothetical protein
JLNCLOAP_00054	CDS	954				hypothetical protein
JLNCLOAP_00055	CDS	924	aglG	2.4.1.356	COG0463	Glucosyl-dolichyl phosphate glucuronosyltransferase
JLNCLOAP_00056	CDS	3141	aglB	2.4.99.21	COG1287	Dolichyl-monophosphooligosaccharide--protein glycotransferase AglB
JLNCLOAP_00057	CDS	945				hypothetical protein
JLNCLOAP_00058	CDS	561				hypothetical protein
JLNCLOAP_00059	CDS	1230				hypothetical protein
JLNCLOAP_00060	CDS	702				hypothetical protein
JLNCLOAP_00061	CDS	417				hypothetical protein
JLNCLOAP_00062	CDS	327				hypothetical protein
JLNCLOAP_00063	CDS	306				hypothetical protein
JLNCLOAP_00064	CDS	2295	lutB_1			Lactate utilization protein B
JLNCLOAP_00065	CDS	576				hypothetical protein
JLNCLOAP_00066	CDS	3072				hypothetical protein
JLNCLOAP_00067	CDS	1011				hypothetical protein
JLNCLOAP_00068	CDS	447				hypothetical protein
JLNCLOAP_00069	CDS	339				hypothetical protein
JLNCLOAP_00070	CDS	333				hypothetical protein
JLNCLOAP_00071	CDS	1479	tgtA_1	2.4.2.48	COG0343	tRNA-guanine(15) transglycosylase
JLNCLOAP_00072	CDS	777			COG0327	GTP cyclohydrolase 1 type 2 
JLNCLOAP_00073	CDS	1341	hemA_1	1.2.1.70	COG0373	Glutamyl-tRNA reductase
JLNCLOAP_00074	CDS	699		1.3.1.76	COG1648	Precorrin-2 dehydrogenase
JLNCLOAP_00075	CDS	1086				hypothetical protein
JLNCLOAP_00076	CDS	468				hypothetical protein
JLNCLOAP_00077	CDS	399	rps6e		COG2125	30S ribosomal protein S6e
JLNCLOAP_00078	CDS	729				hypothetical protein
JLNCLOAP_00079	CDS	1680	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
JLNCLOAP_00080	CDS	984				hypothetical protein
JLNCLOAP_00081	CDS	498				hypothetical protein
JLNCLOAP_00082	CDS	2049				hypothetical protein
JLNCLOAP_00083	CDS	1263				hypothetical protein
