CCI88WCFB3	removeN	0:00:00.010674	prodigal_RW2
CCI88WCFB3	removeN	0:00:00.011301	prodigal_GIC31
CCI88WCFB3	removeN	0:00:00.004437	prodigal_RW1
CCI88WCFB3	removeN	0:00:00.019368	prodigal_DJ
CCI88WCFB3	removeN	0:00:00.010815	prodigal_Rleg
CCI88WCFB3	findORF_prod	0:00:00.526541	prodigal_RW1
CCI88WCFB3	findORF_prod	0:00:05.104957	prodigal_RW2
CCI88WCFB3	findORF_prod	0:00:04.964345	prodigal_GIC31
CCI88WCFB3	findORF_prod	0:00:09.802238	prodigal_DJ
CCI88WCFB3	findORF_prod	0:00:12.948196	prodigal_Rleg
CCI88WCFB3	searchHMM	0:03:04.950515	prodigal_RW1
CCI88WCFB3	searchHMM	0:05:16.588188	prodigal_Rleg
CCI88WCFB3	searchHMM	0:05:18.649659	prodigal_GIC31
CCI88WCFB3	searchHMM	0:05:18.592643	prodigal_Rleg
CCI88WCFB3	searchHMM	0:05:20.626368	prodigal_RW2
CCI88WCFB3	searchHMM	0:05:21.635055	prodigal_DJ
CCI88WCFB3	filterHMM	0:00:12.211566	prodigal_RW1
CCI88WCFB3	filterHMM	0:01:41.867189	prodigal_GIC31
CCI88WCFB3	filterHMM	0:01:46.329143	prodigal_RW2
CCI88WCFB3	filterHMM	0:02:18.646805	prodigal_DJ
CCI88WCFB3	filterHMM	0:04:30.887631	prodigal_Rleg
CCI88WCFB3	parseHmmer	0:00:02.635669	step_09-parse/prodigal_RW1
CCI88WCFB3	createCountTables	0:00:00.000075	step_09-parse/prodigal_RW1
CCI88WCFB3	parseHmmer	0:00:17.759528	step_09-parse/prodigal_GIC31
CCI88WCFB3	createCountTables	0:00:00.000104	step_09-parse/prodigal_GIC31
CCI88WCFB3	parseHmmer	0:00:18.119913	step_09-parse/prodigal_RW2
CCI88WCFB3	createCountTables	0:00:00.000068	step_09-parse/prodigal_RW2
CCI88WCFB3	parseHmmer	0:00:23.140418	step_09-parse/prodigal_DJ
CCI88WCFB3	createCountTables	0:00:00.000061	step_09-parse/prodigal_DJ
CCI88WCFB3	parseHmmer	0:00:24.200199	step_09-parse/prodigal_Rleg
CCI88WCFB3	createCountTables	0:00:00.000053	step_09-parse/prodigal_Rleg
CCI88WCFB3	Total_Time	0:10:34.696062	/home/jlfiguer/raw-lab/MetaCerberus/results/five_genomes/2023-06-10-COG
