	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_019450_NC_019450_1	NC_019450	NC_019450	1	344	997	1	E											0
NC_019450_NC_019450_2	NC_019450	NC_019450	2	1517	1675	1	E											0
NC_019450_NC_019450_3	NC_019450	NC_019450	3	1730	1996	-1	E											0
NC_019450_NC_019450_4	NC_019450	NC_019450	4	1996	2400	-1	E											0
NC_019450_NC_019450_5	NC_019450	NC_019450	5	2390	2806	-1	E											0
NC_019450_NC_019450_6	NC_019450	NC_019450	6	2829	3530	-1	E											0
NC_019450_NC_019450_7	NC_019450	NC_019450	7	3533	3811	-1	E											0
NC_019450_NC_019450_8	NC_019450	NC_019450	8	3799	4110	-1	E											0
NC_019450_NC_019450_9	NC_019450	NC_019450	9	4110	4472	-1	E											0
NC_019450_NC_019450_10	NC_019450	NC_019450	10	4528	4743	-1	E											0
NC_019450_NC_019450_11	NC_019450	NC_019450	11	4740	5081	-1	E											0
NC_019450_NC_019450_12	NC_019450	NC_019450	12	5083	5586	-1	E											0
NC_019450_NC_019450_13	NC_019450	NC_019450	13	5573	5941	-1	E											0
NC_019450_NC_019450_14	NC_019450	NC_019450	14	5961	6542	-1	D										DNA recombination-mediator protein A [PF02481.18]	0
NC_019450_NC_019450_15	NC_019450	NC_019450	15	6539	6850	-1	E											0
NC_019450_NC_019450_16	NC_019450	NC_019450	16	6852	7001	-1	E											0
NC_019450_NC_019450_17	NC_019450	NC_019450	17	7013	7492	-1	D										Macro domain [PF01661.24]	0
NC_019450_NC_019450_18	NC_019450	NC_019450	18	7489	7686	-1	E											0
NC_019450_NC_019450_19	NC_019450	NC_019450	19	7698	9386	-1	C	K03462	nicotinamide phosphoribosyltransferase [EC:2.4.2.12]								Nicotinate phosphoribosyltransferase (NAPRTase) family [PF04095.19]; Nicotinamide phosphoribosyltransferase, N-terminal domain [PF18127.4]	0
NC_019450_NC_019450_20	NC_019450	NC_019450	20	9443	9661	-1	E											0
NC_019450_NC_019450_21	NC_019450	NC_019450	21	9658	10533	-1	C	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]								N-terminal domain of ribose phosphate pyrophosphokinase [PF13793.9]; Phosphoribosyl synthetase-associated domain [PF14572.9]	0
NC_019450_NC_019450_22	NC_019450	NC_019450	22	10543	10962	-1	D										AAA domain [PF13671.9]; Zeta toxin [PF06414.15]	0
NC_019450_NC_019450_23	NC_019450	NC_019450	23	10973	11890	-1	D										RNA ligase [PF09511.13]	0
NC_019450_NC_019450_24	NC_019450	NC_019450	24	11902	12309	-1	E											0
NC_019450_NC_019450_25	NC_019450	NC_019450	25	12306	12581	-1	D										Helix-turn-helix domain [PF13744.9]	0
NC_019450_NC_019450_26	NC_019450	NC_019450	26	12583	12819	-1	E											0
NC_019450_NC_019450_27	NC_019450	NC_019450	27	12832	13386	-1	E											0
NC_019450_NC_019450_28	NC_019450	NC_019450	28	13386	13817	-1	E											0
NC_019450_NC_019450_29	NC_019450	NC_019450	29	13807	14367	-1	D										HD domain [PF13328.9]	0
NC_019450_NC_019450_30	NC_019450	NC_019450	30	14369	14929	-1	C	K01449	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]								Cell Wall Hydrolase [PF07486.15]	0
NC_019450_NC_019450_31	NC_019450	NC_019450	31	14987	15451	-1	E											0
NC_019450_NC_019450_32	NC_019450	NC_019450	32	15464	16672	-1	D										ATP dependent DNA ligase domain [PF01068.24]	0
NC_019450_NC_019450_33	NC_019450	NC_019450	33	16669	17085	-1	C	K01493	dCMP deaminase [EC:3.5.4.12]								Cytidine and deoxycytidylate deaminase zinc-binding region [PF00383.26]; MafB19-like deaminase [PF14437.9]	0
NC_019450_NC_019450_34	NC_019450	NC_019450	34	17088	17324	-1	E											0
NC_019450_NC_019450_35	NC_019450	NC_019450	35	17334	17546	-1	E											0
NC_019450_NC_019450_36	NC_019450	NC_019450	36	17543	17812	-1	E											0
NC_019450_NC_019450_37	NC_019450	NC_019450	37	17821	18480	-1	D										AP2 domain [PF00847.23]	0
NC_019450_NC_019450_38	NC_019450	NC_019450	38	18482	18829	-1	E											0
NC_019450_NC_019450_39	NC_019450	NC_019450	39	18810	19088	-1	E											0
NC_019450_NC_019450_40	NC_019450	NC_019450	40	19085	19363	-1	E											0
NC_019450_NC_019450_41	NC_019450	NC_019450	41	19398	19583	-1	E											0
NC_019450_NC_019450_42	NC_019450	NC_019450	42	19584	19877	-1	E											0
NC_019450_NC_019450_43	NC_019450	NC_019450	43	19874	20059	-1	E											0
NC_019450_NC_019450_44	NC_019450	NC_019450	44	20120	20668	-1	D			MER1071179	S49B	MER1071179 - subfamily S49B non-peptidase homologues (Delftia tsuruhatensis) [S49.UNB]#S49B#{peptidase unit: 41-99}~source A0A072T651~	False	119.0	2.499e-29	0.942	Clp protease [PF00574.26]	0
NC_019450_NC_019450_45	NC_019450	NC_019450	45	20716	21072	-1	E											0
NC_019450_NC_019450_46	NC_019450	NC_019450	46	21069	21536	-1	E											0
NC_019450_NC_019450_47	NC_019450	NC_019450	47	21997	22185	1	E											0
NC_019450_NC_019450_48	NC_019450	NC_019450	48	22328	22651	1	E											0
NC_019450_NC_019450_49	NC_019450	NC_019450	49	25342	26862	1	D										Terminase RNaseH-like domain [PF17289.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]	0
NC_019450_NC_019450_50	NC_019450	NC_019450	50	26875	28314	1	D										Protein of unknown function (DUF935) [PF06074.15]	0
NC_019450_NC_019450_51	NC_019450	NC_019450	51	28324	28794	1	D										Putative phage serine protease XkdF [PF14550.9]	0
NC_019450_NC_019450_52	NC_019450	NC_019450	52	28791	29708	1	E											0
NC_019450_NC_019450_53	NC_019450	NC_019450	53	29736	30146	1	E											0
NC_019450_NC_019450_54	NC_019450	NC_019450	54	30191	31225	1	D										Phage major capsid protein E [PF03864.18]	0
NC_019450_NC_019450_55	NC_019450	NC_019450	55	31275	31751	1	E											0
NC_019450_NC_019450_56	NC_019450	NC_019450	56	31723	32202	1	E											0
NC_019450_NC_019450_57	NC_019450	NC_019450	57	32202	32582	1	E											0
NC_019450_NC_019450_58	NC_019450	NC_019450	58	32579	33142	1	E											0
NC_019450_NC_019450_59	NC_019450	NC_019450	59	33155	34264	1	D										Protein of unknown function (DUF3383) [PF11863.11]	0
NC_019450_NC_019450_60	NC_019450	NC_019450	60	34224	34442	1	D										Protein of unknown function (DUF3383) [PF11863.11]	0
NC_019450_NC_019450_61	NC_019450	NC_019450	61	34501	35277	1	D										GIY-YIG catalytic domain [PF01541.27]; Putative endonuclease segE, GIY-YIG domain [PF19835.2]	0
NC_019450_NC_019450_62	NC_019450	NC_019450	62	35290	35814	1	D										Bacteriophage KPP10, Structural protein ORF10 [PF11681.11]	0
NC_019450_NC_019450_63	NC_019450	NC_019450	63	35889	36389	1	D										Bacteriophage KPP10, Structural protein ORF10 [PF11681.11]	0
NC_019450_NC_019450_64	NC_019450	NC_019450	64	36389	36868	1	D										Bacteriophage KPP10, Structural protein ORF10 [PF11681.11]	0
NC_019450_NC_019450_65	NC_019450	NC_019450	65	36882	37253	1	E											0
NC_019450_NC_019450_66	NC_019450	NC_019450	66	37361	37513	1	E											0
NC_019450_NC_019450_67	NC_019450	NC_019450	67	37510	39876	1	D										Tape measure protein [PF20155.2]	0
NC_019450_NC_019450_68	NC_019450	NC_019450	68	39873	40634	1	E											0
NC_019450_NC_019450_69	NC_019450	NC_019450	69	40640	40996	1	E											0
NC_019450_NC_019450_70	NC_019450	NC_019450	70	40993	41910	1	E											0
NC_019450_NC_019450_71	NC_019450	NC_019450	71	41907	42647	1	D										Phage protein Gp138 N-terminal domain [PF18352.4]	0
NC_019450_NC_019450_72	NC_019450	NC_019450	72	42658	43029	1	E											0
NC_019450_NC_019450_73	NC_019450	NC_019450	73	43031	44494	1	D										Baseplate J-like protein [PF04865.17]	0
NC_019450_NC_019450_74	NC_019450	NC_019450	74	44513	45244	1	D										Protein of unknown function (DUF2612) [PF11041.11]	0
NC_019450_NC_019450_75	NC_019450	NC_019450	75	45255	47330	1	E											0
NC_019450_NC_019450_76	NC_019450	NC_019450	76	47358	47732	1	D										Phage tail assembly chaperone protein [PF16778.8]	0
NC_019450_NC_019450_77	NC_019450	NC_019450	77	47746	48114	1	E											0
NC_019450_NC_019450_78	NC_019450	NC_019450	78	48071	49246	1	E											0
NC_019450_NC_019450_79	NC_019450	NC_019450	79	49263	49823	1	D										N-acetylmuramidase [PF11860.11]	0
NC_019450_NC_019450_80	NC_019450	NC_019450	80	49841	50080	1	E											0
NC_019450_NC_019450_81	NC_019450	NC_019450	81	50067	50504	1	E											0
NC_019450_NC_019450_82	NC_019450	NC_019450	82	50642	50947	1	E											0
NC_019450_NC_019450_83	NC_019450	NC_019450	83	50983	51297	1	E											0
NC_019450_NC_019450_84	NC_019450	NC_019450	84	51345	51653	-1	E											0
NC_019450_NC_019450_85	NC_019450	NC_019450	85	51664	51984	-1	E											0
NC_019450_NC_019450_86	NC_019450	NC_019450	86	51986	52795	-1	E											0
NC_019450_NC_019450_87	NC_019450	NC_019450	87	52788	52943	-1	E											0
NC_019450_NC_019450_88	NC_019450	NC_019450	88	52946	54082	-1	D										RNA ligase [PF09414.13]	0
NC_019450_NC_019450_89	NC_019450	NC_019450	89	54113	54346	-1	E											0
NC_019450_NC_019450_90	NC_019450	NC_019450	90	54384	54617	-1	E											0
NC_019450_NC_019450_91	NC_019450	NC_019450	91	55058	55255	1	E											0
NC_019450_NC_019450_92	NC_019450	NC_019450	92	55267	55752	1	E											0
NC_019450_NC_019450_93	NC_019450	NC_019450	93	55788	56042	1	E											1
NC_019450_NC_019450_94	NC_019450	NC_019450	94	56044	56433	1	E											0
NC_019450_NC_019450_95	NC_019450	NC_019450	95	56430	57086	1	E											0
NC_019450_NC_019450_96	NC_019450	NC_019450	96	57073	57237	1	E											0
NC_019450_NC_019450_97	NC_019450	NC_019450	97	57240	57542	1	E											0
NC_019450_NC_019450_98	NC_019450	NC_019450	98	57543	57965	1	E											0
NC_019450_NC_019450_99	NC_019450	NC_019450	99	58095	58223	1	E											0
NC_019450_NC_019450_100	NC_019450	NC_019450	100	58210	58401	1	E											0
NC_019450_NC_019450_101	NC_019450	NC_019450	101	58411	58656	1	E											0
NC_019450_NC_019450_102	NC_019450	NC_019450	102	58653	58838	1	E											0
NC_019450_NC_019450_103	NC_019450	NC_019450	103	58892	60754	1	D										DnaB-like helicase C terminal domain [PF03796.18]; Toprim-like [PF13155.9]; AAA domain [PF13481.9]	0
NC_019450_NC_019450_104	NC_019450	NC_019450	104	60815	63529	1	D										DNA polymerase family A [PF00476.23]	0
NC_019450_NC_019450_105	NC_019450	NC_019450	105	63619	64017	1	E											0
NC_019450_NC_019450_106	NC_019450	NC_019450	106	64046	64213	1	E											0
NC_019450_NC_019450_107	NC_019450	NC_019450	107	64215	64931	1	E											0
NC_019450_NC_019450_108	NC_019450	NC_019450	108	65033	66037	1	E											0
NC_019450_NC_019450_109	NC_019450	NC_019450	109	66107	66340	1	E											0
NC_019450_NC_019450_110	NC_019450	NC_019450	110	66350	66571	1	E											0
NC_019450_NC_019450_111	NC_019450	NC_019450	111	66613	67665	1	E											0
NC_019450_NC_019450_112	NC_019450	NC_019450	112	67662	68225	1	E											1
NC_019450_NC_019450_113	NC_019450	NC_019450	113	68222	68620	1	E											0
NC_019450_NC_019450_114	NC_019450	NC_019450	114	68617	68847	1	E											0
NC_019450_NC_019450_115	NC_019450	NC_019450	115	68844	69281	1	E											0
NC_019450_NC_019450_116	NC_019450	NC_019450	116	69278	69448	1	E											0
NC_019450_NC_019450_117	NC_019450	NC_019450	117	69450	69632	1	E											0
NC_019450_NC_019450_118	NC_019450	NC_019450	118	69629	70408	1	E											0
NC_019450_NC_019450_119	NC_019450	NC_019450	119	70405	70587	1	E											0
NC_019450_NC_019450_120	NC_019450	NC_019450	120	70615	70821	1	E											0
NC_019450_NC_019450_121	NC_019450	NC_019450	121	70840	71175	1	E											0
