	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000035.1_1	QGNH01000035.1	QGNH01000035.1	1	528	647	1	E																		0	False	F
QGNH01000035.1_2	QGNH01000035.1	QGNH01000035.1	2	644	1195	1	E																		0	False	F
QGNH01000035.1_3	QGNH01000035.1	QGNH01000035.1	3	1423	1599	1	E																		0	False	F
QGNH01000035.1_4	QGNH01000035.1	QGNH01000035.1	4	1620	1868	1	E																		0	False	F
QGNH01000035.1_5	QGNH01000035.1	QGNH01000035.1	5	1873	2094	1	E																		0	False	F
QGNH01000035.1_6	QGNH01000035.1	QGNH01000035.1	6	2091	2357	1	E																		0	False	F
QGNH01000035.1_7	QGNH01000035.1	QGNH01000035.1	7	2762	2974	1	E																		0	False	F
QGNH01000035.1_8	QGNH01000035.1	QGNH01000035.1	8	2988	4484	1	E															VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000035.1_9	QGNH01000035.1	QGNH01000035.1	9	4486	4998	1	E																		0	False	F
QGNH01000035.1_10	QGNH01000035.1	QGNH01000035.1	10	4995	8609	1	E																		0	False	F
QGNH01000035.1_11	QGNH01000035.1	QGNH01000035.1	11	8666	9340	1	D	YP_010772161.1	YP_010772161.1 MAG: hypothetical protein QIT36_gp078 [Methanophagales virus GBV301]	False	0.258	76.0	1.81e-14	MER0882171	M43A	MER0882171 - subfamily M43A non-peptidase homologues (Korarchaeum cryptofilum) [M43.UNA]#M43A#{peptidase unit: 263-388}~source B1L3W2~	False	66.0	1.201e-10	0.412	Concanavalin A-like lectin/glucanases superfamily [PF13385.9]; Pentaxin family [PF00354.20]				0	False	MKP
QGNH01000035.1_12	QGNH01000035.1	QGNH01000035.1	12	9721	10065	1	E																		0	False	
QGNH01000035.1_13	QGNH01000035.1	QGNH01000035.1	13	10202	10507	1	E																		0	False	
QGNH01000035.1_14	QGNH01000035.1	QGNH01000035.1	14	10512	10940	1	E																		0	False	
QGNH01000035.1_15	QGNH01000035.1	QGNH01000035.1	15	11180	13168	1	E																		0	False	
QGNH01000035.1_16	QGNH01000035.1	QGNH01000035.1	16	13113	13301	1	E																		0	False	
QGNH01000035.1_17	QGNH01000035.1	QGNH01000035.1	17	13267	14157	1	E																		0	False	
QGNH01000035.1_18	QGNH01000035.1	QGNH01000035.1	18	14228	15688	1	D														Family of unknown function (DUF5309) [PF17236.5]				0	False	
QGNH01000035.1_19	QGNH01000035.1	QGNH01000035.1	19	15692	16006	1	E																		0	False	
QGNH01000035.1_20	QGNH01000035.1	QGNH01000035.1	20	16021	16212	1	E																		0	False	
QGNH01000035.1_21	QGNH01000035.1	QGNH01000035.1	21	16242	16988	1	E																		0	False	
QGNH01000035.1_22	QGNH01000035.1	QGNH01000035.1	22	16990	18504	1	E	YP_007676443.1	YP_007676443.1 hypothetical protein SWVG_00009 [Synechococcus phage S-RIP1]	False	0.196	78.0	1.663e-13									VOG08455	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01000035.1_23	QGNH01000035.1	QGNH01000035.1	23	18596	19012	1	E																		0	False	
QGNH01000035.1_24	QGNH01000035.1	QGNH01000035.1	24	19013	19741	1	E																		0	False	
QGNH01000035.1_25	QGNH01000035.1	QGNH01000035.1	25	19815	20435	1	E																		0	False	
QGNH01000035.1_26	QGNH01000035.1	QGNH01000035.1	26	20432	20704	1	E																		0	False	
QGNH01000035.1_27	QGNH01000035.1	QGNH01000035.1	27	20670	21098	1	E																		0	False	
QGNH01000035.1_28	QGNH01000035.1	QGNH01000035.1	28	21100	22101	1	E																		0	False	
QGNH01000035.1_29	QGNH01000035.1	QGNH01000035.1	29	22106	23914	1	E																		0	False	
QGNH01000035.1_30	QGNH01000035.1	QGNH01000035.1	30	23941	29493	1	E																		0	False	F
QGNH01000035.1_31	QGNH01000035.1	QGNH01000035.1	31	29503	29886	-1	E																		0	False	F
