	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001064.1_1	QGNH01001064.1	QGNH01001064.1	1	865	1347	1	E											0	False	F
QGNH01001064.1_2	QGNH01001064.1	QGNH01001064.1	2	1344	1586	1	E											0	False	F
QGNH01001064.1_3	QGNH01001064.1	QGNH01001064.1	3	1583	3130	1	E	YP_007392901.1	YP_007392901.1 hypothetical protein H390_gp12 [Xanthomonas citri phage CP2]	False	0.411	327.0	5.432e-96		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001064.1_4	QGNH01001064.1	QGNH01001064.1	4	3166	3603	1	E											0	False	F
QGNH01001064.1_5	QGNH01001064.1	QGNH01001064.1	5	3603	3911	1	E											0	False	F
QGNH01001064.1_6	QGNH01001064.1	QGNH01001064.1	6	3965	4459	1	E											0	False	F
QGNH01001064.1_7	QGNH01001064.1	QGNH01001064.1	7	4469	6415	1	D	NP_848212.1	NP_848212.1 head-tail adaptor [Salmonella phage epsilon15]	False	0.344	316.0	2.62e-90	Bacteriophage head to tail connecting protein [PF12236.11]	VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xp;Xr;Xs	0	False	VF
QGNH01001064.1_8	QGNH01001064.1	QGNH01001064.1	8	6424	6897	1	E											0	False	F
QGNH01001064.1_9	QGNH01001064.1	QGNH01001064.1	9	6897	7094	1	E											0	False	F
QGNH01001064.1_10	QGNH01001064.1	QGNH01001064.1	10	7167	7832	1	E											0	False	F
QGNH01001064.1_11	QGNH01001064.1	QGNH01001064.1	11	7857	8906	1	E	YP_512264.1	YP_512264.1 major head protein [Escherichia phage phiV10]	False	0.419	251.0	2.753e-72		VOG02257	REFSEQ major head protein; Xu	Xu	0	False	F
QGNH01001064.1_12	QGNH01001064.1	QGNH01001064.1	12	8965	9492	1	E											0	False	F
QGNH01001064.1_13	QGNH01001064.1	QGNH01001064.1	13	9556	9963	1	E											0	False	F
QGNH01001064.1_14	QGNH01001064.1	QGNH01001064.1	14	9973	10680	1	E	YP_010660692.1	YP_010660692.1 tail protein [Pseudomonas phage UFJF_PfDIW6]	False	0.241	66.0	8.02e-11					0	False	F
QGNH01001064.1_15	QGNH01001064.1	QGNH01001064.1	15	10696	10758	1	E											0	False	F
