	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000274.1_1	QGNH01000274.1	QGNH01000274.1	1	372	902	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_010078178.1	YP_010078178.1 endolysin [Ralstonia phage Raharianne]	False	0.444	115.0	1.815e-28	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
QGNH01000274.1_2	QGNH01000274.1	QGNH01000274.1	2	881	1135	1	E																	0	False	F
QGNH01000274.1_3	QGNH01000274.1	QGNH01000274.1	3	1146	1520	1	E																	0	False	F
QGNH01000274.1_4	QGNH01000274.1	QGNH01000274.1	4	1517	1894	1	E																	0	False	F
QGNH01000274.1_5	QGNH01000274.1	QGNH01000274.1	5	2046	2963	-1	C	K07488	transposase							ISXO2-like transposase domain [PF12762.10]; Transposase zinc-ribbon domain [PF12760.10]								0	False	F
QGNH01000274.1_6	QGNH01000274.1	QGNH01000274.1	6	3048	3386	-1	E																	0	False	F
QGNH01000274.1_7	QGNH01000274.1	QGNH01000274.1	7	3671	3799	1	E																	0	False	F
QGNH01000274.1_8	QGNH01000274.1	QGNH01000274.1	8	3796	5091	1	D			YP_007673350.1	YP_007673350.1 DNA methyltransferase [Psychrobacter phage pOW20-A]	False	0.395	280.0	4.906e-81	DNA methylase [PF01555.21]					VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	F
QGNH01000274.1_9	QGNH01000274.1	QGNH01000274.1	9	5449	5847	1	D									Family of unknown function (DUF5681) [PF18932.3]								0	False	
QGNH01000274.1_10	QGNH01000274.1	QGNH01000274.1	10	5792	7237	1	D			YP_010656397.1	YP_010656397.1 terminase large subunit [Arthrobacter phage SilentRX]	False	0.392	301.0	1.385e-87	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNaseH-like domain [PF17289.5]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000274.1_11	QGNH01000274.1	QGNH01000274.1	11	7234	7437	1	E																	0	False	
QGNH01000274.1_12	QGNH01000274.1	QGNH01000274.1	12	7434	7664	1	E																	0	False	
QGNH01000274.1_13	QGNH01000274.1	QGNH01000274.1	13	7658	8032	1	E																	0	False	
QGNH01000274.1_14	QGNH01000274.1	QGNH01000274.1	14	8032	8277	1	E																	0	False	
QGNH01000274.1_15	QGNH01000274.1	QGNH01000274.1	15	8688	10988	1	D			YP_009885083.1	YP_009885083.1 MutT/NUDIX hydrolase [Arthrobacter phage Mufasa8]	False	0.28	184.0	6.631e-46	Phage portal protein [PF04860.15]; Phage Mu protein F like protein [PF04233.17]					VOG00441	sp|P32271|Y06L_BPT4 Uncharacterized 17.7 kDa protein in e-segB intergenic region; Xu	Xu	0	False	F
QGNH01000274.1_16	QGNH01000274.1	QGNH01000274.1	16	10985	11257	1	E																	0	False	F
QGNH01000274.1_17	QGNH01000274.1	QGNH01000274.1	17	11582	12001	1	E																	0	False	F
QGNH01000274.1_18	QGNH01000274.1	QGNH01000274.1	18	12009	12530	1	E																	0	False	F
QGNH01000274.1_19	QGNH01000274.1	QGNH01000274.1	19	12527	14101	1	D			YP_006546301.1	YP_006546301.1 hypothetical protein Tsac_2860 [Thermoanaerobacterium phage THSA-485A]	False	0.205	74.0	2.242e-12	Family of unknown function (DUF6582) [PF20223.1]								0	False	F
QGNH01000274.1_20	QGNH01000274.1	QGNH01000274.1	20	14170	15762	1	E																	0	False	F
