	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001161.1_1	QGNH01001161.1	QGNH01001161.1	1	2	367	1	E											0	False	F
QGNH01001161.1_2	QGNH01001161.1	QGNH01001161.1	2	457	4542	1	D							Pectate lyase superfamily protein [PF12708.10]				0	False	F
QGNH01001161.1_3	QGNH01001161.1	QGNH01001161.1	3	4918	5661	1	E											0	False	F
QGNH01001161.1_4	QGNH01001161.1	QGNH01001161.1	4	5721	7205	1	D	YP_001648943.1	YP_001648943.1 terminase [Escherichia phage Min27]	False	0.214	133.0	6.18e-31	Terminase RNaseH-like domain [PF17289.5]	VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xr;Xh	0	False	V
QGNH01001161.1_5	QGNH01001161.1	QGNH01001161.1	5	7403	8275	1	D							HipA-like kinase [PF20613.1]				0	False	
QGNH01001161.1_6	QGNH01001161.1	QGNH01001161.1	6	8339	9175	1	D							Protein of unknown function (DUF3037) [PF11236.11]				0	False	
QGNH01001161.1_7	QGNH01001161.1	QGNH01001161.1	7	9582	10871	1	D	YP_009819676.1	YP_009819676.1 portal protein [Arthrobacter phage Sonali]	False	0.192	65.0	7.131e-10	Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xs;Xh;Xp	0	False	V
QGNH01001161.1_8	QGNH01001161.1	QGNH01001161.1	8	10902	11402	1	E											0	False	
QGNH01001161.1_9	QGNH01001161.1	QGNH01001161.1	9	11844	12245	1	E											0	False	
QGNH01001161.1_10	QGNH01001161.1	QGNH01001161.1	10	12401	13369	1	E											0	False	
QGNH01001161.1_11	QGNH01001161.1	QGNH01001161.1	11	14106	14498	1	E											0	False	F
QGNH01001161.1_12	QGNH01001161.1	QGNH01001161.1	12	14647	15132	1	E											0	False	F
QGNH01001161.1_13	QGNH01001161.1	QGNH01001161.1	13	15133	16107	1	E											0	False	F
QGNH01001161.1_14	QGNH01001161.1	QGNH01001161.1	14	16150	18465	1	E											0	False	F
