locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_055736_1												Hypothetical
NC_055736_2												Hypothetical
NC_055736_3						VOG30070	VOG:VOG30070	71	1.7e-56	180.8		REFSEQ hypothetical protein
NC_055736_4						VOG30073	VOG:VOG30073	53	1.7e-43	138.7		REFSEQ TMhelix containing protein
NC_055736_5												Hypothetical
NC_055736_6												Hypothetical
NC_055736_7						VOG30071	VOG:VOG30071	81	7.5e-60	191.6		REFSEQ hypothetical protein
NC_055736_8						VOG30072	VOG:VOG30072	72	4.1e-56	179.8		REFSEQ hypothetical protein
NC_055736_9						VOG30076	VOG:VOG30076	54	1.5e-44	142.2		REFSEQ hypothetical protein
NC_055736_10						VOG30077	VOG:VOG30077	61	1.4e-50	161.9		REFSEQ hypothetical protein
NC_055736_11						VOG30078	VOG:VOG30078	67	2e-54	174.4		REFSEQ hypothetical protein
NC_055736_12					phrog_2109	VOG09193	VOG:VOG09193	231	2.2e-101	330.4		REFSEQ hypothetical protein
NC_055736_13			COG5362, COG5410		phrog_38	VOG00331	VOG:VOG00331	959	5.9e-134	440.5		sp|P10310|TERL_BPT3 Terminase, large subunit
NC_055736_14						VOG30079	VOG:VOG30079	106	1.7e-76	246.1		REFSEQ hedgehog/hint domain protein
NC_055736_15					phrog_2125	VOG04792	VOG:VOG04792	237	1e-62	204.4		REFSEQ virion structural protein
NC_055736_16					phrog_29955	VOG35488	VOG:VOG35488	408	1e-09	26.7		REFSEQ tail fiber protein
NC_055736_17					phrog_14489	VOG04725	VOG:VOG04725	656	2.6e-298	985.4		REFSEQ hypothetical protein
NC_055736_18					phrog_119	VOG00372	VOG:VOG00372	230	1.9e-21	67.0		REFSEQ hypothetical protein
NC_055736_19					phrog_14489	VOG30082	VOG:VOG30082	430	4.1e-285	937.6		REFSEQ hypothetical protein
NC_055736_20						VOG20604	VOG:VOG20604	281	3.5e-173	567.6		REFSEQ hypothetical protein
NC_055736_21						VOG30081	VOG:VOG30081	45	2.6e-37	119.2		REFSEQ TMhelix containing protein
NC_055736_22		K06217	COG1702		phrog_170	VOG02569	VOG:VOG02569	275	7.6e-74	241.6		sp|P46343|PHOL_BACSU PhoH-like protein
NC_055736_23						VOG30080	VOG:VOG30080	54	4.4e-47	150.2		REFSEQ hypothetical protein
NC_055736_24		K08640	COG3108		phrog_894	VOG02154	VOG:VOG02154	126	3.4e-33	107.8		REFSEQ endolysin
NC_055736_25					phrog_3427	VOG02297	VOG:VOG02297	142	7.5e-59	190.3		REFSEQ holin
NC_055736_26						VOG01607	VOG:VOG01607	114	3.2e-23	73.4		REFSEQ hypothetical protein
NC_055736_27					phrog_2636, phrog_22201	VOG01963	VOG:VOG01963	964	0	1318.3		REFSEQ hypothetical protein
NC_055736_28						VOG30084	VOG:VOG30084	58	5.6e-43	137.3		REFSEQ hypothetical protein
NC_055736_29												Hypothetical
NC_055736_30						VOG30083	VOG:VOG30083	63	2.5e-52	167.2		REFSEQ hypothetical protein
NC_055736_31					phrog_16490	VOG30085	VOG:VOG30085	205	2.6e-140	457.2		REFSEQ hypothetical protein
NC_055736_32					phrog_2636	VOG01963	VOG:VOG01963	100	1.5e-39	128.2		REFSEQ hypothetical protein
NC_055736_33					phrog_1216	VOG00516	PHROG:phrog_1216	703	1.3e-225	743.3		portal protein
NC_055736_34					phrog_2346	VOG02578	VOG:VOG02578	115	3.7e-29	93.5		REFSEQ hypothetical protein
NC_055736_35					phrog_2120	VOG09190	VOG:VOG09190	359	1.5e-120	395.3		REFSEQ tail length tape measure protein
NC_055736_36					phrog_1357	VOG08005	PHROG:phrog_1357	411	3.1e-122	400.4		major head protein
NC_055736_37					phrog_374	VOG00117	VOG:VOG00117	207	6.4e-37	120.2		REFSEQ HNH endonuclease
NC_055736_38					phrog_2130	VOG09192	VOG:VOG09192	171	7e-60	194.4		REFSEQ hypothetical protein
NC_055736_39					phrog_2050, phrog_2050	VOG09198	VOG:VOG09198	275	6.8e-53	170.4		REFSEQ virion structural protein
NC_055736_40					phrog_2220, phrog_2220	VOG02621, VOG02621	VOG:VOG02621	625	8.3e-131	338.5		REFSEQ hypothetical protein
NC_055736_41						VOG30087	VOG:VOG30087	298	1.4e-207	680.3		REFSEQ coil containing protein
NC_055736_42						VOG30086	VOG:VOG30086	403	3e-282	927.9		REFSEQ hypothetical protein
NC_055736_43		K21239, K21239			phrog_2206	VOG09187	VOG:VOG09187	3647	0	1620.8		sp|Q859P9|RPOLV_BPN4 Virion DNA-directed RNA polymerase
NC_055736_44						VOG30088	VOG:VOG30088	55	1.1e-43	139.6		REFSEQ TMhelix containing protein
NC_055736_45					phrog_20916	VOG20600	VOG:VOG20600	159	9.1e-34	105.2		REFSEQ hypothetical protein
NC_055736_46		K01159	COG0817		phrog_159	VOG00053	PHROG:phrog_159	182	2e-37	120.9		RuvC-like Holliday junction resolvase
NC_055736_47						VOG30089	VOG:VOG30089	34	1.2e-27	88.0		REFSEQ TMhelix containing protein
NC_055736_48					phrog_743	VOG01504	VOG:VOG01504	246	8.5e-64	207.8		REFSEQ single strand DNA binding protein
NC_055736_49					phrog_124	VOG00709	VOG:VOG00709	240	4.8e-45	147.0		sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG
NC_055736_50					phrog_69	VOG30090	VOG:VOG30090	122	1.4e-83	269.4		REFSEQ protein of unknown function DUF2800
NC_055736_51					phrog_2135	VOG04526	VOG:VOG04526	731	3.9e-299	986.2		REFSEQ DNA primase
NC_055736_52					phrog_2139	VOG09186	VOG:VOG09186	319	1.2e-119	391.6		REFSEQ exonuclease
NC_055736_53					phrog_474	VOG30091	VOG:VOG30091	228	7.2e-164	535.2		REFSEQ phosphofructokinase
NC_055736_54			COG1694		phrog_715	VOG03857	PHROG:phrog_715	141	8.5e-19	59.9		MazG-like pyrophosphatase
NC_055736_55												Hypothetical
NC_055736_56						VOG20601	VOG:VOG20601	69	4.9e-46	147.0		REFSEQ hypothetical protein
NC_055736_57						VOG00219	VOG:VOG00219	79	2e-13	42.9		REFSEQ hypothetical protein
NC_055736_58	K02335	K02335	COG0749		phrog_17	VOG02043	VOG:VOG02043	884	5.6e-180	592.4		sp|P00581|DPOL_BPT7 DNA-directed DNA polymerase
NC_055736_59						VOG30092	VOG:VOG30092	151	1e-107	349.0		REFSEQ hypothetical protein
NC_055736_60		K03581	COG0507		phrog_325	VOG00111	VOG:VOG00111	405	1.3e-91	300.7		sp|P32270|DDA_BPT4 ATP-dependent DNA helicase dda
NC_055736_61						VOG30093	VOG:VOG30093	87	3.8e-64	205.4		REFSEQ hypothetical protein
NC_055736_62			COG3864		phrog_1314	VOG01084	VOG:VOG01084	377	6.9e-119	389.9		REFSEQ HNH endonuclease
NC_055736_63			COG0714		phrog_1297	VOG02489	PHROG:phrog_1297	344	1e-99	326.2		ATPase
NC_055736_64						VOG30094	VOG:VOG30094	82	1.1e-60	194.4		REFSEQ homeodomain-like protein
NC_055736_65						VOG20564	VOG:VOG20564	129	4.3e-87	281.2		REFSEQ winged helix-turn-helix DNA-binding domain protein
NC_055736_66						VOG06356	VOG:VOG06356	82	9.3e-49	156.3		REFSEQ hypothetical protein
NC_055736_67						VOG30095	VOG:VOG30095	94	1.3e-66	213.8		REFSEQ coil containing protein
NC_055736_68					phrog_3054	VOG04368	VOG:VOG04368	135	1.6e-43	140.9		REFSEQ hypothetical protein
NC_055736_69	K00560	K00560	COG0207		phrog_160	VOG00416	VOG:VOG00416	268	2.3e-78	256.9		sp|P00471|TYSY_BPT4 Thymidylate synthase
NC_055736_70					phrog_3002	VOG02331	VOG:VOG02331	53	4.9e-21	67.5		REFSEQ hypothetical protein
NC_055736_71						VOG17497	VOG:VOG17497	159	2.9e-13	41.2		REFSEQ hypothetical protein
NC_055736_72												Hypothetical
NC_055736_73					phrog_27352	VOG20577	VOG:VOG20577	161	1.9e-72	235.1		REFSEQ hypothetical protein
NC_055736_74						VOG00867	VOG:VOG00867	119	3.2e-24	76.3		sp|P03040|RCRO_LAMBD Regulatory protein cro
NC_055736_75						VOG03251	VOG:VOG03251	63	1.8e-20	65.4		REFSEQ hypothetical protein
NC_055736_76						VOG20569	VOG:VOG20569	158	3.6e-98	318.7		REFSEQ hypothetical protein
NC_055736_77						VOG20567	VOG:VOG20567	80	1.5e-51	165.3		REFSEQ TMhelix containing protein
NC_055736_78												Hypothetical
NC_055736_79						VOG30096	VOG:VOG30096	88	1.7e-63	203.6		REFSEQ hypothetical protein
NC_055736_80						VOG30098	VOG:VOG30098	68	1.3e-51	165.1		REFSEQ hypothetical protein
NC_055736_81						VOG30099	VOG:VOG30099	51	6.3e-41	130.9		REFSEQ hypothetical protein
NC_055736_82												Hypothetical
NC_055736_83												Hypothetical
NC_055736_84						VOG30100	VOG:VOG30100	71	9.2e-10	31.0		REFSEQ hypothetical protein
NC_055736_85						VOG30100	VOG:VOG30100	71	4.2e-54	173.0		REFSEQ hypothetical protein
NC_055736_86						VOG30102	VOG:VOG30102	68	3e-53	170.2		REFSEQ hypothetical protein
NC_055736_87					phrog_2051	VOG00796	PHROG:phrog_2051	409	4.9e-86	281.5		RNA polymerase
NC_055736_88						VOG30101	VOG:VOG30101	58	4.6e-48	153.4		REFSEQ hypothetical protein
NC_055736_89		K10908	COG5108		phrog_2166	VOG00796	PHROG:phrog_2166	321	1.9e-44	144.5		N4-like RNA polymerase
NC_055736_90						VOG20580	VOG:VOG20580	43	1.8e-31	100.5		REFSEQ TMhelix containing protein
NC_055736_91												Hypothetical
NC_055736_92						VOG30103	VOG:VOG30103	63	3.3e-50	160.8		REFSEQ hypothetical protein
NC_055736_93						VOG20585	VOG:VOG20585	65	3.3e-42	135.2		REFSEQ coil containing protein
NC_055736_94												Hypothetical
NC_055736_95						VOG30105	VOG:VOG30105	61	5.9e-47	150.4		REFSEQ hypothetical protein
NC_055736_96						VOG30104	VOG:VOG30104	107	1.8e-74	239.3		REFSEQ hypothetical protein
NC_055736_97												Hypothetical
