	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000083.1_1	QGNH01000083.1	QGNH01000083.1	1	3	209	1	E											0	False	F
QGNH01000083.1_2	QGNH01000083.1	QGNH01000083.1	2	215	1786	1	D	YP_010078567.1	YP_010078567.1 hypothetical protein KMC49_gp28 [Ralstonia phage Firinga]	False	0.404	95.0	5.777e-19	Pectate lyase superfamily protein [PF12708.10]				0	False	F
QGNH01000083.1_3	QGNH01000083.1	QGNH01000083.1	3	1786	1941	1	E											0	False	F
QGNH01000083.1_4	QGNH01000083.1	QGNH01000083.1	4	1938	2711	1	E	YP_214255.1	YP_214255.1 tail fiber protein [Prochlorococcus phage P-SSM2]	False	0.281	100.0	4.445999999999999e-22		VOG04248	sp|P33227|STFE_ECOLI Putative uncharacterized protein StfE; Xu	Xu	0	False	F
QGNH01000083.1_5	QGNH01000083.1	QGNH01000083.1	5	2714	4351	1	E	YP_009622937.1	YP_009622937.1 virion structural protein [Pseudomonas phage NV1]	False	0.28	214.0	2.9570000000000003e-57		VOG02201	REFSEQ tail fiber protein; host specificity; Xu	Xu	0	False	F
QGNH01000083.1_6	QGNH01000083.1	QGNH01000083.1	6	4351	4578	1	E											0	False	F
QGNH01000083.1_7	QGNH01000083.1	QGNH01000083.1	7	4611	5006	1	E											0	False	F
QGNH01000083.1_8	QGNH01000083.1	QGNH01000083.1	8	5008	5904	1	E											0	False	
QGNH01000083.1_9	QGNH01000083.1	QGNH01000083.1	9	5904	6332	1	E	YP_010078563.1	YP_010078563.1 short tail fiber protein [Ralstonia phage Firinga]	False	0.398	91.0	1.0390000000000002e-20		VOG01980	REFSEQ short tail fiber protein; Xu	Xu	0	False	
QGNH01000083.1_10	QGNH01000083.1	QGNH01000083.1	10	6314	6874	1	E											0	False	
QGNH01000083.1_11	QGNH01000083.1	QGNH01000083.1	11	6874	8097	1	E											0	False	F
QGNH01000083.1_12	QGNH01000083.1	QGNH01000083.1	12	8094	10262	1	D	YP_008241537.1	YP_008241537.1 tail protein [Cellulophaga phage phi17:2]	False	0.38	91.0	2.596e-17	Phage tail lysozyme [PF18013.4]				0	False	F
QGNH01000083.1_13	QGNH01000083.1	QGNH01000083.1	13	10232	12223	-1	D	YP_010719494.1	YP_010719494.1 putative DNA polymerase B [Pseudomonas phage JG054]	True	0.473	621.0	1.2640000000000001e-194	DNA polymerase family B [PF00136.24]	VOG02494	REFSEQ DNA polymerase; Xu	Xu	0	False	F
