	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_023601_1	NC_023601	NC_023601	1	649	1122	-1	E			YP_009900272.1	YP_009900272.1 hypothetical protein CF96_gp001 [Pseudomonas phage phiPsa374]	False	0.977	325.0	1.126e-101									VOG05446	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_023601_2	NC_023601	NC_023601	2	1089	1334	-1	E			YP_010768131.1	YP_010768131.1 hypothetical protein QGX22_gp002 [Pseudomonas phage PE09]	False	0.655	86.0	6.378e-20												0	False	F
NC_023601_3	NC_023601	NC_023601	3	1318	1458	-1	E			YP_009900273.1	YP_009900273.1 hypothetical protein CF96_gp002 [Pseudomonas phage phiPsa374]	False	1.0	109.0	1.124e-28												0	False	F
NC_023601_4	NC_023601	NC_023601	4	1458	1655	-1	E			YP_010767093.1	YP_010767093.1 hypothetical protein QGX16_gp003 [Pseudomonas phage phiPsa397]	False	0.934	130.0	1.5110000000000002e-35									VOG27605	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_023601_5	NC_023601	NC_023601	5	1655	2026	-1	E			YP_009009302.1	YP_009009302.1 hypothetical protein CF96_gp004 [Pseudomonas phage phiPsa374]	False	1.0	263.0	1.008e-80									VOG10796	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_023601_6	NC_023601	NC_023601	6	2023	2145	-1	E			YP_009009303.1	YP_009009303.1 hypothetical protein CF96_gp005 [Pseudomonas phage phiPsa374]	False	1.0	92.0	5.025e-23									VOG17396	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_023601_7	NC_023601	NC_023601	7	2145	2537	-1	D			YP_009009304.1	YP_009009304.1 hypothetical protein CF96_gp006 [Pseudomonas phage phiPsa374]	False	0.94	259.0	4.567e-79								RF-1 domain [PF00472.23]	VOG01215	REFSEQ RF-1 domain peptide chain release factor; Xu	Xu	0	False	F
NC_023601_8	NC_023601	NC_023601	8	2530	2985	-1	E			YP_009009305.1	YP_009009305.1 hypothetical protein CF96_gp007 [Pseudomonas phage phiPsa374]	False	1.0	332.0	3.941e-104									VOG27606	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_023601_9	NC_023601	NC_023601	9	2970	3149	-1	E			YP_010767445.1	YP_010767445.1 hypothetical protein QGX18_gp009 [Pseudomonas phage phiPsa347]	False	0.964	122.0	4.588e-33												0	False	F
NC_023601_10	NC_023601	NC_023601	10	3228	3470	-1	E			YP_010767099.1	YP_010767099.1 hypothetical protein QGX16_gp009 [Pseudomonas phage phiPsa397]	False	0.96	164.0	3.4949999999999996e-47									VOG17397	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_023601_11	NC_023601	NC_023601	11	3636	4028	-1	E			YP_009009307.1	YP_009009307.1 hypothetical protein CF96_gp009 [Pseudomonas phage phiPsa374]	False	1.0	278.0	8.691e-86												0	False	F
NC_023601_12	NC_023601	NC_023601	12	4089	4433	-1	E			YP_009009308.1	YP_009009308.1 hypothetical protein CF96_gp010 [Pseudomonas phage phiPsa374]	False	1.0	243.0	4.706e-74									VOG17398	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_023601_13	NC_023601	NC_023601	13	4493	5068	-1	D			YP_009009309.1	YP_009009309.1 hypothetical protein CF96_gp011 [Pseudomonas phage phiPsa374]	True	0.978	396.0	1.688e-125								TerD domain [PF02342.21]	VOG02538	sp|Q52357|TERD_SERMA Tellurium resistance protein TerD; Xh	Xh	0	False	F
NC_023601_14	NC_023601	NC_023601	14	5134	5805	-1	D			YP_010767798.1	YP_010767798.1 membrane protein [Pseudomonas phage phiPsa300]	True	0.881	411.0	6.544e-130								Integral membrane protein TerC family [PF03741.19]	VOG02276	sp|P18780|TERC_ALCSP Tellurium resistance protein TerC; Xh	Xh	0	False	
NC_023601_15	NC_023601	NC_023601	15	5871	6512	-1	D			YP_009009311.1	YP_009009311.1 hypothetical protein CF96_gp013 [Pseudomonas phage phiPsa374]	True	0.965	435.0	1.805e-138								vWA found in TerF C terminus [PF10138.12]; von Willebrand factor type A domain [PF13768.9]				0	False	
NC_023601_16	NC_023601	NC_023601	16	6528	6782	-1	E			YP_010767106.1	YP_010767106.1 hypothetical protein QGX16_gp016 [Pseudomonas phage phiPsa397]	False	0.983	177.0	1.71e-51									VOG27607	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_023601_17	NC_023601	NC_023601	17	6807	7907	-1	D			YP_009009313.1	YP_009009313.1 tellurite resistance [Pseudomonas phage phiPsa374]	True	0.906	694.0	2.7040000000000003e-225								Toxic anion resistance protein (TelA) [PF05816.14]	VOG11658	sp|P60108|TELL_STAAN TelA-like protein SA1238; Xu	Xu	0	False	
NC_023601_18	NC_023601	NC_023601	18	7912	8298	-1	E			YP_009009314.1	YP_009009314.1 hypothetical protein CF96_gp016 [Pseudomonas phage phiPsa374]	False	1.0	284.0	5.04e-88									VOG14263	REFSEQ hypothetical protein; Xu	Xu	0	False	
