locus_tag	ftype	length_bp	gene	EC_number	COG	product
EMIGODIA_00001	CDS	585				hypothetical protein
EMIGODIA_00002	CDS	837				hypothetical protein
EMIGODIA_00003	CDS	483				hypothetical protein
EMIGODIA_00004	CDS	624				hypothetical protein
EMIGODIA_00005	CDS	567				hypothetical protein
EMIGODIA_00006	CDS	1920				hypothetical protein
EMIGODIA_00007	CDS	1311				hypothetical protein
EMIGODIA_00008	CDS	414				hypothetical protein
EMIGODIA_00009	CDS	504				hypothetical protein
EMIGODIA_00010	CDS	2262				hypothetical protein
EMIGODIA_00011	CDS	246				hypothetical protein
EMIGODIA_00012	CDS	405	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
EMIGODIA_00013	CDS	480				hypothetical protein
EMIGODIA_00014	CDS	2376				hypothetical protein
EMIGODIA_00015	CDS	432				hypothetical protein
EMIGODIA_00016	CDS	396				hypothetical protein
EMIGODIA_00017	CDS	747	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
EMIGODIA_00018	CDS	741	queG_1	1.17.99.6		Epoxyqueuosine reductase
EMIGODIA_00019	CDS	444	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
EMIGODIA_00020	CDS	1950				hypothetical protein
EMIGODIA_00021	CDS	1476	hdc	4.1.1.22		Histidine decarboxylase
EMIGODIA_00022	CDS	843	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
EMIGODIA_00023	CDS	822	zupT			Zinc transporter ZupT
EMIGODIA_00024	CDS	552	dps	1.16.-.-	COG2406	DNA protection during starvation protein
EMIGODIA_00025	CDS	258				hypothetical protein
EMIGODIA_00026	CDS	450				hypothetical protein
EMIGODIA_00027	CDS	489				hypothetical protein
EMIGODIA_00028	CDS	327				hypothetical protein
EMIGODIA_00029	CDS	132				hypothetical protein
EMIGODIA_00030	CDS	303				hypothetical protein
EMIGODIA_00031	CDS	414				hypothetical protein
EMIGODIA_00032	CDS	270				hypothetical protein
EMIGODIA_00033	CDS	1557				hypothetical protein
EMIGODIA_00034	CDS	672				hypothetical protein
EMIGODIA_00035	CDS	405				hypothetical protein
EMIGODIA_00036	CDS	210				hypothetical protein
EMIGODIA_00037	CDS	240				hypothetical protein
EMIGODIA_00038	tRNA	74				tRNA-Val(cac)
EMIGODIA_00039	tRNA	71				tRNA-Gly(tcc)
EMIGODIA_00040	CDS	882	htpX	3.4.24.-		Protease HtpX
EMIGODIA_00041	CDS	765	thi4	2.4.2.59	COG1635	Thiamine thiazole synthase
EMIGODIA_00042	CDS	657				hypothetical protein
EMIGODIA_00043	CDS	147			COG1552	50S ribosomal protein L40e
EMIGODIA_00044	CDS	537		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
EMIGODIA_00045	CDS	1584			COG0533	putative bifunctional tRNA threonylcarbamoyladenosine biosynthesis protein
EMIGODIA_00046	CDS	153			COG1998	30S ribosomal protein S27ae
EMIGODIA_00047	CDS	294			COG2004	30S ribosomal protein S24e
EMIGODIA_00048	CDS	486		2.7.1.-	COG1909	GTP-dependent dephospho-CoA kinase
EMIGODIA_00049	CDS	207	spt4		COG2093	Transcription elongation factor Spt4
EMIGODIA_00050	CDS	582	rpoE1	2.7.7.6	COG1095	DNA-directed RNA polymerase subunit E'
EMIGODIA_00051	CDS	381				hypothetical protein
EMIGODIA_00052	CDS	1236	eif2g		COG5257	Translation initiation factor 2 subunit gamma
EMIGODIA_00053	CDS	423			COG0864	Putative nickel-responsive regulator
EMIGODIA_00054	CDS	294				hypothetical protein
EMIGODIA_00055	CDS	1182				hypothetical protein
EMIGODIA_00056	CDS	978				hypothetical protein
EMIGODIA_00057	CDS	2595	aglB3	2.4.99.21	COG1287	Dolichyl-phosphooligosaccharide-protein glycotransferase 3
EMIGODIA_00058	CDS	1143	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
EMIGODIA_00059	CDS	1104	arnB_1	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
EMIGODIA_00060	CDS	597	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
EMIGODIA_00061	CDS	1740	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
EMIGODIA_00062	CDS	1152	glmU_1		COG1208	Bifunctional protein GlmU
EMIGODIA_00063	CDS	1200	glmU_2		COG1208	Bifunctional protein GlmU
EMIGODIA_00064	CDS	1251	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
