	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000567.1_1	QGNH01000567.1	QGNH01000567.1	1	3	209	1	E													0	False	F
QGNH01000567.1_2	QGNH01000567.1	QGNH01000567.1	2	221	487	1	E													0	False	F
QGNH01000567.1_3	QGNH01000567.1	QGNH01000567.1	3	501	782	1	E													0	False	F
QGNH01000567.1_4	QGNH01000567.1	QGNH01000567.1	4	808	1134	1	E													0	False	F
QGNH01000567.1_5	QGNH01000567.1	QGNH01000567.1	5	1139	1453	1	E													0	False	F
QGNH01000567.1_6	QGNH01000567.1	QGNH01000567.1	6	1453	1671	1	E													0	False	F
QGNH01000567.1_7	QGNH01000567.1	QGNH01000567.1	7	1900	2919	1	E			YP_010088913.1	YP_010088913.1 exonuclease [Pseudomonas phage PaMx41]	False	0.279	110.0	1.4649999999999999e-24		VOG20175	REFSEQ exonuclease; Xu	Xu	0	False	F
QGNH01000567.1_8	QGNH01000567.1	QGNH01000567.1	8	2948	3733	1	D			YP_010088908.1	YP_010088908.1 putative ATPase [Pseudomonas phage PaMx41]	False	0.292	117.0	8.94e-28	AAA domain [PF13479.9]	VOG20171	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000567.1_9	QGNH01000567.1	QGNH01000567.1	9	3807	4277	1	E													0	False	F
QGNH01000567.1_10	QGNH01000567.1	QGNH01000567.1	10	4529	6790	1	D			YP_024759.1	YP_024759.1 DNA polymerase I [Pseudomonas phage PaP2]	False	0.271	294.0	9.343999999999999e-82	DNA polymerase family A [PF00476.23]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	VF
QGNH01000567.1_11	QGNH01000567.1	QGNH01000567.1	11	6735	6977	1	E													0	False	
QGNH01000567.1_12	QGNH01000567.1	QGNH01000567.1	12	6940	7083	1	E													0	False	
QGNH01000567.1_13	QGNH01000567.1	QGNH01000567.1	13	7090	8358	1	D			YP_001218831.1	YP_001218831.1 DNA primase [Pseudomonas phage 119X]	False	0.371	242.0	4.451e-68	Protein of unknown function (DUF3987) [PF13148.9]	VOG01267	REFSEQ helicase; Xu	Xu	0	False	
QGNH01000567.1_14	QGNH01000567.1	QGNH01000567.1	14	8360	8950	1	E													0	False	
QGNH01000567.1_15	QGNH01000567.1	QGNH01000567.1	15	8947	9315	1	E			YP_006988335.1	YP_006988335.1 hypothetical protein CcrColossus_gp101 [Caulobacter phage CcrColossus]	False	0.587	77.0	5.475e-16		VOG25858	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000567.1_16	QGNH01000567.1	QGNH01000567.1	16	9515	9955	-1	E													0	False	
QGNH01000567.1_17	QGNH01000567.1	QGNH01000567.1	17	9967	14940	-1	E													0	False	
QGNH01000567.1_18	QGNH01000567.1	QGNH01000567.1	18	14940	16679	-1	E													0	False	
