	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000611.1_1	QGNH01000611.1	QGNH01000611.1	1	86	466	1	D									Bacteriophage Lambda NinG protein [PF05766.15]								1	False	F
QGNH01000611.1_2	QGNH01000611.1	QGNH01000611.1	2	463	816	1	E																	0	False	F
QGNH01000611.1_3	QGNH01000611.1	QGNH01000611.1	3	813	980	1	E																	0	False	F
QGNH01000611.1_4	QGNH01000611.1	QGNH01000611.1	4	993	1307	1	E																	0	False	F
QGNH01000611.1_5	QGNH01000611.1	QGNH01000611.1	5	1309	1455	1	E																	0	False	F
QGNH01000611.1_6	QGNH01000611.1	QGNH01000611.1	6	1547	1699	1	E																	0	False	F
QGNH01000611.1_7	QGNH01000611.1	QGNH01000611.1	7	1717	1947	1	E																	0	False	F
QGNH01000611.1_8	QGNH01000611.1	QGNH01000611.1	8	1958	2119	1	E																	0	False	F
QGNH01000611.1_9	QGNH01000611.1	QGNH01000611.1	9	2165	2365	1	E																	0	False	F
QGNH01000611.1_10	QGNH01000611.1	QGNH01000611.1	10	2362	2661	1	E																	0	False	F
QGNH01000611.1_11	QGNH01000611.1	QGNH01000611.1	11	2937	3317	1	E																	0	False	F
QGNH01000611.1_12	QGNH01000611.1	QGNH01000611.1	12	3319	4365	1	C	K06909	phage terminase large subunit	YP_009322318.1	YP_009322318.1 terminase large subunit [Flavobacterium phage Fpv8]	False	0.454	266.0	1.345e-77	Terminase RNAseH like domain [PF17288.5]; Phage terminase large subunit [PF04466.16]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000611.1_13	QGNH01000611.1	QGNH01000611.1	13	4362	4511	1	E																	0	False	F
QGNH01000611.1_14	QGNH01000611.1	QGNH01000611.1	14	4511	4690	1	E																	0	False	F
QGNH01000611.1_15	QGNH01000611.1	QGNH01000611.1	15	4763	6763	1	E																	0	False	F
QGNH01000611.1_16	QGNH01000611.1	QGNH01000611.1	16	6753	6971	1	E																	0	False	
QGNH01000611.1_17	QGNH01000611.1	QGNH01000611.1	17	6968	7159	1	D									Family of unknown function (DUF6582) [PF20223.1]								0	False	
QGNH01000611.1_18	QGNH01000611.1	QGNH01000611.1	18	7179	7430	1	E																	0	False	
QGNH01000611.1_19	QGNH01000611.1	QGNH01000611.1	19	7468	7635	1	E																	0	False	
QGNH01000611.1_20	QGNH01000611.1	QGNH01000611.1	20	7727	8242	1	E																	0	False	
QGNH01000611.1_21	QGNH01000611.1	QGNH01000611.1	21	8259	9164	1	E														VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xr;Xs	0	False	V
QGNH01000611.1_22	QGNH01000611.1	QGNH01000611.1	22	9292	9648	1	E																	0	False	
QGNH01000611.1_23	QGNH01000611.1	QGNH01000611.1	23	9645	10691	1	E			YP_009986078.1	YP_009986078.1 glycosyltransferase [Escherichia phage nepoznato]	False	0.25	96.0	7.994e-20						VOG04652	REFSEQ glycosyltransferase; Xu	Xu	0	False	
QGNH01000611.1_24	QGNH01000611.1	QGNH01000611.1	24	10675	11223	1	D			YP_009778939.1	YP_009778939.1 glycosyltransferase [Synechococcus phage ACG-2014f_Syn7803US26]	False	0.379	104.0	1.4619999999999999e-24	Glycosyl transferase family 11 [PF01531.19]	GT11	GT11 GDP-L-Fuc: galactoside alpha-1,2-L-fucosyltransferase (EC 2.4.1.69); GDP-L-Fuc: beta-LacNac alpha-1,3-L-fucosyltransferase (EC 2.4.1.-)	2.4.1.69,2.4.1.-	GT11.hmm	VOG01593	sp|Q58YV9|WBNK_ECOLX O-antigen biosynthesis glycosyltransferase WbnK; Xh	Xh	0	False	
QGNH01000611.1_25	QGNH01000611.1	QGNH01000611.1	25	11208	11651	1	D			YP_009012396.1	YP_009012396.1 dTDP-4-dehydrorhamnose 3,5-epimerase [Escherichia phage phi92]	False	0.298	72.0	8.157e-14	dTDP-4-dehydrorhamnose 3,5-epimerase [PF00908.20]					VOG12056	sp|O27818|RMLC_METTH dTDP-4-dehydrorhamnose 3,5-epimerase; Xh	Xh	0	False	
QGNH01000611.1_26	QGNH01000611.1	QGNH01000611.1	26	11620	12249	1	D			YP_010669820.1	YP_010669820.1 glycosyltransferase [Synechococcus phage S-SCSM1]	False	0.325	100.0	1.118e-22	Glycosyl transferase family 2 [PF00535.29]								0	False	
QGNH01000611.1_27	QGNH01000611.1	QGNH01000611.1	27	12221	12844	1	D			YP_009985292.1	YP_009985292.1 nucleotide-sugar epimerase [Escherichia phage alia]	False	0.279	70.0	2.16e-12	RmlD substrate binding domain [PF04321.20]; NAD dependent epimerase/dehydratase family [PF01370.24]; Polysaccharide biosynthesis protein [PF02719.18]; GDP-mannose 4,6 dehydratase [PF16363.8]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.22]; Male sterility protein [PF07993.15]								0	False	MK
QGNH01000611.1_28	QGNH01000611.1	QGNH01000611.1	28	12837	13436	1	D			YP_009174081.1	YP_009174081.1 hypothetical protein AR680_gp044 [Yellowstone lake mimivirus]	False	0.363	88.0	1.234e-18	Protein of unknown function (DUF5672) [PF18922.3]								0	False	
QGNH01000611.1_29	QGNH01000611.1	QGNH01000611.1	29	13433	14242	1	D			YP_004324313.1	YP_004324313.1 glycosyltransferase [Synechococcus phage S-SSM7]	False	0.209	61.0	4.736e-09	Glycosyl transferase family 11 [PF01531.19]	GT11	GT11 GDP-L-Fuc: galactoside alpha-1,2-L-fucosyltransferase (EC 2.4.1.69); GDP-L-Fuc: beta-LacNac alpha-1,3-L-fucosyltransferase (EC 2.4.1.-)	2.4.1.69,2.4.1.-	GT11.hmm	VOG01593	sp|Q58YV9|WBNK_ECOLX O-antigen biosynthesis glycosyltransferase WbnK; Xh	Xh	0	False	
QGNH01000611.1_30	QGNH01000611.1	QGNH01000611.1	30	14239	14886	1	D									Protein of unknown function (DUF3431) [PF11913.11]								0	False	
QGNH01000611.1_31	QGNH01000611.1	QGNH01000611.1	31	14956	15723	1	C	K00737	beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]	YP_001497814.1	YP_001497814.1 hypothetical protein NY2A_B618R [Paramecium bursaria Chlorella virus NY2A]	False	0.265	99.0	1.059e-21	Glycosyltransferase family 17 [PF04724.16]	GT17	GT17 beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase (EC 2.4.1.144).	2.4.1.144	GT17.hmm	VOG18555	REFSEQ hypothetical protein; Xu	Xu	0	False	MKB
QGNH01000611.1_32	QGNH01000611.1	QGNH01000611.1	32	15692	16357	1	D			YP_010681811.1	YP_010681811.1 glycosyltransferase [Bacillus phage vB_BsuS_PJN02]	False	0.4	65.0	8.275e-11	Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]; Glycosyltransferase like family 2 [PF10111.12]; N-terminal domain of galactosyltransferase [PF02709.17]	GT2_Glycos_transf_2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)		GT2_Glycos_transf_2.hmm				0	False	MB
QGNH01000611.1_33	QGNH01000611.1	QGNH01000611.1	33	16339	17022	1	D			YP_010113289.1	YP_010113289.1 GtrB-like O-antigen conversion [uncultured phage cr130_1]	False	0.45	81.0	3.677e-16	Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]; Glycosyltransferase like family 2 [PF10111.12]	GT2_Glycos_transf_2; GT2_Glyco_tranf_2_2; GT2_Glyco_tranf_2_3	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)		GT2_Glycos_transf_2.hmm				0	False	MB
QGNH01000611.1_34	QGNH01000611.1	QGNH01000611.1	34	17045	17611	1	E																	0	False	
QGNH01000611.1_35	QGNH01000611.1	QGNH01000611.1	35	17656	18432	1	E																	0	False	
QGNH01000611.1_36	QGNH01000611.1	QGNH01000611.1	36	18429	18626	1	E																	0	False	
QGNH01000611.1_37	QGNH01000611.1	QGNH01000611.1	37	18638	19936	1	E																	0	False	
QGNH01000611.1_38	QGNH01000611.1	QGNH01000611.1	38	19938	21440	1	E																	0	False	
QGNH01000611.1_39	QGNH01000611.1	QGNH01000611.1	39	21440	21694	1	E																	0	False	
QGNH01000611.1_40	QGNH01000611.1	QGNH01000611.1	40	21696	23501	1	E																	0	False	
QGNH01000611.1_41	QGNH01000611.1	QGNH01000611.1	41	23504	25132	1	E																	0	False	
QGNH01000611.1_42	QGNH01000611.1	QGNH01000611.1	42	25228	26016	1	E																	0	False	
QGNH01000611.1_43	QGNH01000611.1	QGNH01000611.1	43	26009	30499	1	D									Chaperone of endosialidase [PF13884.9]								0	False	
QGNH01000611.1_44	QGNH01000611.1	QGNH01000611.1	44	30576	30815	1	E																	0	False	
QGNH01000611.1_45	QGNH01000611.1	QGNH01000611.1	45	30822	31004	1	E																	0	False	
QGNH01000611.1_46	QGNH01000611.1	QGNH01000611.1	46	31006	32010	1	E																	0	False	
QGNH01000611.1_47	QGNH01000611.1	QGNH01000611.1	47	32023	32181	1	E																	0	False	
QGNH01000611.1_48	QGNH01000611.1	QGNH01000611.1	48	32183	32485	1	E																	0	False	
QGNH01000611.1_49	QGNH01000611.1	QGNH01000611.1	49	32934	33083	-1	E																	0	False	
QGNH01000611.1_50	QGNH01000611.1	QGNH01000611.1	50	33276	33989	1	D			YP_009800697.1	YP_009800697.1 replication initiation O-like [Burkholderia phage vB_BmuP_KL4]	False	0.377	75.0	8.167e-14	Bacteriophage replication protein O [PF04492.16]								0	False	F
QGNH01000611.1_51	QGNH01000611.1	QGNH01000611.1	51	33986	34303	1	E																	0	False	F
QGNH01000611.1_52	QGNH01000611.1	QGNH01000611.1	52	34460	35071	1	D			YP_009854734.1	YP_009854734.1 DNA methyltransferase [Flavobacterium phage vB_FspS_hemulen6-1]	False	0.465	178.0	1.46e-49	C-5 cytosine-specific DNA methylase [PF00145.20]					VOG34802	REFSEQ DNA methyltransferase; Xu	Xu	0	False	F
QGNH01000611.1_53	QGNH01000611.1	QGNH01000611.1	53	35096	35281	1	E																	0	False	F
QGNH01000611.1_54	QGNH01000611.1	QGNH01000611.1	54	35893	36081	1	E																	0	False	F
QGNH01000611.1_55	QGNH01000611.1	QGNH01000611.1	55	36147	36395	1	E																	0	False	F
QGNH01000611.1_56	QGNH01000611.1	QGNH01000611.1	56	36605	36793	1	E																	0	False	F
QGNH01000611.1_57	QGNH01000611.1	QGNH01000611.1	57	36790	36981	1	E																	0	False	F
QGNH01000611.1_58	QGNH01000611.1	QGNH01000611.1	58	36926	37246	1	E																	0	False	F
QGNH01000611.1_59	QGNH01000611.1	QGNH01000611.1	59	37236	37379	1	E																	0	False	F
QGNH01000611.1_60	QGNH01000611.1	QGNH01000611.1	60	37382	37525	1	E																	0	False	F
QGNH01000611.1_61	QGNH01000611.1	QGNH01000611.1	61	37658	38269	1	E																	0	False	F
