	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001456.1_1	QGNH01001456.1	QGNH01001456.1	1	1	273	1	E																	0	False	F
QGNH01001456.1_2	QGNH01001456.1	QGNH01001456.1	2	276	2852	1	D			YP_008061165.1	YP_008061165.1 baseplate wedge subunit [Rhodococcus phage E3]	False	0.36	136.0	6.532e-31	Baseplate J-like protein [PF04865.17]					VOG00735	REFSEQ baseplate wedge subunit; Xu	Xu	0	False	F
QGNH01001456.1_3	QGNH01001456.1	QGNH01001456.1	3	2870	3865	1	E														VOG07440	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01001456.1_4	QGNH01001456.1	QGNH01001456.1	4	3852	4454	1	E																	0	False	F
QGNH01001456.1_5	QGNH01001456.1	QGNH01001456.1	5	4454	6607	1	D									Concanavalin A-like lectin/glucanases superfamily [PF13385.9]								0	False	MKF
QGNH01001456.1_6	QGNH01001456.1	QGNH01001456.1	6	6607	8058	1	E																	0	False	
QGNH01001456.1_7	QGNH01001456.1	QGNH01001456.1	7	8064	8882	1	E																	0	False	
QGNH01001456.1_8	QGNH01001456.1	QGNH01001456.1	8	8893	9540	-1	E																	0	False	
QGNH01001456.1_9	QGNH01001456.1	QGNH01001456.1	9	9537	10391	-1	E																	0	False	
QGNH01001456.1_10	QGNH01001456.1	QGNH01001456.1	10	10388	11350	-1	C	K13379	reversibly glycosylated polypeptide / UDP-arabinopyranose mutase [EC:2.4.1.- 5.4.99.30]							Reversibly glycosylated polypeptide [PF03214.16]	GT75	GT75 UDP-Glc: self-glucosylating beta-glucosyltransferase (EC 2.4.1.-); UDP-L-arabinopyranose mutase (EC 5.4.99.-)	2.4.1.-,5.4.99.30	GT75.hmm				0	False	
QGNH01001456.1_11	QGNH01001456.1	QGNH01001456.1	11	11329	12186	-1	D			YP_009778383.1	YP_009778383.1 nucleotide-sugar epimerase [Synechococcus phage ACG-2014f_Syn7803C7]	False	0.256	102.0	2.614e-22	GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; RmlD substrate binding domain [PF04321.20]; Male sterility protein [PF07993.15]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.22]					VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MK
QGNH01001456.1_12	QGNH01001456.1	QGNH01001456.1	12	12305	12856	-1	E														VOG00381	sp|P00641|ENDO_BPT7 Endonuclease I; Xp	Xp	0	False	
QGNH01001456.1_13	QGNH01001456.1	QGNH01001456.1	13	13173	15938	-1	E			YP_010058776.1	YP_010058776.1 terminase [Mycobacterium phage Sauce]	True	0.393	606.0	2.271e-185						VOG01311	REFSEQ terminase; Xu	Xu	0	False	
QGNH01001456.1_14	QGNH01001456.1	QGNH01001456.1	14	15948	16148	-1	E																	0	False	
QGNH01001456.1_15	QGNH01001456.1	QGNH01001456.1	15	16148	16471	-1	E																	0	False	
QGNH01001456.1_16	QGNH01001456.1	QGNH01001456.1	16	16468	16824	-1	E			YP_008058693.1	YP_008058693.1 hypothetical protein M198_gp03 [Haloarcula hispanica tailed virus 1]	False	0.419	61.0	1.915e-10									0	False	
QGNH01001456.1_17	QGNH01001456.1	QGNH01001456.1	17	16824	17678	-1	E																	0	False	
QGNH01001456.1_18	QGNH01001456.1	QGNH01001456.1	18	17680	17847	-1	E																	0	False	
QGNH01001456.1_19	QGNH01001456.1	QGNH01001456.1	19	17852	18349	-1	E																	0	False	
QGNH01001456.1_20	QGNH01001456.1	QGNH01001456.1	20	18455	19003	-1	E																	0	False	
QGNH01001456.1_21	QGNH01001456.1	QGNH01001456.1	21	19046	19726	-1	E																	0	False	F
QGNH01001456.1_22	QGNH01001456.1	QGNH01001456.1	22	19719	19934	-1	E																	0	False	F
QGNH01001456.1_23	QGNH01001456.1	QGNH01001456.1	23	19919	20644	-1	E														VOG07447	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001456.1_24	QGNH01001456.1	QGNH01001456.1	24	20644	20997	-1	E														VOG04290	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001456.1_25	QGNH01001456.1	QGNH01001456.1	25	20997	21470	-1	E																	0	False	F
QGNH01001456.1_26	QGNH01001456.1	QGNH01001456.1	26	21412	21969	-1	E																	0	False	F
QGNH01001456.1_27	QGNH01001456.1	QGNH01001456.1	27	21979	22188	-1	E																	0	False	F
QGNH01001456.1_28	QGNH01001456.1	QGNH01001456.1	28	22251	22772	-1	E																	0	False	F
QGNH01001456.1_29	QGNH01001456.1	QGNH01001456.1	29	22769	23026	-1	E																	0	False	F
QGNH01001456.1_30	QGNH01001456.1	QGNH01001456.1	30	23019	23768	-1	E			NP_818255.1	NP_818255.1 exonuclease [Mycobacterium phage Bxz1]	False	0.316	118.0	3.37e-28						VOG00332	sp|Q8QL42|Y207_SIRV1 Uncharacterized protein 207; Xu	Xu	0	False	F
QGNH01001456.1_31	QGNH01001456.1	QGNH01001456.1	31	23768	23911	-1	E																	0	False	F
QGNH01001456.1_32	QGNH01001456.1	QGNH01001456.1	32	23911	24267	-1	E														VOG00561	REFSEQ Holliday junction resolvase; Xu	Xu	0	False	F
