locus_tag	ftype	length_bp	gene	EC_number	COG	product
HHPAGICC_00001	CDS	1011				hypothetical protein
HHPAGICC_00002	CDS	468				hypothetical protein
HHPAGICC_00003	CDS	459				hypothetical protein
HHPAGICC_00004	CDS	1512				hypothetical protein
HHPAGICC_00005	CDS	1329				hypothetical protein
HHPAGICC_00006	CDS	798				hypothetical protein
HHPAGICC_00007	CDS	372				hypothetical protein
HHPAGICC_00008	CDS	1761				hypothetical protein
HHPAGICC_00009	CDS	2154				hypothetical protein
HHPAGICC_00010	CDS	816				hypothetical protein
HHPAGICC_00011	CDS	384				hypothetical protein
HHPAGICC_00012	CDS	204				hypothetical protein
HHPAGICC_00013	CDS	984				hypothetical protein
HHPAGICC_00014	CDS	3417				hypothetical protein
HHPAGICC_00015	CDS	3714				hypothetical protein
HHPAGICC_00016	CDS	423				hypothetical protein
HHPAGICC_00017	CDS	477				hypothetical protein
HHPAGICC_00018	CDS	297				hypothetical protein
HHPAGICC_00019	CDS	567				hypothetical protein
HHPAGICC_00020	CDS	318				hypothetical protein
HHPAGICC_00021	CDS	2130				hypothetical protein
HHPAGICC_00022	CDS	1173				hypothetical protein
HHPAGICC_00023	CDS	312				hypothetical protein
HHPAGICC_00024	CDS	684				hypothetical protein
HHPAGICC_00025	CDS	678				hypothetical protein
HHPAGICC_00026	CDS	273				hypothetical protein
HHPAGICC_00027	CDS	372				hypothetical protein
HHPAGICC_00028	CDS	285				hypothetical protein
HHPAGICC_00029	CDS	369				hypothetical protein
HHPAGICC_00030	CDS	663				hypothetical protein
HHPAGICC_00031	CDS	408				hypothetical protein
HHPAGICC_00032	CDS	159				hypothetical protein
HHPAGICC_00033	CDS	234				hypothetical protein
HHPAGICC_00034	CDS	375				hypothetical protein
HHPAGICC_00035	CDS	321				hypothetical protein
HHPAGICC_00036	CDS	546				hypothetical protein
HHPAGICC_00037	CDS	387				hypothetical protein
HHPAGICC_00038	CDS	549				hypothetical protein
HHPAGICC_00039	CDS	351				hypothetical protein
HHPAGICC_00040	CDS	516				hypothetical protein
HHPAGICC_00041	CDS	450				hypothetical protein
HHPAGICC_00042	CDS	279				hypothetical protein
HHPAGICC_00043	CDS	843				hypothetical protein
HHPAGICC_00044	CDS	693				hypothetical protein
HHPAGICC_00045	CDS	1263				hypothetical protein
HHPAGICC_00046	CDS	561				hypothetical protein
HHPAGICC_00047	CDS	354				hypothetical protein
HHPAGICC_00048	CDS	735				hypothetical protein
HHPAGICC_00049	CDS	216				hypothetical protein
HHPAGICC_00050	CDS	417				hypothetical protein
HHPAGICC_00051	CDS	381				hypothetical protein
HHPAGICC_00052	CDS	624				hypothetical protein
HHPAGICC_00053	CDS	909				hypothetical protein
HHPAGICC_00054	CDS	432				hypothetical protein
HHPAGICC_00055	CDS	432				hypothetical protein
HHPAGICC_00056	CDS	477				hypothetical protein
HHPAGICC_00057	CDS	696				hypothetical protein
HHPAGICC_00058	CDS	294				hypothetical protein
HHPAGICC_00059	CDS	993				hypothetical protein
HHPAGICC_00060	CDS	354				hypothetical protein
HHPAGICC_00061	CDS	234				hypothetical protein
HHPAGICC_00062	tRNA	72				tRNA-Pro(ggg)
HHPAGICC_00063	CDS	1056				hypothetical protein
HHPAGICC_00064	CDS	486				hypothetical protein
HHPAGICC_00065	CDS	1494				hypothetical protein
HHPAGICC_00066	CDS	855				hypothetical protein
HHPAGICC_00067	CDS	276				hypothetical protein
HHPAGICC_00068	CDS	1152				hypothetical protein
HHPAGICC_00069	CDS	909				hypothetical protein
HHPAGICC_00070	CDS	1032				hypothetical protein
HHPAGICC_00071	CDS	699				hypothetical protein
HHPAGICC_00072	CDS	645				hypothetical protein
HHPAGICC_00073	CDS	477				hypothetical protein
HHPAGICC_00074	CDS	234				hypothetical protein
HHPAGICC_00075	CDS	1056				hypothetical protein
HHPAGICC_00076	CDS	1137				hypothetical protein
HHPAGICC_00077	CDS	1026				hypothetical protein
HHPAGICC_00078	CDS	1023				hypothetical protein
HHPAGICC_00079	CDS	546				hypothetical protein
HHPAGICC_00080	CDS	906				hypothetical protein
HHPAGICC_00081	CDS	300				hypothetical protein
HHPAGICC_00082	CDS	324				hypothetical protein
HHPAGICC_00083	CDS	990				hypothetical protein
HHPAGICC_00084	CDS	177				hypothetical protein
HHPAGICC_00085	CDS	1515				hypothetical protein
HHPAGICC_00086	CDS	366				hypothetical protein
