ID	count
VOG00002	1
VOG00004	1
VOG00006	1
VOG00018	1
VOG00025	1
VOG00033	1
VOG00045	1
VOG00047	1
VOG00051	1
VOG00053	1
VOG00055	1
VOG00056	1
VOG00060	1
VOG00066	1
VOG00068	1
VOG00071	1
VOG00072	1
VOG00075	1
VOG00082	1
VOG00085	1
VOG00088	1
VOG00089	1
VOG00098	1
VOG00106	1
VOG00107	1
VOG00111	1
VOG00121	1
VOG00122	1
VOG00123	1
VOG00127	1
VOG00129	1
VOG00136	1
VOG00137	1
VOG00155	1
VOG00158	1
VOG00164	1
VOG00182	1
VOG00184	1
VOG00196	1
VOG00211	1
VOG00221	1
VOG00231	1
VOG00259	1
VOG00261	1
VOG00264	1
VOG00272	1
VOG00279	1
VOG00282	1
VOG00284	1
VOG00288	1
VOG00291	1
VOG00297	1
VOG00303	1
VOG00306	1
VOG00310	1
VOG00311	1
VOG00322	1
VOG00324	1
VOG00333	1
VOG00334	1
VOG00346	1
VOG00352	1
VOG00359	1
VOG00376	1
VOG00378	1
VOG00380	1
VOG00413	1
VOG00416	1
VOG00433	1
VOG00434	1
VOG00458	1
VOG00465	1
VOG00514	1
VOG00520	1
VOG00521	1
VOG00527	1
VOG00530	1
VOG00556	1
VOG00557	1
VOG00574	1
VOG00592	1
VOG00657	1
VOG00661	1
VOG00680	1
VOG00706	1
VOG00716	1
VOG00733	1
VOG00739	1
VOG00741	1
VOG00749	1
VOG00754	1
VOG00767	1
VOG00774	1
VOG00785	1
VOG00801	1
VOG00812	1
VOG00821	1
VOG00842	1
VOG00845	1
VOG00875	1
VOG00897	1
VOG00905	1
VOG00906	1
VOG00917	1
VOG00919	1
VOG00923	1
VOG00925	1
VOG00933	1
VOG00953	1
VOG01001	1
VOG01017	1
VOG01034	1
VOG01061	1
VOG01075	1
VOG01099	1
VOG01109	1
VOG01129	1
VOG01133	1
VOG01157	1
VOG01191	1
VOG01203	1
VOG01215	1
VOG01262	1
VOG01288	1
VOG01293	1
VOG01305	1
VOG01329	1
VOG01409	1
VOG01424	1
VOG01425	1
VOG01428	1
VOG01461	1
VOG01465	1
VOG01466	1
VOG01476	1
VOG01484	1
VOG01488	1
VOG01492	1
VOG01498	1
VOG01502	1
VOG01503	1
VOG01524	1
VOG01529	1
VOG01532	1
VOG01558	1
VOG01568	1
VOG01571	1
VOG01624	1
VOG01642	1
VOG01663	1
VOG01698	1
VOG01756	1
VOG01791	1
VOG01815	1
VOG01819	1
VOG01835	1
VOG01917	1
VOG01945	1
VOG01990	1
VOG02002	1
VOG02027	1
VOG02058	1
VOG02106	1
VOG02252	1
VOG02257	1
VOG02258	1
VOG02271	1
VOG02276	1
VOG02285	1
VOG02317	1
VOG02333	1
VOG02347	1
VOG02356	1
VOG02372	1
VOG02385	1
VOG02416	1
VOG02417	1
VOG02430	1
VOG02443	1
VOG02472	1
VOG02489	1
VOG02490	1
VOG02563	1
VOG02569	1
VOG02626	1
VOG02638	1
VOG02670	1
VOG02675	1
VOG02682	1
VOG02698	1
VOG02706	1
VOG02806	1
VOG02874	1
VOG02906	1
VOG02923	1
VOG02932	1
VOG02943	1
VOG02966	1
VOG02981	1
VOG02983	1
VOG02990	1
VOG02992	1
VOG03014	1
VOG03042	1
VOG03054	1
VOG03103	1
VOG03104	1
VOG03107	1
VOG03131	1
VOG03147	1
VOG03160	1
VOG03172	1
VOG03230	1
VOG03495	1
VOG03497	1
VOG03543	1
VOG03660	1
VOG03661	1
VOG03671	1
VOG03711	1
VOG03747	1
VOG03820	1
VOG03852	1
VOG03885	1
VOG03963	1
VOG03970	1
VOG03985	1
VOG03991	1
VOG04016	1
VOG04111	1
VOG04139	1
VOG04183	1
VOG04349	1
VOG04360	1
VOG04371	1
VOG04372	1
VOG04373	1
VOG04393	1
VOG04410	1
VOG04419	1
VOG04431	1
VOG04494	1
VOG04522	1
VOG04576	1
VOG04594	1
VOG04630	1
VOG04645	1
VOG04652	1
VOG04805	1
VOG04825	1
VOG04831	1
VOG04894	1
VOG04896	1
VOG04907	1
VOG04920	1
VOG04931	1
VOG04950	1
VOG05073	1
VOG05111	1
VOG05125	1
VOG05245	1
VOG05285	1
VOG05411	1
VOG05426	1
VOG05430	1
VOG05499	1
VOG05514	1
VOG05568	1
VOG05614	1
VOG05640	1
VOG05885	1
VOG05970	1
VOG06047	1
VOG06366	1
VOG06446	1
VOG06448	1
VOG06583	1
VOG06850	1
VOG07198	1
VOG07202	1
VOG07355	1
VOG07446	1
VOG07465	1
VOG07512	1
VOG07582	1
VOG07611	1
VOG07653	1
VOG07665	1
VOG07695	1
VOG07707	1
VOG07779	1
VOG07820	1
VOG07969	1
VOG08163	1
VOG08280	1
VOG08445	1
VOG08524	1
VOG08825	1
VOG08837	1
VOG08908	1
VOG08915	1
VOG08941	1
VOG08956	1
VOG09026	1
VOG09034	1
VOG09082	1
VOG09092	1
VOG09350	1
VOG09415	1
VOG09559	1
VOG09576	1
VOG09718	1
VOG09738	1
VOG09787	1
VOG09790	1
VOG09811	1
VOG09835	1
VOG09842	1
VOG09864	1
VOG09875	1
VOG09884	1
VOG09901	1
VOG09918	1
VOG09924	1
VOG09938	1
VOG09963	1
VOG09964	1
VOG09969	1
VOG09977	1
VOG10314	1
VOG10769	1
VOG11022	1
VOG11227	1
VOG11294	1
VOG11337	1
VOG11448	1
VOG11642	1
VOG12056	1
VOG12058	1
VOG12059	1
VOG12304	1
VOG12366	1
VOG12460	1
VOG12467	1
VOG12468	1
VOG12752	1
VOG13156	1
VOG13488	1
VOG13859	1
VOG13883	1
VOG14241	1
VOG14509	1
VOG15158	1
VOG15437	1
VOG15736	1
VOG15748	1
VOG15749	1
VOG15751	1
VOG15752	1
VOG15756	1
VOG15783	1
VOG15804	1
VOG15806	1
VOG15826	1
VOG15981	1
VOG16010	1
VOG16022	1
VOG16297	1
VOG16448	1
VOG16777	1
VOG16879	1
VOG17129	1
VOG17303	1
VOG17500	1
VOG17503	1
VOG17505	1
VOG17506	1
VOG17573	1
VOG17757	1
VOG17816	1
VOG18030	1
VOG18067	1
VOG18158	1
VOG18529	1
VOG18554	1
VOG18742	1
VOG18828	1
VOG19288	1
VOG19343	1
VOG19351	1
VOG19360	1
VOG19363	1
VOG19537	1
VOG19698	1
VOG19857	1
VOG20124	1
VOG20327	1
VOG20698	1
VOG20801	1
VOG20806	1
VOG20948	1
VOG20952	1
VOG20955	1
VOG20978	1
VOG21226	1
VOG21288	1
VOG21290	1
VOG21292	1
VOG21314	1
VOG21335	1
VOG21345	1
VOG21354	1
VOG21372	1
VOG21380	1
VOG21387	1
VOG21389	1
VOG21714	1
VOG22054	1
VOG22184	1
VOG22855	1
VOG22891	1
VOG22895	1
VOG22904	1
VOG22909	1
VOG22912	1
VOG22917	1
VOG22935	1
VOG23212	1
VOG24258	1
VOG24539	1
VOG24573	1
VOG24845	1
VOG25553	1
VOG25887	1
VOG26632	1
VOG27087	1
VOG27096	1
VOG27111	1
VOG27182	1
VOG28120	1
VOG28195	1
VOG28198	1
VOG28199	1
VOG28359	1
VOG28531	1
VOG28536	1
VOG28631	1
VOG28640	1
VOG28740	1
VOG28903	1
VOG28974	1
VOG30458	1
VOG31344	1
VOG32117	1
VOG32987	1
VOG33006	1
VOG33029	1
VOG33075	1
VOG33209	1
VOG33225	1
VOG33235	1
VOG33559	1
VOG33679	1
VOG34329	1
VOG34629	1
VOG34642	1
VOG34643	1
VOG34811	1
VOG34924	1
VOG35410	1
VOG35465	1
VOG35943	1
VOG36004	1
VOG36315	1
VOG36316	1
VOG36874	1
