	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001901.1_1	QGNH01001901.1	QGNH01001901.1	1	2	223	1	E													0	False	F
QGNH01001901.1_2	QGNH01001901.1	QGNH01001901.1	2	220	567	1	E													0	False	F
QGNH01001901.1_3	QGNH01001901.1	QGNH01001901.1	3	560	1069	1	E													0	False	F
QGNH01001901.1_4	QGNH01001901.1	QGNH01001901.1	4	1066	2016	1	C	K03497	ParB family transcriptional regulator, chromosome partitioning protein	YP_010773061.1	YP_010773061.1 ParBc-like nuclease (endogenous virus) [Pseudomonas phage phiAH14a]	False	0.469	187.0	7.452e-51	ParB/Sulfiredoxin domain [PF02195.21]	VOG00403	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001901.1_5	QGNH01001901.1	QGNH01001901.1	5	2000	2506	1	E													0	False	F
QGNH01001901.1_6	QGNH01001901.1	QGNH01001901.1	6	2514	3911	1	D			YP_006546319.1	YP_006546319.1 DNA helicase [Thermoanaerobacterium phage THSA-485A]	False	0.391	283.0	1.7709999999999999e-81	SNF2-related domain [PF00176.26]; Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	F
QGNH01001901.1_7	QGNH01001901.1	QGNH01001901.1	7	3912	4928	1	E			YP_009591357.1	YP_009591357.1 hypothetical protein FDG57_gp050 [Mycobacterium phage Mutaforma13]	False	0.347	83.0	8.611e-16		VOG18130	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001901.1_8	QGNH01001901.1	QGNH01001901.1	8	4915	5310	1	E													0	False	F
QGNH01001901.1_9	QGNH01001901.1	QGNH01001901.1	9	5311	6066	1	E			YP_006546314.1	YP_006546314.1 hypothetical protein Tsac_2873 [Thermoanaerobacterium phage THSA-485A]	False	0.384	118.0	3.581e-28		VOG04801	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001901.1_10	QGNH01001901.1	QGNH01001901.1	10	6071	8641	1	C	K06919	putative DNA primase/helicase	YP_009829914.1	YP_009829914.1 DNA primase [Bacillus phage phi105]	True	0.444	354.0	1.04e-100	D5 N terminal like [PF08706.14]; Family of unknown function (DUF5906) [PF19263.2]; Poxvirus D5 protein-like [PF03288.19]; RepB DNA-primase from phage plasmid [PF16793.8]	VOG00138	sp|Q5UQ22|YL207_MIMIV Putative helicase L207/L206; Xh	Xh	0	False	F
QGNH01001901.1_11	QGNH01001901.1	QGNH01001901.1	11	8831	9274	1	E													0	False	F
QGNH01001901.1_12	QGNH01001901.1	QGNH01001901.1	12	9271	9579	1	E										VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	F
QGNH01001901.1_13	QGNH01001901.1	QGNH01001901.1	13	10414	11181	1	C	K03497	ParB family transcriptional regulator, chromosome partitioning protein	YP_009221546.1	YP_009221546.1 DNA methyltransferase [Verrucomicrobia phage P8625]	False	0.531	214.0	2.448e-61	ParB/Sulfiredoxin domain [PF02195.21]				0	False	F
QGNH01001901.1_14	QGNH01001901.1	QGNH01001901.1	14	11195	12607	1	D			YP_009797490.1	YP_009797490.1 terminase large subunit [Faecalibacterium phage FP_Toutatis]	False	0.402	257.0	1.1680000000000002e-72	Terminase large subunit gpA, endonuclease domain [PF20454.1]; Phage terminase large subunit gpA, ATPase domain [PF05876.15]	VOG00695	sp|P03708|TERL_LAMBD Terminase, large subunit; XhXr	Xh;Xr	0	False	VF
