	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001530.1_1	QGNH01001530.1	QGNH01001530.1	1	200	709	1	C	K02395	peptidoglycan hydrolase FlgJ	YP_009277337.1	YP_009277337.1 endolysin (endogenous virus) [Clostridium phage phiCT19406A]	False	0.396	104.0	1.247e-24	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [PF01832.23]	GH73	GH73 lysozyme (EC 3.2.1.17); mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase (EC 3.2.1.96); peptidoglycan hydrolase with endo-beta-N-acetylglucosaminidase specificity (EC 3.2.1.-)	3.2.1.17,3.2.1.96,3.2.1.-	GH73.hmm	VOG12059	sp|Q9I4P4|FLGJ_PSEAE Peptidoglycan hydrolase FlgJ; Xh	Xh	0	False	MKF
QGNH01001530.1_2	QGNH01001530.1	QGNH01001530.1	2	706	1143	1	E																	0	False	F
QGNH01001530.1_3	QGNH01001530.1	QGNH01001530.1	3	1275	1442	1	E																	0	False	F
QGNH01001530.1_4	QGNH01001530.1	QGNH01001530.1	4	1465	1839	1	E																	0	False	F
QGNH01001530.1_5	QGNH01001530.1	QGNH01001530.1	5	1849	2124	1	E																	0	False	F
QGNH01001530.1_6	QGNH01001530.1	QGNH01001530.1	6	2235	2492	1	E																	0	False	F
QGNH01001530.1_7	QGNH01001530.1	QGNH01001530.1	7	2486	2869	1	E																	0	False	F
QGNH01001530.1_8	QGNH01001530.1	QGNH01001530.1	8	2872	3660	1	D									PLD-like domain [PF13091.9]								0	False	MKF
QGNH01001530.1_9	QGNH01001530.1	QGNH01001530.1	9	3843	4394	1	E																	0	False	F
QGNH01001530.1_10	QGNH01001530.1	QGNH01001530.1	10	4384	4704	1	E																	0	False	F
QGNH01001530.1_11	QGNH01001530.1	QGNH01001530.1	11	4714	5415	1	E																	0	False	F
QGNH01001530.1_12	QGNH01001530.1	QGNH01001530.1	12	5408	6835	1	D			YP_009285918.1	YP_009285918.1 terminase large subunit [Rhodovulum phage vB_RhkS_P1]	False	0.321	218.0	1.757e-59	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001530.1_13	QGNH01001530.1	QGNH01001530.1	13	6835	8301	1	D			YP_009797325.1	YP_009797325.1 portal protein [Faecalibacterium phage FP_Mushu]	False	0.264	134.0	2.364e-31	Protein of unknown function (DUF935) [PF06074.15]					VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	
QGNH01001530.1_14	QGNH01001530.1	QGNH01001530.1	14	8306	9247	1	D			YP_009797326.1	YP_009797326.1 minor head protein and DNA pilot [Faecalibacterium phage FP_Mushu]	False	0.427	120.0	3.1030000000000003e-28	Phage Mu protein F like protein [PF04233.17]					VOG10177	sp|P44226|VPF_HAEIN Mu-like prophage FluMu F protein; Xu	Xu	0	False	
QGNH01001530.1_15	QGNH01001530.1	QGNH01001530.1	15	9258	10586	1	D			YP_001111207.1	YP_001111207.1 head maturation protease [Burkholderia phage phiE255]	False	0.279	127.0	1.806e-29	Mu-like prophage I protein [PF10123.12]					VOG01958	sp|Q01267|PRO_BPMU Protease I; XhXs	Xs;Xh	0	False	V
QGNH01001530.1_16	QGNH01001530.1	QGNH01001530.1	16	10668	11411	1	E																	0	False	
QGNH01001530.1_17	QGNH01001530.1	QGNH01001530.1	17	11582	12673	1	E			YP_004934685.1	YP_004934685.1 major head protein [Rhodobacter phage RcapMu]	False	0.212	64.0	1.137e-09						VOG10432	sp|Q6QIB5|CAPSD_BPBMU Major capsid protein; XhXs	Xs;Xh	0	False	V
QGNH01001530.1_18	QGNH01001530.1	QGNH01001530.1	18	12755	12901	1	E																	0	False	
QGNH01001530.1_19	QGNH01001530.1	QGNH01001530.1	19	12984	13265	1	E																	0	False	
QGNH01001530.1_20	QGNH01001530.1	QGNH01001530.1	20	13287	13727	1	D									Bacteriophage Mu, Gp36 [PF07030.15]					VOG01664	sp|Q9T1V9|GPJ_BPMU Gene product J; Xh	Xh	0	False	F
QGNH01001530.1_21	QGNH01001530.1	QGNH01001530.1	21	13724	14401	1	D									Phage virion morphogenesis family [PF05069.16]					VOG00556	sp|P36934|VPS_BPP2 Tail completion protein S; Xu	Xu	0	False	F
QGNH01001530.1_22	QGNH01001530.1	QGNH01001530.1	22	14398	14820	1	E																	0	False	F
QGNH01001530.1_23	QGNH01001530.1	QGNH01001530.1	23	14875	15207	1	E																	0	False	F
QGNH01001530.1_24	QGNH01001530.1	QGNH01001530.1	24	15209	16225	1	E																	0	False	F
QGNH01001530.1_25	QGNH01001530.1	QGNH01001530.1	25	16414	17172	1	E																	0	False	F
QGNH01001530.1_26	QGNH01001530.1	QGNH01001530.1	26	17162	17566	1	E																	0	False	F
QGNH01001530.1_27	QGNH01001530.1	QGNH01001530.1	27	17603	18718	1	E																	0	False	F
