	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
MZ334505.1_1	MZ334505	MZ334505.1	1	1	240	1	E			YP_008058566.1	YP_008058566.1 hypothetical protein M194_gp007 [Halorubrum tailed phage 5]	False	0.792	71.0	1.007e-14												0	False	F
MZ334505.1_2	MZ334505	MZ334505.1	2	322	888	-1	D			YP_008058567.1	YP_008058567.1 hypothetical protein M192_gp001 [Halorubrum tailed phage 8]	False	0.849	327.0	1.385e-101								Halobacterial output domain 1 [PF18545.4]	VOG23910	REFSEQ HalOD1 domain-containing protein; Xu	Xu	0	False	F
MZ334505.1_3	MZ334505	MZ334505.1	3	1297	2073	1	E			YP_008058450.1	YP_008058450.1 terminase small subunit [Halorubrum tailed phage 5]	True	0.957	521.0	1.546e-167									VOG05559	REFSEQ terminase small subunit; Xu	Xu	0	False	F
MZ334505.1_4	MZ334505	MZ334505.1	4	2066	2329	1	E			YP_008058451.1	YP_008058451.1 hypothetical protein M194_gp003 [Halorubrum tailed phage 5]	False	0.976	181.0	4.458e-53									VOG04981	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334505.1_5	MZ334505	MZ334505.1	5	2440	2547	1	E			YP_010358448.1	YP_010358448.1 hypothetical protein M1M41_gp003 [Halorubrum sodomense tailed virus 4]	False	0.898	68.0	1.013e-14									VOG23911	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334505.1_6	MZ334505	MZ334505.1	6	2550	2744	1	E			YP_010358449.1	YP_010358449.1 hypothetical protein M1M41_gp004 [Halorubrum sodomense tailed virus 4]	False	1.0	141.0	1.072e-39									VOG23913	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334505.1_7	MZ334505	MZ334505.1	7	3080	4771	1	E			YP_010357959.1	YP_010357959.1 terminase large subunit [Halorubrum tailed virus 10]	True	0.946	1119.0	0.0									VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
MZ334505.1_8	MZ334505	MZ334505.1	8	4786	6225	1	E			YP_008058456.1	YP_008058456.1 portal protein [Halorubrum tailed phage 5]	True	0.954	962.0	6.558e-316									VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
MZ334505.1_9	MZ334505	MZ334505.1	9	6225	6515	1	E			YP_010357606.1	YP_010357606.1 hypothetical protein M1M33_gp138 [Haloarcula virus HJTV-2]	False	0.868	175.0	7.974999999999999e-51									VOG23915	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334505.1_10	MZ334505	MZ334505.1	10	6512	7276	1	E			YP_010358454.1	YP_010358454.1 head maturation protease [Halorubrum sodomense tailed virus 4]	True	0.965	518.0	1.5940000000000002e-166									VOG14382	REFSEQ head maturation protease; Xu	Xu	0	False	
