	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000733.1_1	QGNH01000733.1	QGNH01000733.1	1	2	1039	-1	D	YP_009222589.1	YP_009222589.1 portal protein [Rhodoferax phage P26218]	False	0.415	206.0	6.515e-57	Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xr;Xp;Xh;Xs	0	False	VF
QGNH01000733.1_2	QGNH01000733.1	QGNH01000733.1	2	1055	1240	-1	E											0	False	F
QGNH01000733.1_3	QGNH01000733.1	QGNH01000733.1	3	1274	2497	-1	E											0	False	F
QGNH01000733.1_4	QGNH01000733.1	QGNH01000733.1	4	2577	3041	-1	E											0	False	F
QGNH01000733.1_5	QGNH01000733.1	QGNH01000733.1	5	3026	4738	-1	D	YP_010672520.1	YP_010672520.1 terminase large subunit [Aeromonas phage BUCT695]	False	0.385	164.0	2.001e-40	Intein splicing domain [PF14890.9]	VOG02286	REFSEQ terminase large subunit; Xu	Xu	0	False	F
QGNH01000733.1_6	QGNH01000733.1	QGNH01000733.1	6	4769	5155	-1	E											0	False	F
QGNH01000733.1_7	QGNH01000733.1	QGNH01000733.1	7	5148	5384	-1	E											0	False	
QGNH01000733.1_8	QGNH01000733.1	QGNH01000733.1	8	5384	6010	-1	E											0	False	
QGNH01000733.1_9	QGNH01000733.1	QGNH01000733.1	9	6015	6239	-1	E											0	False	
QGNH01000733.1_10	QGNH01000733.1	QGNH01000733.1	10	6239	6655	-1	E											0	False	
QGNH01000733.1_11	QGNH01000733.1	QGNH01000733.1	11	6656	7042	-1	E											0	False	
QGNH01000733.1_12	QGNH01000733.1	QGNH01000733.1	12	7047	7382	-1	E											0	False	
QGNH01000733.1_13	QGNH01000733.1	QGNH01000733.1	13	7413	8069	-1	E	YP_009622947.1	YP_009622947.1 terminase large subunit [Pseudomonas phage NV1]	False	0.48	174.0	6.189e-48					0	False	
QGNH01000733.1_14	QGNH01000733.1	QGNH01000733.1	14	8087	8905	1	E	YP_009018159.1	YP_009018159.1 HNH endonuclease [Mycobacterium phage Thibault]	False	0.433	67.0	6.003e-11		VOG00233	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000733.1_15	QGNH01000733.1	QGNH01000733.1	15	9123	9326	-1	E											0	False	
QGNH01000733.1_16	QGNH01000733.1	QGNH01000733.1	16	9331	9699	-1	E											0	False	
QGNH01000733.1_17	QGNH01000733.1	QGNH01000733.1	17	9775	10212	-1	E											0	False	
QGNH01000733.1_18	QGNH01000733.1	QGNH01000733.1	18	10230	11666	-1	E											0	False	
QGNH01000733.1_19	QGNH01000733.1	QGNH01000733.1	19	11814	12014	-1	E											0	False	
QGNH01000733.1_20	QGNH01000733.1	QGNH01000733.1	20	12011	12400	-1	D	NP_899495.1	NP_899495.1 membrane protein [Vibrio phage KVP40]	False	0.358	78.0	2.794e-16	Protein of unknown function (DUF3307) [PF11750.11]	VOG08049	REFSEQ membrane protein; Xu	Xu	0	False	
QGNH01000733.1_21	QGNH01000733.1	QGNH01000733.1	21	12397	12534	-1	E											0	False	
QGNH01000733.1_22	QGNH01000733.1	QGNH01000733.1	22	12531	13340	-1	E											0	False	
QGNH01000733.1_23	QGNH01000733.1	QGNH01000733.1	23	13337	13501	-1	E											0	False	
QGNH01000733.1_24	QGNH01000733.1	QGNH01000733.1	24	13498	13755	-1	E											0	False	
QGNH01000733.1_25	QGNH01000733.1	QGNH01000733.1	25	13749	13895	-1	E											0	False	
QGNH01000733.1_26	QGNH01000733.1	QGNH01000733.1	26	13901	14074	-1	E											0	False	
QGNH01000733.1_27	QGNH01000733.1	QGNH01000733.1	27	14071	14406	-1	E	YP_010114996.1	YP_010114996.1 hypothetical protein KNV78_gp77 [Gordonia phage Phlop]	False	0.537	88.0	3.668e-20		VOG02589	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000733.1_28	QGNH01000733.1	QGNH01000733.1	28	14411	14647	-1	E											0	False	
QGNH01000733.1_29	QGNH01000733.1	QGNH01000733.1	29	14760	14909	-1	E											0	False	
QGNH01000733.1_30	QGNH01000733.1	QGNH01000733.1	30	14939	15409	-1	E											0	False	
QGNH01000733.1_31	QGNH01000733.1	QGNH01000733.1	31	15637	15825	1	E											0	False	
QGNH01000733.1_32	QGNH01000733.1	QGNH01000733.1	32	15874	16176	1	E											0	False	
QGNH01000733.1_33	QGNH01000733.1	QGNH01000733.1	33	16268	16492	1	E											0	False	
QGNH01000733.1_34	QGNH01000733.1	QGNH01000733.1	34	16489	16824	1	E											0	False	
