	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000843.1_1	QGNH01000843.1	QGNH01000843.1	1	100	402	1	E											0	False	F
QGNH01000843.1_2	QGNH01000843.1	QGNH01000843.1	2	399	581	1	E											0	False	F
QGNH01000843.1_3	QGNH01000843.1	QGNH01000843.1	3	578	742	1	E											0	False	F
QGNH01000843.1_4	QGNH01000843.1	QGNH01000843.1	4	739	996	1	E											0	False	F
QGNH01000843.1_5	QGNH01000843.1	QGNH01000843.1	5	993	1124	1	E											0	False	F
QGNH01000843.1_6	QGNH01000843.1	QGNH01000843.1	6	1121	1282	1	E											0	False	F
QGNH01000843.1_7	QGNH01000843.1	QGNH01000843.1	7	1279	1521	1	E											0	False	F
QGNH01000843.1_8	QGNH01000843.1	QGNH01000843.1	8	1511	1819	1	E											0	False	F
QGNH01000843.1_9	QGNH01000843.1	QGNH01000843.1	9	1816	2013	1	E											0	False	F
QGNH01000843.1_10	QGNH01000843.1	QGNH01000843.1	10	2010	2186	1	E											0	False	F
QGNH01000843.1_11	QGNH01000843.1	QGNH01000843.1	11	2198	2359	1	E											0	False	F
QGNH01000843.1_12	QGNH01000843.1	QGNH01000843.1	12	2356	2616	1	E											0	False	F
QGNH01000843.1_13	QGNH01000843.1	QGNH01000843.1	13	2617	2811	1	E											0	False	F
QGNH01000843.1_14	QGNH01000843.1	QGNH01000843.1	14	2808	3002	1	E											0	False	F
QGNH01000843.1_15	QGNH01000843.1	QGNH01000843.1	15	3002	4027	1	D	YP_009100061.1	YP_009100061.1 DNA methyltransferase [Mesorhizobium phage vB_MloP_Lo5R7ANS]	False	0.416	131.0	1.64e-31	MT-A70 [PF05063.17]	VOG03909	sp|P43641|MTMU_MYCSP Type II methyltransferase M.MunI; XhXp	Xh;Xp	0	False	F
QGNH01000843.1_16	QGNH01000843.1	QGNH01000843.1	16	4024	4569	1	E											0	False	F
QGNH01000843.1_17	QGNH01000843.1	QGNH01000843.1	17	4505	4987	-1	E											0	False	F
QGNH01000843.1_18	QGNH01000843.1	QGNH01000843.1	18	5340	5825	1	E											1	False	
QGNH01000843.1_19	QGNH01000843.1	QGNH01000843.1	19	5822	6022	1	E											0	False	
QGNH01000843.1_20	QGNH01000843.1	QGNH01000843.1	20	6019	6552	1	D							HNH endonuclease [PF14279.9]; HNH endonuclease [PF01844.26]				0	False	
QGNH01000843.1_21	QGNH01000843.1	QGNH01000843.1	21	6552	6905	1	E	YP_010037957.1	YP_010037957.1 hypothetical protein KB680_gp33 [Achromobacter phage Mano]	False	0.314	63.0	2.79e-11					0	False	
QGNH01000843.1_22	QGNH01000843.1	QGNH01000843.1	22	6906	7319	1	E											0	False	
QGNH01000843.1_23	QGNH01000843.1	QGNH01000843.1	23	7329	7949	1	E											0	False	
QGNH01000843.1_24	QGNH01000843.1	QGNH01000843.1	24	7949	8854	1	D	YP_009622589.1	YP_009622589.1 DNA methylase [Streptomyces phage BillNye]	False	0.324	61.0	9.03e-09	C-5 cytosine-specific DNA methylase [PF00145.20]				0	False	
QGNH01000843.1_25	QGNH01000843.1	QGNH01000843.1	25	8851	9069	1	E											0	False	
QGNH01000843.1_26	QGNH01000843.1	QGNH01000843.1	26	9083	9316	1	E											0	False	
QGNH01000843.1_27	QGNH01000843.1	QGNH01000843.1	27	9511	9822	1	E											0	False	
QGNH01000843.1_28	QGNH01000843.1	QGNH01000843.1	28	9819	10025	-1	E											0	False	
QGNH01000843.1_29	QGNH01000843.1	QGNH01000843.1	29	10088	10273	1	E											0	False	
QGNH01000843.1_30	QGNH01000843.1	QGNH01000843.1	30	10487	10645	-1	E											0	False	
QGNH01000843.1_31	QGNH01000843.1	QGNH01000843.1	31	10771	11136	1	D	YP_009910069.1	YP_009910069.1 integrase [Escherichia phage ev243]	False	0.441	73.0	8.988e-15	Phage integrase family [PF00589.25]				0	False	
QGNH01000843.1_32	QGNH01000843.1	QGNH01000843.1	32	11289	11534	1	D	YP_009845504.1	YP_009845504.1 DNA methyltransferase [Bacillus phage vB_BtS_B83]	False	0.532	78.0	2.649e-17	DNA methylase [PF01555.21]				0	False	
QGNH01000843.1_33	QGNH01000843.1	QGNH01000843.1	33	11527	11988	1	D							Family of unknown function (DUF5681) [PF18932.3]				0	False	
QGNH01000843.1_34	QGNH01000843.1	QGNH01000843.1	34	12081	12299	1	E											0	False	F
QGNH01000843.1_35	QGNH01000843.1	QGNH01000843.1	35	12300	14126	1	E	YP_009603205.1	YP_009603205.1 terminase large subunit [Arthrobacter phage Amigo]	False	0.286	197.0	5.863e-51		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000843.1_36	QGNH01000843.1	QGNH01000843.1	36	14145	14423	1	E											0	False	F
QGNH01000843.1_37	QGNH01000843.1	QGNH01000843.1	37	14420	14584	1	E											0	False	F
QGNH01000843.1_38	QGNH01000843.1	QGNH01000843.1	38	14675	15019	1	E											0	False	F
QGNH01000843.1_39	QGNH01000843.1	QGNH01000843.1	39	15013	15198	1	E											0	False	F
QGNH01000843.1_40	QGNH01000843.1	QGNH01000843.1	40	15205	15456	1	E											0	False	F
QGNH01000843.1_41	QGNH01000843.1	QGNH01000843.1	41	15449	15853	1	E	YP_009202661.1	YP_009202661.1 hypothetical protein SEA_SHEDLOCKHOLMES_30 [Mycobacterium phage ShedlockHolmes]	False	0.4	75.0	4.18e-15		VOG01000	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000843.1_42	QGNH01000843.1	QGNH01000843.1	42	15847	16017	1	E											0	False	F
QGNH01000843.1_43	QGNH01000843.1	QGNH01000843.1	43	16014	16229	1	E											0	False	F
QGNH01000843.1_44	QGNH01000843.1	QGNH01000843.1	44	16226	16516	1	E											0	False	F
QGNH01000843.1_45	QGNH01000843.1	QGNH01000843.1	45	16503	16745	-1	E											0	False	F
QGNH01000843.1_46	QGNH01000843.1	QGNH01000843.1	46	16776	17207	1	E											0	False	F
