locus_tag	ftype	length_bp	gene	EC_number	COG	product
BLPEOBNC_00001	CDS	687				hypothetical protein
BLPEOBNC_00002	CDS	1734				hypothetical protein
BLPEOBNC_00003	CDS	246				hypothetical protein
BLPEOBNC_00004	CDS	267				hypothetical protein
BLPEOBNC_00005	CDS	249				hypothetical protein
BLPEOBNC_00006	CDS	399				hypothetical protein
BLPEOBNC_00007	CDS	525				hypothetical protein
BLPEOBNC_00008	CDS	564				hypothetical protein
BLPEOBNC_00009	CDS	354				hypothetical protein
BLPEOBNC_00010	CDS	210				hypothetical protein
BLPEOBNC_00011	CDS	165				hypothetical protein
BLPEOBNC_00012	CDS	957				hypothetical protein
BLPEOBNC_00013	CDS	417				hypothetical protein
BLPEOBNC_00014	CDS	288				hypothetical protein
BLPEOBNC_00015	CDS	270				hypothetical protein
BLPEOBNC_00016	CDS	285				hypothetical protein
BLPEOBNC_00017	CDS	456				hypothetical protein
BLPEOBNC_00018	CDS	894				hypothetical protein
BLPEOBNC_00019	CDS	441				hypothetical protein
BLPEOBNC_00020	CDS	777				hypothetical protein
BLPEOBNC_00021	CDS	2655				hypothetical protein
BLPEOBNC_00022	CDS	291				hypothetical protein
BLPEOBNC_00023	CDS	1869				hypothetical protein
BLPEOBNC_00024	CDS	348				hypothetical protein
BLPEOBNC_00025	CDS	2067				hypothetical protein
BLPEOBNC_00026	CDS	252				hypothetical protein
BLPEOBNC_00027	CDS	204				hypothetical protein
BLPEOBNC_00028	CDS	546				hypothetical protein
BLPEOBNC_00029	CDS	735				hypothetical protein
BLPEOBNC_00030	CDS	249				hypothetical protein
BLPEOBNC_00031	CDS	321				hypothetical protein
