locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_071076_108_560_+		K07474	COG3728		phrog_51	VOG01634	PHROG:phrog_51	150	9e-33	104.8		terminase small subunit
NC_071076_547_1218_+		K06909	COG1783			VOG02286	VOG:VOG02286	223	4.8e-57	185.0		REFSEQ terminase large subunit
NC_071076_1492_2079_+		K06909	COG1783		phrog_5653	VOG02286	PHROG:phrog_5653	195	4.2e-71	230.0		terminase large subunit
NC_071076_2085_3593_+					phrog_64	VOG00109	PHROG:phrog_64	502	2.3e-140	459.5		portal protein
NC_071076_3590_4483_+			COG5585		phrog_115	VOG03910	PHROG:phrog_115	297	2.3e-94	307.8		minor head protein
NC_071076_4671_5252_+					phrog_172	VOG01238	PHROG:phrog_172	193	3.1e-38	123.1		head scaffolding protein
NC_071076_5273_5632_+					phrog_909	VOG04779	VOG:VOG04779	119	5.4e-37	117.7		REFSEQ major head protein
NC_071076_5650_6696_+					phrog_29	VOG01069	PHROG:phrog_29	348	2.9e-87	284.5		major head protein
NC_071076_6708_6869_+					phrog_5279	VOG16364	VOG:VOG16364	53	4.4e-39	123.7		REFSEQ hypothetical protein
NC_071076_6881_7222_+					phrog_132	VOG00555	PHROG:phrog_132	113	8.2e-35	111.0		head-tail adaptor
NC_071076_7219_7533_+					phrog_348	VOG02298	VOG:VOG02298	104	2.6e-38	122.0		REFSEQ minor head protein
NC_071076_7535_7879_+					phrog_5	VOG25606	VOG:VOG25606	114	1.1e-47	153.1		REFSEQ hypothetical protein
NC_071076_7876_8262_+					phrog_176	VOG00447	PHROG:phrog_176	128	3.8e-41	131.3		tail terminator
NC_071076_8276_8785_+					phrog_238	VOG00541	PHROG:phrog_238	169	6.9e-60	193.2		major tail protein
NC_071076_8860_9213_+					phrog_183	VOG00202	VOG:VOG00202	117	8.9e-40	128.2		REFSEQ tail assembly chaperone
NC_071076_9276_9593_+					phrog_441	VOG00202	PHROG:phrog_441	105	1.3e-35	114.6		tail assembly chaperone
NC_071076_9583_13995_+			COG5412		phrog_1204, phrog_28752	VOG32164	VOG:VOG32164	1470	0	1908.3		REFSEQ tail protein
NC_071076_13995_15536_+			COG4722		phrog_202	VOG00298	PHROG:phrog_202	513	8.1e-155	507.8		distal tail protein Dit
NC_071076_15536_20374_+		K06823	COG1705	GH73	phrog_588, phrog_10693	VOG02208, VOG02208, VOG00708, VOG07290	PHROG:phrog_588	1612	0	805.9		tail fiber protein and host specificity
NC_071076_20375_22417_+					phrog_372		PHROG:phrog_372	680	2.6e-268	883.3		tail protein
NC_071076_22435_22782_+												Hypothetical
NC_071076_22800_22946_+												Hypothetical
NC_071076_22964_23287_+					phrog_1296	VOG01599	VOG:VOG01599	107	7.7e-44	139.5		REFSEQ holin
NC_071076_23284_23511_+			COG5546		phrog_297	VOG02605	PHROG:phrog_297	75	4e-39	125.2		holin
NC_071076_23528_24922_+		K07273		GH25, GH25	phrog_8577		PHROG:phrog_8577	464	1.2e-106	347.1		endolysin
NC_071076_24968_25159_-												Hypothetical
NC_071076_25229_25630_+		K07491	COG1943		phrog_2577	VOG02296	VOG:VOG02296	133	4.8e-56	180.1		sp|Q7DF83|DRA2A_DEIRA ISDra2 transposase TnpA
NC_071076_25627_26736_+		K07496	COG0675		phrog_506	VOG00072	PHROG:phrog_506	369	3.4e-143	468.9		transposase
NC_071076_27242_27445_+		K18830	COG1476		phrog_3	VOG00002	COG:COG1476	67	5.9e-18	57.0		XRE; 
NC_071076_27471_27944_+												Hypothetical
NC_071076_28202_28411_+					phrog_3		PHROG:phrog_3	69	8.1e-17	52.5		transcriptional repressor
NC_071076_28484_28621_+					phrog_1022	VOG03768	VOG:VOG03768	45	1.6e-29	93.4		REFSEQ hypothetical protein
NC_071076_28894_29367_+					phrog_253	VOG09135	PHROG:phrog_253	157	4.8e-58	187.0		Mu Gam-like end protection
NC_071076_29364_30065_+					phrog_124	VOG00709	PHROG:phrog_124	233	3.4e-68	221.8		Sak4-like ssDNA annealing protein
NC_071076_30040_31371_+		K19789	COG1061		phrog_16	VOG00107	PHROG:phrog_16	443	4.7e-109	356.7		DNA helicase
NC_071076_31378_31833_+					phrog_378	VOG02415	PHROG:phrog_378	151	1.6e-55	179.2		single strand DNA binding protein
NC_071076_31836_32651_+					phrog_695	VOG04378	PHROG:phrog_695	271	7.6e-134	438.7		DNA polymerase/primase
NC_071076_32638_34155_+		K06919	COG3378		phrog_864	VOG03839	PHROG:phrog_864	505	1.3e-198	652.4		DNA primase
NC_071076_34416_34739_+					phrog_93	VOG00231	PHROG:phrog_93	107	8.3e-37	117.2		endonuclease
NC_071076_34720_34968_+												Hypothetical
NC_071076_35109_35612_+		K22300	COG1476		phrog_1994	VOG00959	PHROG:phrog_1994	167	3.2e-96	311.4		DNA binding protein
NC_071076_35584_35820_+												Hypothetical
NC_071076_35824_36531_+												Hypothetical
NC_071076_37107_37520_+					phrog_248	VOG00939	VOG:VOG00939	137	5.2e-47	151.2		sp|O34055|ARPU_BPO12 Putative autolysin regulatory protein ArpU
