	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000721.1_1	QGNH01000721.1	QGNH01000721.1	1	3	725	-1	D									Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]				0	False	F
QGNH01000721.1_2	QGNH01000721.1	QGNH01000721.1	2	722	1708	-1	D			YP_007354433.1	YP_007354433.1 nucleotide-sugar epimerase [Acanthamoeba polyphaga moumouvirus]	False	0.286	133.0	1.896e-32	GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; Polysaccharide biosynthesis protein [PF02719.18]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.22]; RmlD substrate binding domain [PF04321.20]; Male sterility protein [PF07993.15]; NmrA-like family [PF05368.16]	VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MKF
QGNH01000721.1_3	QGNH01000721.1	QGNH01000721.1	3	1705	2727	-1	D									Glycosyl transferases group 1 [PF00534.23]				0	False	MKF
QGNH01000721.1_4	QGNH01000721.1	QGNH01000721.1	4	2746	3021	-1	E													0	False	F
QGNH01000721.1_5	QGNH01000721.1	QGNH01000721.1	5	3073	4218	-1	E													0	False	F
QGNH01000721.1_6	QGNH01000721.1	QGNH01000721.1	6	4220	4570	-1	E													0	False	F
QGNH01000721.1_7	QGNH01000721.1	QGNH01000721.1	7	4571	5053	-1	E													0	False	F
QGNH01000721.1_8	QGNH01000721.1	QGNH01000721.1	8	5054	5158	-1	E													0	False	
QGNH01000721.1_9	QGNH01000721.1	QGNH01000721.1	9	5158	5760	-1	D									Phage virion morphogenesis family [PF05069.16]				0	False	
QGNH01000721.1_10	QGNH01000721.1	QGNH01000721.1	10	5760	6215	-1	D			YP_007002942.1	YP_007002942.1 head-tail adaptor [Haemophilus phage SuMu]	False	0.311	61.0	3.088e-10	Bacteriophage Mu, Gp36 [PF07030.15]	VOG01664	sp|Q9T1V9|GPJ_BPMU Gene product J; Xh	Xh	0	False	
QGNH01000721.1_11	QGNH01000721.1	QGNH01000721.1	11	6216	6410	-1	E													0	False	
QGNH01000721.1_12	QGNH01000721.1	QGNH01000721.1	12	6514	6789	-1	D									Collagen triple helix repeat (20 copies) [PF01391.21]				0	False	
QGNH01000721.1_13	QGNH01000721.1	QGNH01000721.1	13	6849	7847	-1	E			YP_008129844.1	YP_008129844.1 major head protein [Rhizobium phage RR1-B]	False	0.271	119.0	1.212e-27		VOG10432	sp|Q6QIB5|CAPSD_BPBMU Major capsid protein; XhXs	Xs;Xh	0	False	V
QGNH01000721.1_14	QGNH01000721.1	QGNH01000721.1	14	7931	8401	-1	E													0	False	
QGNH01000721.1_15	QGNH01000721.1	QGNH01000721.1	15	8492	9607	-1	E			YP_024705.1	YP_024705.1 head maturation protease [Burkholderia phage BcepMu]	False	0.245	117.0	1.6570000000000002e-26		VOG01958	sp|Q01267|PRO_BPMU Protease I; XhXs	Xs;Xh	0	False	V
