	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001819.1_1	QGNH01001819.1	QGNH01001819.1	1	255	536	1	E											0	False	F
QGNH01001819.1_2	QGNH01001819.1	QGNH01001819.1	2	533	1012	-1	E											0	False	F
QGNH01001819.1_3	QGNH01001819.1	QGNH01001819.1	3	1102	2112	-1	D	YP_009611936.1	YP_009611936.1 DNA polymerase I [Agrobacterium phage Atu_ph07]	False	0.404	228.0	1.7190000000000002e-64	5'-3' exonuclease, N-terminal resolvase-like domain [PF02739.19]	VOG04833	REFSEQ gp83; Xu	Xu	0	False	F
QGNH01001819.1_4	QGNH01001819.1	QGNH01001819.1	4	2213	2872	-1	E	YP_009611937.1	YP_009611937.1 virion structural protein [Agrobacterium phage Atu_ph07]	False	0.319	110.0	4.77e-26		VOG11618	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01001819.1_5	QGNH01001819.1	QGNH01001819.1	5	2918	3652	-1	E	YP_009611940.1	YP_009611940.1 hypothetical protein FDI40_gp275 [Agrobacterium phage Atu_ph07]	False	0.316	115.0	1.854e-27		VOG11617	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001819.1_6	QGNH01001819.1	QGNH01001819.1	6	3845	4834	-1	D	YP_009210412.1	YP_009210412.1 DNA methyltransferase [Mycobacterium phage Nerujay]	False	0.408	233.0	2.301e-66	DNA methylase [PF01555.21]	VOG00517	sp|A9M916|CCRM_BRUC2 DNA methyltransferase CcrM; XhXr	Xh;Xr	0	False	VF
QGNH01001819.1_7	QGNH01001819.1	QGNH01001819.1	7	5073	7835	-1	D	YP_009599757.1	YP_009599757.1 DNA polymerase [Serratia phage BF]	True	0.392	664.0	5.8690000000000005e-205	DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; RNase_H superfamily [PF13482.9]	VOG00345	sp|Q38087|DPOL_BPR69 DNA-directed DNA polymerase; XhXr	Xh;Xr	0	False	VF
QGNH01001819.1_8	QGNH01001819.1	QGNH01001819.1	8	7956	8465	1	E											0	False	F
QGNH01001819.1_9	QGNH01001819.1	QGNH01001819.1	9	8462	9238	1	E											0	False	F
QGNH01001819.1_10	QGNH01001819.1	QGNH01001819.1	10	9305	10354	1	E	YP_007673288.1	YP_007673288.1 hypothetical protein TVGG_00032 [Tetraselmis viridis virus S20]	False	0.217	89.0	1.639e-17		VOG01064	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001819.1_11	QGNH01001819.1	QGNH01001819.1	11	10368	10622	1	E											0	False	F
