	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000850.1_1	QGNH01000850.1	QGNH01000850.1	1	1	519	-1	E																	0	False	TF
QGNH01000850.1_2	QGNH01000850.1	QGNH01000850.1	2	525	884	-1	D									Carboxypeptidase regulatory-like domain [PF13620.9]; SdrD B-like domain [PF17210.6]								0	False	TF
QGNH01000850.1_3	QGNH01000850.1	QGNH01000850.1	3	908	1483	-1	E																	0	False	TF
QGNH01000850.1_4	QGNH01000850.1	QGNH01000850.1	4	1495	2127	-1	E			YP_010679405.1	YP_010679405.1 HNH endonuclease [Bacillus phage PBC2]	False	0.454	91.0	1.056e-19						VOG01272	sp|Q38490|GP13_BPMU Uncharacterized protein gp13; Xh	Xh	1	False	TF
QGNH01000850.1_5	QGNH01000850.1	QGNH01000850.1	5	2163	2651	-1	E														VOG01029	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
QGNH01000850.1_6	QGNH01000850.1	QGNH01000850.1	6	2686	2961	-1	E																	0	False	TF
QGNH01000850.1_7	QGNH01000850.1	QGNH01000850.1	7	3063	3938	1	E																	0	False	TF
QGNH01000850.1_8	QGNH01000850.1	QGNH01000850.1	8	3949	4509	-1	D			YP_009778468.1	YP_009778468.1 DNA methyltransferase [Synechococcus phage ACG-2014f_Syn7803C8]	False	0.3	69.0	2.346e-12	Methyltransferase domain [PF13578.9]; Macrocin-O-methyltransferase (TylF) [PF05711.14]					VOG09710	sp|Q5UPK3|YR132_MIMIV Uncharacterized protein R132; Xu	Xu	0	False	TF
QGNH01000850.1_9	QGNH01000850.1	QGNH01000850.1	9	4511	5149	-1	D			YP_009997496.1	YP_009997496.1 kinase [Xylella phage Bacata]	False	0.367	72.0	5.29e-13	Predicted membrane protein (DUF2061) [PF09834.12]								0	False	TF
QGNH01000850.1_10	QGNH01000850.1	QGNH01000850.1	10	5159	5431	-1	E																	0	False	T
QGNH01000850.1_11	QGNH01000850.1	QGNH01000850.1	11	5560	5868	1	E																	0	False	T
QGNH01000850.1_12	QGNH01000850.1	QGNH01000850.1	12	5772	6284	-1	D									Adenylylsulphate kinase [PF01583.23]; AAA domain [PF13671.9]								0	False	T
QGNH01000850.1_13	QGNH01000850.1	QGNH01000850.1	13	6286	6486	-1	E																	0	False	T
QGNH01000850.1_14	QGNH01000850.1	QGNH01000850.1	14	6515	7006	-1	E			YP_010669746.1	YP_010669746.1 sulfotransferase [Synechococcus phage S-SCSM1]	False	0.263	63.0	9.332e-11						VOG23311	REFSEQ sulfotransferase; Xu	Xu	0	False	T
QGNH01000850.1_15	QGNH01000850.1	QGNH01000850.1	15	7028	7351	-1	D									Sulfotransferase family [PF13469.9]								0	False	MKT
QGNH01000850.1_16	QGNH01000850.1	QGNH01000850.1	16	7423	7845	-1	E																	0	False	T
QGNH01000850.1_17	QGNH01000850.1	QGNH01000850.1	17	7891	8430	-1	E																	0	False	T
QGNH01000850.1_18	QGNH01000850.1	QGNH01000850.1	18	8396	8581	-1	E																	0	False	T
QGNH01000850.1_19	QGNH01000850.1	QGNH01000850.1	19	8598	9644	-1	E																	0	False	T
QGNH01000850.1_20	QGNH01000850.1	QGNH01000850.1	20	9631	10890	-1	C	K07496	putative transposase	YP_009223851.1	YP_009223851.1 transposase [Geobacillus virus E3]	False	0.398	256.0	4.1400000000000004e-73	Probable transposase [PF01385.22]; Putative transposase DNA-binding domain [PF07282.14]; Helix-turn-helix domain [PF12323.11]					VOG00072	sp|P54992|YSNA_STRPR Putative RNA-guided DNA endonuclease; Xr	Xr	0	True	VT
QGNH01000850.1_21	QGNH01000850.1	QGNH01000850.1	21	11094	11702	1	C	K03791	putative chitinase	YP_009277044.1	YP_009277044.1 endolysin [Ralstonia phage RSP15]	False	0.547	199.0	8.028e-57	Chitinase class I [PF00182.22]	GH19	GH19 chitinase (EC 3.2.1.14); lysozyme (EC 3.2.1.17); [reducing end] chitinase (EC 3.2.1.201)	3.2.1.14,3.2.1.17	GH19.hmm				0	False	T
QGNH01000850.1_22	QGNH01000850.1	QGNH01000850.1	22	11706	12152	1	E																	0	False	TF
QGNH01000850.1_23	QGNH01000850.1	QGNH01000850.1	23	12182	12307	1	E																	0	False	TF
QGNH01000850.1_24	QGNH01000850.1	QGNH01000850.1	24	12386	13222	1	E																	0	False	TF
QGNH01000850.1_25	QGNH01000850.1	QGNH01000850.1	25	13229	16789	1	E																	0	False	TF
