	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000532.1_1	QGNH01000532.1	QGNH01000532.1	1	137	478	-1	E			YP_007236777.1	YP_007236777.1 host nuclease inhibitor [Burkholderia phage BcepMigl]	False	0.501	70.0	8.185e-14									VOG10188	REFSEQ host nuclease inhibitor; Xu	Xu	0	False	F
QGNH01000532.1_2	QGNH01000532.1	QGNH01000532.1	2	564	899	-1	E																	VOG03555	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000532.1_3	QGNH01000532.1	QGNH01000532.1	3	896	2236	-1	D			YP_009210682.1	YP_009210682.1 exonuclease [Pseudomonas phage PaMx28]	False	0.263	181.0	3.3879999999999997e-47								Protein of unknown function (DUF2800) [PF10926.11]	VOG00510	sp|O64262|VG69_BPMD2 Gene 69 protein; Xu	Xu	0	False	F
QGNH01000532.1_4	QGNH01000532.1	QGNH01000532.1	4	2699	2908	-1	D																DnaJ central domain [PF00684.22]				0	False	F
QGNH01000532.1_5	QGNH01000532.1	QGNH01000532.1	5	2905	3084	-1	E																				0	False	F
QGNH01000532.1_6	QGNH01000532.1	QGNH01000532.1	6	3163	3258	-1	E																				0	False	F
QGNH01000532.1_7	QGNH01000532.1	QGNH01000532.1	7	3255	3587	-1	E																				0	False	F
QGNH01000532.1_8	QGNH01000532.1	QGNH01000532.1	8	3584	3718	-1	E																				0	False	F
QGNH01000532.1_9	QGNH01000532.1	QGNH01000532.1	9	3715	3915	-1	E																				0	False	F
QGNH01000532.1_10	QGNH01000532.1	QGNH01000532.1	10	3912	4109	-1	E																				0	False	F
QGNH01000532.1_11	QGNH01000532.1	QGNH01000532.1	11	4106	4456	-1	E																				0	False	F
QGNH01000532.1_12	QGNH01000532.1	QGNH01000532.1	12	4453	4803	-1	E																				0	False	F
QGNH01000532.1_13	QGNH01000532.1	QGNH01000532.1	13	4800	5009	-1	E																				0	False	F
QGNH01000532.1_14	QGNH01000532.1	QGNH01000532.1	14	5006	5494	-1	E																	VOG00301	REFSEQ peptidase HslV family; Xu	Xu	0	False	
QGNH01000532.1_15	QGNH01000532.1	QGNH01000532.1	15	5528	5851	-1	D																HIRAN domain [PF08797.14]	VOG12720	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000532.1_16	QGNH01000532.1	QGNH01000532.1	16	6175	6732	-1	E																				0	False	
QGNH01000532.1_17	QGNH01000532.1	QGNH01000532.1	17	6797	7075	-1	E																				0	False	
QGNH01000532.1_18	QGNH01000532.1	QGNH01000532.1	18	7096	7284	-1	E																				0	False	
QGNH01000532.1_19	QGNH01000532.1	QGNH01000532.1	19	7281	7565	-1	D			YP_010115352.1	YP_010115352.1 DUF2312 domain-containing protein [Sinorhizobium phage PBC5]	False	0.701	107.0	5.936e-27								Uncharacterized protein conserved in bacteria (DUF2312) [PF10073.12]	VOG02322	sp|B9JS29|Y3695_AGRVS UPF0335 protein Avi_3695; Xu	Xu	0	False	
QGNH01000532.1_20	QGNH01000532.1	QGNH01000532.1	20	7621	9897	-1	D			YP_010000191.1	YP_010000191.1 DNA primase [Pectobacterium phage MA11]	False	0.379	100.0	4.794e-20								Family of unknown function (DUF5906) [PF19263.2]; Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]	VOG01537	REFSEQ DNA primase; Xu	Xu	0	False	
QGNH01000532.1_21	QGNH01000532.1	QGNH01000532.1	21	10037	10387	-1	E																				0	False	
QGNH01000532.1_22	QGNH01000532.1	QGNH01000532.1	22	10387	10974	-1	D			YP_009101241.1	YP_009101241.1 exonuclease [Salmonella phage 9NA]	False	0.316	87.0	1.49e-18								3'-5' exoribonuclease Rv2179c-like domain [PF16473.8]	VOG00088	sp|P04536|EXOD_BPT4 Exodeoxyribonuclease; Xu	Xu	0	False	
QGNH01000532.1_23	QGNH01000532.1	QGNH01000532.1	23	10913	11146	-1	E																				0	False	
QGNH01000532.1_24	QGNH01000532.1	QGNH01000532.1	24	11195	11467	-1	E																				0	False	
QGNH01000532.1_25	QGNH01000532.1	QGNH01000532.1	25	11464	11706	-1	E			YP_010676060.1	YP_010676060.1 SOS regulatory protein [Pantoea phage PdC23]	False	0.504	77.0	6.554e-17												0	False	
QGNH01000532.1_26	QGNH01000532.1	QGNH01000532.1	26	11703	11819	-1	E																				0	False	
QGNH01000532.1_27	QGNH01000532.1	QGNH01000532.1	27	11816	12088	-1	E																				0	False	
QGNH01000532.1_28	QGNH01000532.1	QGNH01000532.1	28	12073	12300	-1	E																				0	False	
QGNH01000532.1_29	QGNH01000532.1	QGNH01000532.1	29	12297	12533	-1	E																				0	False	
QGNH01000532.1_30	QGNH01000532.1	QGNH01000532.1	30	12530	12727	-1	E																				0	False	
QGNH01000532.1_31	QGNH01000532.1	QGNH01000532.1	31	12737	13639	-1	D			YP_009041291.1	YP_009041291.1 lipoprotein [Staphylococcus phage K]	False	0.207	61.0	8.942e-09	MER0797090	I87	MER0797090 - family I87 unassigned peptidase inhibitors (Chloroflexus aurantiacus) [I87.UPW]#I87#{inhibitor unit: 28-247}~source A9WCZ3~	False	102.0	5.005e-22	0.301	SPFH domain / Band 7 family [PF01145.28]	VOG01466	sp|Q5UP73|YR614_MIMIV Putative band 7 family protein R614; Xu	Xu	0	False	MKP
QGNH01000532.1_32	QGNH01000532.1	QGNH01000532.1	32	13671	14069	-1	E																				0	False	
QGNH01000532.1_33	QGNH01000532.1	QGNH01000532.1	33	14062	14358	-1	E																				0	False	
QGNH01000532.1_34	QGNH01000532.1	QGNH01000532.1	34	14374	14640	-1	E																				0	False	
QGNH01000532.1_35	QGNH01000532.1	QGNH01000532.1	35	14637	15317	-1	D																Protein of unknown function (DUF707) [PF05212.15]				0	False	
QGNH01000532.1_36	QGNH01000532.1	QGNH01000532.1	36	15307	15609	-1	E																				0	False	
QGNH01000532.1_37	QGNH01000532.1	QGNH01000532.1	37	15606	15797	-1	E																				0	False	
QGNH01000532.1_38	QGNH01000532.1	QGNH01000532.1	38	15784	16050	-1	E																				0	False	
QGNH01000532.1_39	QGNH01000532.1	QGNH01000532.1	39	16047	16283	-1	E																				0	False	
QGNH01000532.1_40	QGNH01000532.1	QGNH01000532.1	40	16422	16676	1	E																				0	False	
QGNH01000532.1_41	QGNH01000532.1	QGNH01000532.1	41	16697	17182	1	E																				0	False	
QGNH01000532.1_42	QGNH01000532.1	QGNH01000532.1	42	17278	17451	1	E																				0	False	
QGNH01000532.1_43	QGNH01000532.1	QGNH01000532.1	43	18876	19220	1	E																				0	False	
QGNH01000532.1_44	QGNH01000532.1	QGNH01000532.1	44	19217	19468	1	E																				0	False	
QGNH01000532.1_45	QGNH01000532.1	QGNH01000532.1	45	19465	19740	1	E																				0	False	
QGNH01000532.1_46	QGNH01000532.1	QGNH01000532.1	46	19737	20075	1	E																				0	False	
QGNH01000532.1_47	QGNH01000532.1	QGNH01000532.1	47	20072	20281	1	E																				0	False	
QGNH01000532.1_48	QGNH01000532.1	QGNH01000532.1	48	20278	20610	1	E																				0	False	
QGNH01000532.1_49	QGNH01000532.1	QGNH01000532.1	49	20607	20780	1	E																				0	False	
QGNH01000532.1_50	QGNH01000532.1	QGNH01000532.1	50	20834	21766	1	E																				0	False	
QGNH01000532.1_51	QGNH01000532.1	QGNH01000532.1	51	21763	21945	1	E																				0	False	
QGNH01000532.1_52	QGNH01000532.1	QGNH01000532.1	52	21945	22097	1	E																				0	False	
QGNH01000532.1_53	QGNH01000532.1	QGNH01000532.1	53	22094	22360	1	E																				0	False	
QGNH01000532.1_54	QGNH01000532.1	QGNH01000532.1	54	22360	22554	1	E																				0	False	
QGNH01000532.1_55	QGNH01000532.1	QGNH01000532.1	55	22508	22702	1	E																				0	False	
QGNH01000532.1_56	QGNH01000532.1	QGNH01000532.1	56	22699	22806	1	E																				0	False	
QGNH01000532.1_57	QGNH01000532.1	QGNH01000532.1	57	22803	23045	1	E																				0	False	
QGNH01000532.1_58	QGNH01000532.1	QGNH01000532.1	58	23042	23449	1	E																				0	False	
QGNH01000532.1_59	QGNH01000532.1	QGNH01000532.1	59	23583	24098	1	E																				0	False	
QGNH01000532.1_60	QGNH01000532.1	QGNH01000532.1	60	24088	24528	1	E																				0	False	
QGNH01000532.1_61	QGNH01000532.1	QGNH01000532.1	61	24525	24743	1	E																				0	False	
QGNH01000532.1_62	QGNH01000532.1	QGNH01000532.1	62	24740	24952	1	E																				0	False	
QGNH01000532.1_63	QGNH01000532.1	QGNH01000532.1	63	25014	25241	1	E																				0	False	
QGNH01000532.1_64	QGNH01000532.1	QGNH01000532.1	64	25246	25431	1	E																				0	False	
QGNH01000532.1_65	QGNH01000532.1	QGNH01000532.1	65	25445	25879	1	E																				0	False	
QGNH01000532.1_66	QGNH01000532.1	QGNH01000532.1	66	25949	26068	1	E																				0	False	
QGNH01000532.1_67	QGNH01000532.1	QGNH01000532.1	67	26237	26410	1	E																				0	False	
QGNH01000532.1_68	QGNH01000532.1	QGNH01000532.1	68	26407	26679	1	E																				0	False	
QGNH01000532.1_69	QGNH01000532.1	QGNH01000532.1	69	26673	27020	1	E																				0	False	
QGNH01000532.1_70	QGNH01000532.1	QGNH01000532.1	70	27046	27288	1	E																				0	False	
QGNH01000532.1_71	QGNH01000532.1	QGNH01000532.1	71	27288	28664	1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]	YP_010672362.1	YP_010672362.1 RNA-ligase [Proteus phage 3H10_20]	False	0.302	171.0	8.898999999999999e-44								tRNA-splicing ligase RtcB [PF01139.20]	VOG00184	sp|P46850|RTCB_ECOLI RNA-splicing ligase RtcB; XhXr	Xh;Xr	0	False	V
QGNH01000532.1_72	QGNH01000532.1	QGNH01000532.1	72	28667	28813	1	E																				0	False	
QGNH01000532.1_73	QGNH01000532.1	QGNH01000532.1	73	28817	29020	1	E																				0	False	
QGNH01000532.1_74	QGNH01000532.1	QGNH01000532.1	74	29013	29306	1	E																				0	False	
QGNH01000532.1_75	QGNH01000532.1	QGNH01000532.1	75	29303	29965	1	E																				0	False	
QGNH01000532.1_76	QGNH01000532.1	QGNH01000532.1	76	29962	30633	1	D			YP_010110049.1	YP_010110049.1 methyltransferase [Gordonia phage Clown]	False	0.236	64.0	1.573e-10								DNA methylase [PF01555.21]				0	False	
QGNH01000532.1_77	QGNH01000532.1	QGNH01000532.1	77	30658	30900	1	E																				0	False	
QGNH01000532.1_78	QGNH01000532.1	QGNH01000532.1	78	31058	31408	1	E																				0	False	
QGNH01000532.1_79	QGNH01000532.1	QGNH01000532.1	79	31405	31596	1	E																				0	False	
QGNH01000532.1_80	QGNH01000532.1	QGNH01000532.1	80	31593	31844	1	E																				0	False	
QGNH01000532.1_81	QGNH01000532.1	QGNH01000532.1	81	31841	32002	1	E																				0	False	
QGNH01000532.1_82	QGNH01000532.1	QGNH01000532.1	82	32004	32201	1	E																				0	False	
QGNH01000532.1_83	QGNH01000532.1	QGNH01000532.1	83	32286	32477	1	E																				0	False	
QGNH01000532.1_84	QGNH01000532.1	QGNH01000532.1	84	32560	32919	1	E																				0	False	
QGNH01000532.1_85	QGNH01000532.1	QGNH01000532.1	85	32916	33191	1	E																				0	False	
QGNH01000532.1_86	QGNH01000532.1	QGNH01000532.1	86	33188	33511	1	E																				0	False	
QGNH01000532.1_87	QGNH01000532.1	QGNH01000532.1	87	33677	33949	1	E																				0	False	
QGNH01000532.1_88	QGNH01000532.1	QGNH01000532.1	88	34085	34378	1	E																				0	False	
QGNH01000532.1_89	QGNH01000532.1	QGNH01000532.1	89	34458	34847	1	E																				0	False	
QGNH01000532.1_90	QGNH01000532.1	QGNH01000532.1	90	34878	34979	-1	E																				0	False	
QGNH01000532.1_91	QGNH01000532.1	QGNH01000532.1	91	35027	35248	1	E																				0	False	
QGNH01000532.1_92	QGNH01000532.1	QGNH01000532.1	92	35245	35664	1	E																				0	False	
QGNH01000532.1_93	QGNH01000532.1	QGNH01000532.1	93	35666	36250	1	D			YP_009134238.1	YP_009134238.1 DNA methyltransferase [Synechococcus phage ACG-2014f]	False	0.339	67.0	9.853e-12								Methyltransferase domain [PF13578.9]	VOG09710	sp|Q5UPK3|YR132_MIMIV Uncharacterized protein R132; Xu	Xu	0	False	
QGNH01000532.1_94	QGNH01000532.1	QGNH01000532.1	94	36253	36471	1	E																				0	False	
QGNH01000532.1_95	QGNH01000532.1	QGNH01000532.1	95	36515	36820	1	E																				0	False	
QGNH01000532.1_96	QGNH01000532.1	QGNH01000532.1	96	37000	37353	1	E																				0	False	
