	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000254.1_1	QGNH01000254.1	QGNH01000254.1	1	109	570	-1	E													0	False	F
QGNH01000254.1_2	QGNH01000254.1	QGNH01000254.1	2	573	1331	-1	E													0	False	F
QGNH01000254.1_3	QGNH01000254.1	QGNH01000254.1	3	1328	1684	-1	E													0	False	F
QGNH01000254.1_4	QGNH01000254.1	QGNH01000254.1	4	1720	2505	-1	E													0	False	F
QGNH01000254.1_5	QGNH01000254.1	QGNH01000254.1	5	2515	3105	-1	E													0	False	F
QGNH01000254.1_6	QGNH01000254.1	QGNH01000254.1	6	3089	3298	-1	E													0	False	F
QGNH01000254.1_7	QGNH01000254.1	QGNH01000254.1	7	3288	3503	-1	E													0	False	F
QGNH01000254.1_8	QGNH01000254.1	QGNH01000254.1	8	3555	4358	-1	D			YP_009797130.1	YP_009797130.1 DNA helicase [Faecalibacterium phage FP_Epona]	False	0.248	71.0	2.138e-12	Helicase conserved C-terminal domain [PF00271.34]				0	False	F
QGNH01000254.1_9	QGNH01000254.1	QGNH01000254.1	9	4375	4989	-1	D									Type III restriction enzyme, res subunit [PF04851.18]; SNF2-related domain [PF00176.26]				0	False	F
QGNH01000254.1_10	QGNH01000254.1	QGNH01000254.1	10	4982	5101	-1	E													0	False	F
QGNH01000254.1_11	QGNH01000254.1	QGNH01000254.1	11	5105	5530	-1	E													0	False	
QGNH01000254.1_12	QGNH01000254.1	QGNH01000254.1	12	5596	5919	-1	D			YP_009289270.1	YP_009289270.1 N-deoxyribosyltransferase-like protein [Pseudomonas phage MD8]	False	0.473	80.0	2.369e-17	Domain of unknown function (DUF4406) [PF14359.9]	VOG17628	REFSEQ hydrolase; Xu	Xu	0	False	
QGNH01000254.1_13	QGNH01000254.1	QGNH01000254.1	13	6056	6292	-1	E													0	False	
QGNH01000254.1_14	QGNH01000254.1	QGNH01000254.1	14	6390	6728	-1	E													0	False	
QGNH01000254.1_15	QGNH01000254.1	QGNH01000254.1	15	6750	7001	-1	E													0	False	
QGNH01000254.1_16	QGNH01000254.1	QGNH01000254.1	16	7030	7779	-1	E													0	False	
QGNH01000254.1_17	QGNH01000254.1	QGNH01000254.1	17	7776	7958	-1	E													0	False	
QGNH01000254.1_18	QGNH01000254.1	QGNH01000254.1	18	8008	8427	-1	E													0	False	
QGNH01000254.1_19	QGNH01000254.1	QGNH01000254.1	19	8708	10417	-1	D									Virulence-associated protein E [PF05272.14]	VOG00712	REFSEQ DNA helicase; Xu	Xu	0	False	
QGNH01000254.1_20	QGNH01000254.1	QGNH01000254.1	20	10410	10796	-1	E													0	False	
QGNH01000254.1_21	QGNH01000254.1	QGNH01000254.1	21	10793	11251	-1	E													0	False	
QGNH01000254.1_22	QGNH01000254.1	QGNH01000254.1	22	12117	12278	1	E													0	False	F
QGNH01000254.1_23	QGNH01000254.1	QGNH01000254.1	23	12566	13633	1	C	K06909	phage terminase large subunit								VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000254.1_24	QGNH01000254.1	QGNH01000254.1	24	13864	14388	1	E													0	False	F
QGNH01000254.1_25	QGNH01000254.1	QGNH01000254.1	25	14392	14727	1	E													0	False	F
QGNH01000254.1_26	QGNH01000254.1	QGNH01000254.1	26	14855	15091	1	E													0	False	F
QGNH01000254.1_27	QGNH01000254.1	QGNH01000254.1	27	15196	16908	1	E													0	False	F
