	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000454.1_1	QGNH01000454.1	QGNH01000454.1	1	1	144	-1	E																	0	False	F
QGNH01000454.1_2	QGNH01000454.1	QGNH01000454.1	2	144	593	-1	E			YP_008051005.1	YP_008051005.1 cysteine dioxygenase [Mycobacterium phage PegLeg]	False	0.457	130.0	7.424e-34						VOG04201	REFSEQ cysteine dioxygenase; Xu	Xu	0	False	F
QGNH01000454.1_3	QGNH01000454.1	QGNH01000454.1	3	590	2479	-1	D			YP_009030597.1	YP_009030597.1 DNA polymerase [Pseudomonas phage KPP25]	False	0.286	261.0	6.008000000000002e-72	DNA polymerase family A [PF00476.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	VF
QGNH01000454.1_4	QGNH01000454.1	QGNH01000454.1	4	2476	2844	-1	E																	0	False	F
QGNH01000454.1_5	QGNH01000454.1	QGNH01000454.1	5	2796	3233	-1	E																	0	False	F
QGNH01000454.1_6	QGNH01000454.1	QGNH01000454.1	6	3212	3514	-1	E																	0	False	F
QGNH01000454.1_7	QGNH01000454.1	QGNH01000454.1	7	3508	3753	-1	E																	0	False	F
QGNH01000454.1_8	QGNH01000454.1	QGNH01000454.1	8	3750	3935	-1	E																	0	False	F
QGNH01000454.1_9	QGNH01000454.1	QGNH01000454.1	9	3890	4300	-1	E																	0	False	F
QGNH01000454.1_10	QGNH01000454.1	QGNH01000454.1	10	4293	4640	-1	E																	0	False	F
QGNH01000454.1_11	QGNH01000454.1	QGNH01000454.1	11	4697	4942	-1	E																	0	False	F
QGNH01000454.1_12	QGNH01000454.1	QGNH01000454.1	12	4939	5166	-1	E																	0	False	F
QGNH01000454.1_13	QGNH01000454.1	QGNH01000454.1	13	5407	7614	1	D			YP_009847993.1	YP_009847993.1 DNA helicase [Corynebacterium phage StAB]	False	0.443	193.0	4.89e-49	Virulence-associated protein E [PF05272.14]; Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]; Primase C terminal 2 (PriCT-2) [PF08707.14]					VOG00712	REFSEQ DNA helicase; Xu	Xu	0	False	
QGNH01000454.1_14	QGNH01000454.1	QGNH01000454.1	14	7611	8084	-1	D									IPT/TIG domain [PF01833.27]								0	False	
QGNH01000454.1_15	QGNH01000454.1	QGNH01000454.1	15	8098	8325	-1	E																	0	False	
QGNH01000454.1_16	QGNH01000454.1	QGNH01000454.1	16	8383	8478	-1	E																	0	False	
QGNH01000454.1_17	QGNH01000454.1	QGNH01000454.1	17	8475	8927	-1	E																	0	False	
QGNH01000454.1_18	QGNH01000454.1	QGNH01000454.1	18	8924	9145	-1	E																	0	False	
QGNH01000454.1_19	QGNH01000454.1	QGNH01000454.1	19	9145	9606	-1	E			YP_009997587.1	YP_009997587.1 hypothetical protein JT316_gp54 [Achromobacter phage vB_AchrS_AchV4]	False	0.335	78.0	6.713e-16						VOG10473	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000454.1_20	QGNH01000454.1	QGNH01000454.1	20	9658	9843	-1	E																	0	False	
QGNH01000454.1_21	QGNH01000454.1	QGNH01000454.1	21	9910	10365	-1	E			YP_006989038.1	YP_006989038.1 hypothetical protein D869_gp009 [Caulobacter phage CcrRogue]	False	0.317	79.0	2.447e-16						VOG08312	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000454.1_22	QGNH01000454.1	QGNH01000454.1	22	10452	11075	-1	E																	0	False	
QGNH01000454.1_23	QGNH01000454.1	QGNH01000454.1	23	11188	11607	-1	E			YP_009224093.1	YP_009224093.1 hypothetical protein AXJ13_gp100 [Achromobacter phage JWF]	False	0.37	88.0	1.147e-19						VOG18632	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000454.1_24	QGNH01000454.1	QGNH01000454.1	24	11680	12180	-1	E																	0	False	
QGNH01000454.1_25	QGNH01000454.1	QGNH01000454.1	25	12759	12929	1	E																	0	False	
QGNH01000454.1_26	QGNH01000454.1	QGNH01000454.1	26	13674	14105	1	E																	0	False	
QGNH01000454.1_27	QGNH01000454.1	QGNH01000454.1	27	14149	14430	1	E																	0	False	
QGNH01000454.1_28	QGNH01000454.1	QGNH01000454.1	28	14430	14603	1	E																	0	False	
QGNH01000454.1_29	QGNH01000454.1	QGNH01000454.1	29	14704	14805	1	E																	0	False	
QGNH01000454.1_30	QGNH01000454.1	QGNH01000454.1	30	14790	15104	1	E																	0	False	
QGNH01000454.1_31	QGNH01000454.1	QGNH01000454.1	31	15101	15259	1	E																	0	False	
QGNH01000454.1_32	QGNH01000454.1	QGNH01000454.1	32	15249	15398	1	E																	0	False	
QGNH01000454.1_33	QGNH01000454.1	QGNH01000454.1	33	15522	15770	1	E																	0	False	
QGNH01000454.1_34	QGNH01000454.1	QGNH01000454.1	34	15772	15975	1	D									Ribbon-helix-helix protein, copG family [PF01402.24]								0	False	
QGNH01000454.1_35	QGNH01000454.1	QGNH01000454.1	35	15972	16157	1	E																	0	False	
QGNH01000454.1_36	QGNH01000454.1	QGNH01000454.1	36	16154	17155	1	D			YP_009810868.1	YP_009810868.1 hypothetical protein HOU04_gp110 [Synechococcus phage S-T4]	False	0.287	132.0	5.388e-32	Reversibly glycosylated polypeptide [PF03214.16]	GT75	GT75 UDP-Glc: self-glucosylating beta-glucosyltransferase (EC 2.4.1.-); UDP-L-arabinopyranose mutase (EC 5.4.99.-)	2.4.1.-,5.4.99.30	GT75.hmm				0	False	
QGNH01000454.1_37	QGNH01000454.1	QGNH01000454.1	37	17125	17742	1	D			YP_009785462.1	YP_009785462.1 molecular chaperone [Caulobacter phage Sansa]	False	0.345	115.0	5.195000000000001e-28	DnaJ domain [PF00226.34]					VOG02502	REFSEQ DnaJ-like chaperonin; Xu	Xu	0	False	
QGNH01000454.1_38	QGNH01000454.1	QGNH01000454.1	38	17739	18980	1	E																	0	False	
QGNH01000454.1_39	QGNH01000454.1	QGNH01000454.1	39	18980	19948	1	D			YP_010669816.1	YP_010669816.1 nucleotide-sugar epimerase [Synechococcus phage S-SCSM1]	False	0.446	259.0	1.906e-75	GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; RmlD substrate binding domain [PF04321.20]; 3-beta hydroxysteroid dehydrogenase/isomerase family [PF01073.22]					VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MK
QGNH01000454.1_40	QGNH01000454.1	QGNH01000454.1	40	19979	20659	1	D			YP_240852.1	YP_240852.1 integrase [Staphylococcus phage X2]	False	0.261	81.0	3.587e-16	Resolvase, N terminal domain [PF00239.24]								0	False	
QGNH01000454.1_41	QGNH01000454.1	QGNH01000454.1	41	20656	20916	1	E																	0	False	
QGNH01000454.1_42	QGNH01000454.1	QGNH01000454.1	42	20913	21104	1	E																	0	False	
QGNH01000454.1_43	QGNH01000454.1	QGNH01000454.1	43	21821	22936	1	E																	0	False	
QGNH01000454.1_44	QGNH01000454.1	QGNH01000454.1	44	22921	23142	1	D									KTSC domain [PF13619.9]								0	False	
QGNH01000454.1_45	QGNH01000454.1	QGNH01000454.1	45	23135	23404	1	E																	0	False	
