locus_tag	ftype	length_bp	gene	EC_number	COG	product
LLNHNCJF_00001	CDS	276				hypothetical protein
LLNHNCJF_00002	CDS	213				hypothetical protein
LLNHNCJF_00003	CDS	501				hypothetical protein
LLNHNCJF_00004	CDS	156				hypothetical protein
LLNHNCJF_00005	CDS	162				hypothetical protein
LLNHNCJF_00006	CDS	126				hypothetical protein
LLNHNCJF_00007	CDS	468				hypothetical protein
LLNHNCJF_00008	CDS	141				hypothetical protein
LLNHNCJF_00009	CDS	138				hypothetical protein
LLNHNCJF_00010	CDS	450				hypothetical protein
LLNHNCJF_00011	CDS	159				hypothetical protein
LLNHNCJF_00012	CDS	183				hypothetical protein
LLNHNCJF_00013	CDS	198				hypothetical protein
LLNHNCJF_00014	CDS	237				hypothetical protein
LLNHNCJF_00015	CDS	276				hypothetical protein
LLNHNCJF_00016	CDS	237				hypothetical protein
