	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000120.1_1	QGNH01000120.1	QGNH01000120.1	1	198	389	1	E													0	False	F
QGNH01000120.1_2	QGNH01000120.1	QGNH01000120.1	2	590	886	1	E													0	False	F
QGNH01000120.1_3	QGNH01000120.1	QGNH01000120.1	3	858	1424	1	E										VOG18530	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000120.1_4	QGNH01000120.1	QGNH01000120.1	4	1505	2107	1	E			YP_009810059.1	YP_009810059.1 hypothetical protein HOU02_gp296 [Caulobacter phage CcrBL9]	False	0.346	109.0	8.814000000000001e-26		VOG04607	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000120.1_5	QGNH01000120.1	QGNH01000120.1	5	2107	2532	1	E										VOG20685	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000120.1_6	QGNH01000120.1	QGNH01000120.1	6	2604	2813	1	E													0	False	F
QGNH01000120.1_7	QGNH01000120.1	QGNH01000120.1	7	2814	3032	1	E													0	False	F
QGNH01000120.1_8	QGNH01000120.1	QGNH01000120.1	8	3032	3268	1	E													0	False	F
QGNH01000120.1_9	QGNH01000120.1	QGNH01000120.1	9	3265	3504	1	E													0	False	F
QGNH01000120.1_10	QGNH01000120.1	QGNH01000120.1	10	3517	3732	1	D									Cysteine-rich CPCC [PF14206.9]				0	False	F
QGNH01000120.1_11	QGNH01000120.1	QGNH01000120.1	11	3729	3920	1	E													0	False	F
QGNH01000120.1_12	QGNH01000120.1	QGNH01000120.1	12	3907	4173	1	E													0	False	F
QGNH01000120.1_13	QGNH01000120.1	QGNH01000120.1	13	4174	4758	1	D			YP_009322502.1	YP_009322502.1 hypothetical protein BOW85_gp182 [Synechococcus phage S-CAM9]	False	0.472	63.0	3.856e-10	Glycosyltransferase like family 2 [PF13641.9]	VOG01514	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000120.1_14	QGNH01000120.1	QGNH01000120.1	14	4758	5039	1	E										VOG10743	REFSEQ hypothetical protein; Xu	Xu	0	False	F
