locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_070665_90_551_+			COG3747		phrog_83	VOG00738	VOG:VOG00738	153	1.4e-44	143.3		REFSEQ terminase small subunit
NC_070665_592_1281_+			COG4626		phrog_4914	VOG04588	VOG:VOG04588	229	1.4e-132	431.6		REFSEQ terminase large subunit
NC_070665_1364_2473_+			COG4626		phrog_9	VOG07294	PHROG:phrog_9	369	2e-90	295.2		terminase large subunit
NC_070665_2477_2656_+					phrog_1142	VOG09139	VOG:VOG09139	59	1.2e-35	112.7		REFSEQ head-tail connector protein
NC_070665_2674_3834_+			COG4695		phrog_12	VOG00344	PHROG:phrog_12	386	5.7e-79	257.2		portal protein
NC_070665_3821_4489_+		K01358	COG0740		phrog_94	VOG07465	PHROG:phrog_94	222	1.1e-78	255.8		head maturation protease
NC_070665_4504_5697_+			COG4653		phrog_10	VOG00134	PHROG:phrog_10	397	5.1e-75	244.6		major head protein
NC_070665_5712_6026_+					phrog_40	VOG00201	VOG:VOG00201	104	1.8e-30	96.8		REFSEQ head-tail adaptor Ad1
NC_070665_6026_6376_+					phrog_25	VOG00080	VOG:VOG00080	116	6e-26	82.6		sp|O48446|HCP16_BPSPP Head completion protein gp16
NC_070665_6383_6805_+					phrog_5	VOG00130	PHROG:phrog_5	140	1.4e-17	55.5		tail completion or Neck1 protein
NC_070665_6810_7181_+					phrog_1217	VOG02505	PHROG:phrog_1217	123	8.2e-53	169.1		tail protein
NC_070665_7204_7812_+					phrog_88	VOG01008	VOG:VOG01008	202	1.5e-59	193.0		sp|O48449|TUBE_BPSPP Tail tube protein gp17.1*
NC_070665_7885_8238_+					phrog_1346	VOG01957	VOG:VOG01957	117	1.8e-51	165.2		REFSEQ tail protein
NC_070665_8286_8429_+												Hypothetical
NC_070665_8457_13238_+		K10421	COG3953, COG5283	GH23	phrog_21157, phrog_4070	VOG27588, VOG28351	PHROG:phrog_21157	1593	0	1361.8		minor tail protein
NC_070665_13244_14794_+			COG4722		phrog_202	VOG00298	PHROG:phrog_202	516	1e-171	563.5		distal tail protein Dit
NC_070665_14821_17505_+					phrog_588, phrog_8704	VOG02208, VOG02208	PHROG:phrog_588	894	0	715.3		tail fiber protein and host specificity
NC_070665_17505_19559_+					phrog_372		PHROG:phrog_372	684	7.9e-258	848.7		tail protein
NC_070665_19562_20008_+					phrog_1060	VOG02647	VOG:VOG02647	148	1e-59	192.5		REFSEQ hypothetical protein
NC_070665_20034_20180_+												Hypothetical
NC_070665_20198_20521_+					phrog_1296	VOG01599	VOG:VOG01599	107	2e-46	147.8		REFSEQ holin
NC_070665_20529_20771_+			COG5546		phrog_297	VOG02605	PHROG:phrog_297	80	6e-40	127.8		holin
NC_070665_20773_21618_+		K13695	COG0791		phrog_998	VOG20125, VOG19531	PHROG:phrog_998	281	1.2e-129	422.9		endolysin
NC_070665_22067_22201_-												Hypothetical
NC_070665_22416_22643_+		K15773	COG1476		phrog_3	VOG00002	PHROG:phrog_3	75	7.8e-19	59.1		transcriptional repressor
NC_070665_22661_23605_+												Hypothetical
NC_070665_23598_24137_+					phrog_2902	VOG01289, VOG01289	PHROG:phrog_2902	179	6.3e-89	287.8		anti-repressor
NC_070665_24261_24470_+					phrog_3		PHROG:phrog_3	69	2e-17	54.4		transcriptional repressor
NC_070665_24504_24638_+					phrog_1022	VOG03768	VOG:VOG03768	44	1.8e-29	93.2		REFSEQ hypothetical protein
NC_070665_24885_25199_+					phrog_4084	VOG04142	VOG:VOG04142	104	1.7e-48	154.2		REFSEQ hypothetical protein
NC_070665_25192_25743_+					phrog_59	VOG00008	PHROG:phrog_59	183	4.5e-52	168.2		HNH endonuclease
NC_070665_25763_26464_+					phrog_124	VOG00709	PHROG:phrog_124	233	3.1e-66	215.3		Sak4-like ssDNA annealing protein
NC_070665_26439_27770_+		K19789	COG1061		phrog_16	VOG00107	PHROG:phrog_16	443	4.2e-109	356.8		DNA helicase
NC_070665_27777_28232_+					phrog_378	VOG02415	PHROG:phrog_378	151	1.2e-55	179.6		single strand DNA binding protein
NC_070665_28235_29050_+					phrog_695	VOG04378	PHROG:phrog_695	271	1.5e-135	444.4		DNA polymerase/primase
NC_070665_29037_30551_+		K06919	COG3378		phrog_864	VOG03839	PHROG:phrog_864	504	5.9e-198	650.2		DNA primase
NC_070665_30804_31127_+					phrog_93	VOG00231	PHROG:phrog_93	107	4.9e-37	117.9		endonuclease
NC_070665_31108_31356_+												Hypothetical
NC_070665_31497_31997_+		K22300	COG1476		phrog_1994	VOG00959	PHROG:phrog_1994	166	4.1e-96	311.0		DNA binding protein
NC_070665_31972_32274_+					phrog_884	VOG04539	VOG:VOG04539	100	1.8e-47	151.0		REFSEQ hypothetical protein
NC_070665_32271_32978_+												Hypothetical
NC_070665_33225_33644_+					phrog_36	VOG00246	PHROG:phrog_36	139	6.6e-32	102.0		transcriptional regulator
NC_070665_33754_34263_+			COG1403		phrog_144	VOG32870	VOG:VOG32870	169	7.6e-53	167.2		REFSEQ HNH endonuclease
