	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000072.1_1	QGNH01000072.1	QGNH01000072.1	1	130	684	-1	E											0	False	F
QGNH01000072.1_2	QGNH01000072.1	QGNH01000072.1	2	688	948	-1	E											0	False	F
QGNH01000072.1_3	QGNH01000072.1	QGNH01000072.1	3	953	1243	-1	E											0	False	F
QGNH01000072.1_4	QGNH01000072.1	QGNH01000072.1	4	1248	3665	-1	D	YP_002300346.1	YP_002300346.1 portal protein [Bacillus phage SPO1]	False	0.215	113.0	5.667e-24	Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xh;Xp;Xr;Xs	0	False	VF
QGNH01000072.1_5	QGNH01000072.1	QGNH01000072.1	5	3703	4035	-1	E											0	False	F
QGNH01000072.1_6	QGNH01000072.1	QGNH01000072.1	6	3992	4588	-1	E											0	False	F
QGNH01000072.1_7	QGNH01000072.1	QGNH01000072.1	7	4585	4944	-1	E											0	False	F
QGNH01000072.1_8	QGNH01000072.1	QGNH01000072.1	8	4944	5177	-1	E											0	False	F
QGNH01000072.1_9	QGNH01000072.1	QGNH01000072.1	9	5179	5883	-1	E											0	False	F
QGNH01000072.1_10	QGNH01000072.1	QGNH01000072.1	10	5883	6827	-1	E											0	False	F
QGNH01000072.1_11	QGNH01000072.1	QGNH01000072.1	11	6775	6975	-1	E											0	False	F
QGNH01000072.1_12	QGNH01000072.1	QGNH01000072.1	12	6980	7768	-1	D	YP_005098314.1	YP_005098314.1 galactosyl transferase [Synechococcus phage S-CBS4]	False	0.242	60.0	1.043e-08	Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 2 [PF00535.29]				0	False	F
QGNH01000072.1_13	QGNH01000072.1	QGNH01000072.1	13	7765	8358	-1	D	YP_009223806.1	YP_009223806.1 HNH endonuclease [Geobacillus virus E3]	False	0.296	68.0	4.237e-12	HNH endonuclease [PF13392.9]	VOG00011	sp|P03795|Y28_BPT7 Protein 2.8; Xu	Xu	0	False	F
QGNH01000072.1_14	QGNH01000072.1	QGNH01000072.1	14	8315	8980	-1	E											0	False	F
QGNH01000072.1_15	QGNH01000072.1	QGNH01000072.1	15	8946	9485	-1	E	YP_005098315.1	YP_005098315.1 SAM-dependent methyltransferase [Synechococcus phage S-CBS4]	False	0.336	98.0	1.4339999999999998e-22		VOG04786	REFSEQ SAM-dependent methyltransferase; Xu	Xu	0	False	F
QGNH01000072.1_16	QGNH01000072.1	QGNH01000072.1	16	9487	9753	-1	E											0	False	F
QGNH01000072.1_17	QGNH01000072.1	QGNH01000072.1	17	9758	10123	-1	E											0	False	F
