locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
KC292029.1_120_464_+												Hypothetical
KC292029.1_891_1196_-												Hypothetical
KC292029.1_1267_1512_-												Hypothetical
KC292029.1_1808_2116_-												Hypothetical
KC292029.1_2182_2445_-					phrog_8677	VOG26437	VOG:VOG26437	66	3.8e-40	129.0		REFSEQ DUF5049 domain-containing protein
KC292029.1_2445_2690_-												Hypothetical
KC292029.1_2690_3052_-												Hypothetical
KC292029.1_3154_3450_-												Hypothetical
KC292029.1_3714_3968_-												Hypothetical
KC292029.1_3961_4092_-												Hypothetical
KC292029.1_4158_4643_-												Hypothetical
KC292029.1_5080_5217_-												Hypothetical
KC292029.1_5466_5717_-												Hypothetical
KC292029.1_5710_5952_-												Hypothetical
KC292029.1_5999_6157_+												Hypothetical
KC292029.1_6178_6402_+												Hypothetical
KC292029.1_6445_6738_+												Hypothetical
KC292029.1_6871_7008_+												Hypothetical
KC292029.1_7043_7195_+												Hypothetical
KC292029.1_7418_7810_+												Hypothetical
KC292029.1_7803_10751_+	K00525	K00525	COG0209		phrog_84, phrog_23565	VOG00122, VOG00122	FOAM:K00525	982	4.9e-234	771.3	1.17.4.1	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain
KC292029.1_10799_11338_+												Hypothetical
KC292029.1_11335_11721_+												Hypothetical
KC292029.1_11866_13005_+												Hypothetical
KC292029.1_13123_14388_+												Hypothetical
KC292029.1_14526_14936_+												Hypothetical
KC292029.1_15070_15312_+												Hypothetical
KC292029.1_15397_16626_+					phrog_284	VOG02246	PHROG:phrog_284	409	7.9e-67	218.7		exonuclease
KC292029.1_16632_17000_+						VOG04981	VOG:VOG04981	122	1.2e-08	27.1		REFSEQ hypothetical protein
KC292029.1_17041_17637_-		K05967	COG4502		phrog_420	VOG00418	KEGG:K05967	198	4.1e-29	94.6		K05967; uncharacterized protein
KC292029.1_17854_18603_-	K03465	K03465	COG1351		phrog_85	VOG03899	COG:COG1351	249	1.5e-70	230.7		ThyX; Thymidylate biosynthesis
KC292029.1_18734_19180_+					phrog_17792	VOG14631	VOG:VOG14631	148	3.7e-64	208.2		REFSEQ hypothetical protein
KC292029.1_19192_20409_+						VOG26473	VOG:VOG26473	405	4.6e-26	84.6		REFSEQ hypothetical protein
KC292029.1_20411_21961_+												Hypothetical
KC292029.1_21963_22373_+					phrog_1084	VOG00069	VOG:VOG00069	136	2e-21	69.5		sp|Q7Y5D9|FIBL2_BPT5 Collar protein p132
KC292029.1_22500_23240_-					phrog_16678	VOG14416	VOG:VOG14416	246	2e-166	544.1		REFSEQ hypothetical protein
KC292029.1_23429_24010_-					phrog_23905	VOG14415	VOG:VOG14415	193	9.4e-131	426.1		REFSEQ hypothetical protein
KC292029.1_24013_24324_-			COG1694		phrog_3301	VOG01359	VOG:VOG01359	60	7.6e-19	60.3		REFSEQ pyrophosphatase
KC292029.1_24321_25772_-		K14415	COG1690		phrog_1075	VOG00184, VOG00184	PHROG:phrog_1075	469	2.6e-129	424.8		tRNA splicing ligase
KC292029.1_25769_26458_-		K10848	COG1948		phrog_24545	VOG01108	PHROG:phrog_24545	229	4.3e-150	490.2		HNH endonuclease
KC292029.1_26603_26869_-					phrog_26288	VOG14417	VOG:VOG14417	85	7.3e-52	166.4		REFSEQ hypothetical protein
KC292029.1_26862_27119_-					phrog_25017	VOG14418	VOG:VOG14418	43	9.7e-27	86.0		REFSEQ hypothetical protein
KC292029.1_27116_27577_-					phrog_22920	VOG14419	VOG:VOG14419	118	6e-77	249.7		REFSEQ hypothetical protein
KC292029.1_27570_27956_-					phrog_24115	VOG14420	VOG:VOG14420	128	1.1e-84	273.8		REFSEQ hypothetical protein
KC292029.1_27958_28383_-					phrog_27711	VOG14421	VOG:VOG14421	141	8.1e-97	314.3		REFSEQ hypothetical protein
KC292029.1_28638_30827_-												Hypothetical
KC292029.1_30920_32257_-		K04748, K04748	COG0714		phrog_249	VOG02489	PHROG:phrog_249	445	4.7e-61	199.7		porphyrin biosynthesis
KC292029.1_32333_32731_-					phrog_25479	VOG14422	VOG:VOG14422	132	2.9e-72	234.7		REFSEQ hypothetical protein
KC292029.1_32760_33179_-												Hypothetical
KC292029.1_33181_33627_-					phrog_26694	VOG14425	VOG:VOG14425	148	1.3e-99	324.3		REFSEQ hypothetical protein
KC292029.1_33698_34303_-												Hypothetical
KC292029.1_34617_35315_+					phrog_29634	VOG26232	VOG:VOG26232	232	3.4e-141	462.5		REFSEQ hypothetical protein
KC292029.1_35319_35534_-												Hypothetical
KC292029.1_35642_36805_-												Hypothetical
KC292029.1_36807_37433_-		K01495	COG0302		phrog_2197	VOG02430	VOG:VOG02430	208	3.8e-89	292.6		sp|A4J5D0|GCH1_DESRM GTP cyclohydrolase 1
KC292029.1_37446_38141_-		K09125	COG1738		phrog_4899	VOG01051	COG:COG1738	231	7.9e-62	201.7		YhhQ; 
KC292029.1_38208_38372_-					phrog_22165	VOG14426	VOG:VOG14426	54	2.9e-37	119.4		REFSEQ hypothetical protein
KC292029.1_38486_39274_-		K10026	COG0602		phrog_2076	VOG11337	PHROG:phrog_2076	217	5.3e-55	179.4		QueE-like  radical SAM domain
KC292029.1_39271_39927_-	K07451	K07451	COG3183		phrog_1271	VOG01977	VOG:VOG01977	202	2e-72	236.6		REFSEQ HNH endonuclease
KC292029.1_39924_40367_-												Hypothetical
KC292029.1_40508_40966_-		K01737	COG0720		phrog_2389	VOG02682	PHROG:phrog_2389	131	1e-31	102.6		QueD-like  6-pyruvoyl-tetrahydropterin synthase
KC292029.1_40959_41726_-		K06920	COG0603		phrog_1550	VOG00380	PHROG:phrog_1550	255	1.8e-70	230.5		QueC-like queuosine biosynthesis
KC292029.1_41785_42189_-					phrog_27747	VOG14427	VOG:VOG14427	91	1.6e-52	170.2		REFSEQ hypothetical protein
KC292029.1_42186_42647_-		K09457	COG0780		phrog_5949	VOG14428	VOG:VOG14428	153	9.6e-54	174.1		sp|B9MPS5|QUEF_CALBD NADPH-dependent 7-cyano-7-deazaguanine reductase
KC292029.1_42735_43832_-						VOG26443	VOG:VOG26443	365	2.6e-217	715.0		REFSEQ hypothetical protein
KC292029.1_43986_44138_+												Hypothetical
KC292029.1_44218_44463_-												Hypothetical
KC292029.1_44456_44935_-												Hypothetical
KC292029.1_45107_46369_-		K04800	COG2256		phrog_11838	VOG02490	VOG:VOG02490	420	2.7e-185	608.6		sp|Q58294|RFCL_METJA Replication factor C large subunit
KC292029.1_46530_47027_-		K18815	COG0456		phrog_23962	VOG14429	VOG:VOG14429	142	2.1e-97	316.8		REFSEQ hypothetical protein
KC292029.1_47021_49747_-	K02319	K02319	COG0417		phrog_262	VOG00345	PHROG:phrog_262	908	2.2e-171	564.5		DNA polymerase
KC292029.1_49769_50227_-	K07451	K07451	COG1403		phrog_8048	VOG01977	PHROG:phrog_8048	98	1.3e-37	122.0		HNH endonuclease
KC292029.1_50068_50865_-		K07465	COG2887		phrog_69	VOG00510	VOG:VOG00510	254	1.9e-37	122.4		sp|O64262|VG69_BPMD2 Gene 69 protein
KC292029.1_50862_51173_-												Hypothetical
KC292029.1_51380_52369_-		K04801	COG0470		phrog_168	VOG00428	KEGG:K04801	329	9.1e-114	372.6		rfcS; replication factor C small subunit
KC292029.1_52436_52588_-												Hypothetical
KC292029.1_52618_52842_-												Hypothetical
KC292029.1_52835_53425_-	K00943	K00943	COG0125		phrog_761	VOG00557	COG:COG0125	196	3.3e-58	190.7		Tmk; Thymidylate biosynthesis
KC292029.1_53428_53904_-					phrog_26211	VOG14432	VOG:VOG14432	158	3.4e-91	296.3		REFSEQ hypothetical protein
KC292029.1_53939_55090_-		K18882	COG2219		phrog_9660	VOG05098	VOG:VOG05098	383	6.7e-134	439.8		REFSEQ hypothetical protein
KC292029.1_55112_55969_-					phrog_25687	VOG14433	VOG:VOG14433	267	4.3e-184	603.4		REFSEQ hypothetical protein
KC292029.1_55962_56474_-					phrog_27403	VOG14434	VOG:VOG14434	161	4.9e-100	325.4		REFSEQ RadA
KC292029.1_56467_57951_-					phrog_27930	VOG14435	VOG:VOG14435	494	5.5e-305	1000.8		REFSEQ hypothetical protein
KC292029.1_57954_58997_-					phrog_24900	VOG14436	VOG:VOG14436	347	8.7e-240	787.7		REFSEQ hypothetical protein
KC292029.1_59230_60141_+		K04483	COG0468		phrog_8337	VOG04360	PHROG:phrog_8337	303	3e-88	288.4		DNA repair protein
KC292029.1_60297_60530_-												Hypothetical
KC292029.1_60855_61517_+					phrog_26615	VOG14437	VOG:VOG14437	220	1e-151	496.3		REFSEQ hypothetical protein
KC292029.1_61514_62962_+		K06909	COG1783		phrog_5653, phrog_979	VOG07294	COG:COG1783	482	3.7e-70	228.1		XtmB; 
KC292029.1_62969_64837_+					phrog_18178	VOG14438	VOG:VOG14438	622	0	1368.5		REFSEQ portal protein
KC292029.1_64830_67970_+												Hypothetical
