	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000591.1_1	QGNH01000591.1	QGNH01000591.1	1	839	1357	1	D																HNH endonuclease [PF14279.9]; HNH endonuclease [PF01844.26]; HNH endonuclease [PF13395.9]				0	False	F
QGNH01000591.1_2	QGNH01000591.1	QGNH01000591.1	2	1354	1467	1	E																				0	False	F
QGNH01000591.1_3	QGNH01000591.1	QGNH01000591.1	3	1464	1682	1	E																				0	False	F
QGNH01000591.1_4	QGNH01000591.1	QGNH01000591.1	4	1682	1843	1	E																				0	False	F
QGNH01000591.1_5	QGNH01000591.1	QGNH01000591.1	5	1804	1974	1	E																				0	False	F
QGNH01000591.1_6	QGNH01000591.1	QGNH01000591.1	6	1971	2162	1	E																				0	False	F
QGNH01000591.1_7	QGNH01000591.1	QGNH01000591.1	7	2159	2404	1	E																				0	False	F
QGNH01000591.1_8	QGNH01000591.1	QGNH01000591.1	8	2401	3114	1	E			YP_009007855.1	YP_009007855.1 terminase large subunit [Pseudomonas phage TL]	False	0.398	130.0	1.108e-32												0	False	F
QGNH01000591.1_9	QGNH01000591.1	QGNH01000591.1	9	3111	3866	1	C	K06909	phage terminase large subunit	YP_010672520.1	YP_010672520.1 terminase large subunit [Aeromonas phage BUCT695]	False	0.403	160.0	1.701e-42								Terminase RNaseH-like domain [PF17289.5]; Terminase RNAseH like domain [PF17288.5]	VOG02286	REFSEQ terminase large subunit; Xu	Xu	0	False	F
QGNH01000591.1_10	QGNH01000591.1	QGNH01000591.1	10	3912	4103	1	E																				0	False	F
QGNH01000591.1_11	QGNH01000591.1	QGNH01000591.1	11	4087	4230	1	E																				0	False	F
QGNH01000591.1_12	QGNH01000591.1	QGNH01000591.1	12	4230	4400	1	E																				0	False	F
QGNH01000591.1_13	QGNH01000591.1	QGNH01000591.1	13	4402	4653	1	E																				0	False	F
QGNH01000591.1_14	QGNH01000591.1	QGNH01000591.1	14	4656	6560	1	D			NP_848212.1	NP_848212.1 head-tail adaptor [Salmonella phage epsilon15]	False	0.341	314.0	8.19e-90								Bacteriophage head to tail connecting protein [PF12236.11]	VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xp;Xr;Xs	0	False	VF
