locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MZ334516.1_1					phrog_19274	VOG23910	VOG:VOG23910	180	2.1e-113	369.1		REFSEQ HalOD1 domain-containing protein
MZ334516.1_2					phrog_9231	VOG05559	PHROG:phrog_9231	256	1.4e-108	354.9		terminase small subunit
MZ334516.1_3												Hypothetical
MZ334516.1_4					phrog_19186	VOG23914	VOG:VOG23914	69	1.4e-49	158.8		REFSEQ hypothetical protein
MZ334516.1_5		K21523	COG4373		phrog_9	VOG07294	COG:COG4373	564	2.6e-44	143.4		:
MZ334516.1_6					phrog_9232	VOG00562	PHROG:phrog_9232	480	2.3e-215	708.7		portal protein
MZ334516.1_7					phrog_21359	VOG23915	VOG:VOG23915	97	5.9e-61	195.4		REFSEQ hypothetical protein
MZ334516.1_8					phrog_15680	VOG14382	PHROG:phrog_15680	254	3.1e-151	494.7		head maturation protease
MZ334516.1_9												Hypothetical
MZ334516.1_10												Hypothetical
MZ334516.1_11					phrog_3990	VOG01973	PHROG:phrog_3990	319	8.4e-92	300.5		major head protein
MZ334516.1_12					phrog_12779	VOG14383	VOG:VOG14383	147	6.7e-75	242.7		REFSEQ hypothetical protein
MZ334516.1_13												Hypothetical
MZ334516.1_14												Hypothetical
MZ334516.1_15												Hypothetical
MZ334516.1_16												Hypothetical
MZ334516.1_17					phrog_12281	VOG04913	VOG:VOG04913	169	1.2e-85	278.2		REFSEQ tail tube protein
MZ334516.1_18			COG4386		phrog_10244	VOG01001	PHROG:phrog_10244	431	7.9e-204	670.2		tail sheath
MZ334516.1_19					phrog_12452	VOG14384	PHROG:phrog_12452	182	6e-93	301.9		tail tube protein
MZ334516.1_20					phrog_14268	VOG04953	VOG:VOG04953	157	1e-84	276.6		REFSEQ tail assembly chaperone
MZ334516.1_21					phrog_12163	VOG04953	PHROG:phrog_12163	79	3.8e-39	126.4		tail assembly chaperone
MZ334516.1_22					phrog_14901	VOG14385	PHROG:phrog_14901	607	0	1040.9		tail length tape measure protein
MZ334516.1_23					phrog_14280	VOG14386	VOG:VOG14386	189	1.5e-95	311.1		REFSEQ hypothetical protein
MZ334516.1_24					phrog_12403	VOG14388	VOG:VOG14388	481	3.6e-247	813.2		REFSEQ hypothetical protein
