	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000734.1_1	QGNH01000734.1	QGNH01000734.1	1	33	146	1	E																	0	False	F
QGNH01000734.1_2	QGNH01000734.1	QGNH01000734.1	2	181	2415	1	D			YP_009216663.1	YP_009216663.1 DNA helicase (endogenous virus) [Clostridium phage phiCT453A]	False	0.346	188.0	3.068e-47	Virulence-associated protein E [PF05272.14]; Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]; Primase C terminal 2 (PriCT-2) [PF08707.14]					VOG00712	REFSEQ DNA helicase; Xu	Xu	0	False	F
QGNH01000734.1_3	QGNH01000734.1	QGNH01000734.1	3	2412	2894	-1	D									IPT/TIG domain [PF01833.27]								0	False	F
QGNH01000734.1_4	QGNH01000734.1	QGNH01000734.1	4	2908	3132	-1	E																	0	False	F
QGNH01000734.1_5	QGNH01000734.1	QGNH01000734.1	5	3225	3398	-1	E																	0	False	F
QGNH01000734.1_6	QGNH01000734.1	QGNH01000734.1	6	3395	3610	-1	E																	0	False	F
QGNH01000734.1_7	QGNH01000734.1	QGNH01000734.1	7	3854	4078	-1	E																	0	False	F
QGNH01000734.1_8	QGNH01000734.1	QGNH01000734.1	8	4075	4647	-1	D			YP_009193594.1	YP_009193594.1 polymer-forming cytoskeletal protein [Mannheimia phage vB_MhS_587AP2]	False	0.365	78.0	1.594e-15	YdcK Beta solenoid repeat [PF18836.4]								0	False	F
QGNH01000734.1_9	QGNH01000734.1	QGNH01000734.1	9	4687	4875	-1	E																	0	False	F
QGNH01000734.1_10	QGNH01000734.1	QGNH01000734.1	10	4956	6347	-1	E			YP_008873230.1	YP_008873230.1 hypothetical protein X916_gp54 [Pseudomonas phage PPpW-3]	False	0.303	63.0	3.375e-09						VOG04555	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000734.1_11	QGNH01000734.1	QGNH01000734.1	11	6372	6686	-1	E																	0	False	
QGNH01000734.1_12	QGNH01000734.1	QGNH01000734.1	12	6690	7022	-1	E																	0	False	
QGNH01000734.1_13	QGNH01000734.1	QGNH01000734.1	13	7545	7760	1	E																	0	False	
