	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001735.1_1	QGNH01001735.1	QGNH01001735.1	1	1	327	-1	E											0	False	F
QGNH01001735.1_2	QGNH01001735.1	QGNH01001735.1	2	409	714	-1	E											0	False	F
QGNH01001735.1_3	QGNH01001735.1	QGNH01001735.1	3	814	1089	-1	D							Domain of unknown function (DUF3846) [PF12957.10]	VOG02604	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001735.1_4	QGNH01001735.1	QGNH01001735.1	4	1086	1391	-1	E											0	False	F
QGNH01001735.1_5	QGNH01001735.1	QGNH01001735.1	5	1641	1784	1	E											0	False	F
QGNH01001735.1_6	QGNH01001735.1	QGNH01001735.1	6	1718	1888	-1	E											0	False	F
QGNH01001735.1_7	QGNH01001735.1	QGNH01001735.1	7	1984	2634	-1	E											0	False	F
QGNH01001735.1_8	QGNH01001735.1	QGNH01001735.1	8	3582	4085	1	E											0	False	F
QGNH01001735.1_9	QGNH01001735.1	QGNH01001735.1	9	4619	5647	1	E	YP_007237177.1	YP_007237177.1 putative terminase large subunit [Pseudomonas phage AF]	False	0.401	226.0	1.014e-63		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001735.1_10	QGNH01001735.1	QGNH01001735.1	10	5647	6108	1	E											0	False	
QGNH01001735.1_11	QGNH01001735.1	QGNH01001735.1	11	6109	7824	1	D	YP_005097981.1	YP_005097981.1 head-tail adaptor [Salmonella phage SPN1S]	False	0.354	318.0	4.209e-92	Bacteriophage head to tail connecting protein [PF12236.11]	VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xp;Xs;Xr	0	False	VF
QGNH01001735.1_12	QGNH01001735.1	QGNH01001735.1	12	7821	8162	1	E											0	False	F
QGNH01001735.1_13	QGNH01001735.1	QGNH01001735.1	13	8146	8964	1	E	YP_010660688.1	YP_010660688.1 stabilization protein [Pseudomonas phage UFJF_PfDIW6]	False	0.344	78.0	1.973e-14		VOG10710	REFSEQ protease; Xu	Xu	0	False	F
QGNH01001735.1_14	QGNH01001735.1	QGNH01001735.1	14	9058	9321	-1	E											0	False	F
QGNH01001735.1_15	QGNH01001735.1	QGNH01001735.1	15	9489	10007	1	E	YP_007001980.1	YP_007001980.1 major head protein [Escherichia phage TL-2011b]	False	0.362	105.0	5.439e-25					0	False	F
QGNH01001735.1_16	QGNH01001735.1	QGNH01001735.1	16	10020	10520	1	E											0	False	F
QGNH01001735.1_17	QGNH01001735.1	QGNH01001735.1	17	10521	11042	1	E											0	False	F
QGNH01001735.1_18	QGNH01001735.1	QGNH01001735.1	18	11042	11320	1	E											0	False	F
QGNH01001735.1_19	QGNH01001735.1	QGNH01001735.1	19	11320	11694	1	E											0	False	F
QGNH01001735.1_20	QGNH01001735.1	QGNH01001735.1	20	11725	12027	1	E											0	False	F
QGNH01001735.1_21	QGNH01001735.1	QGNH01001735.1	21	12024	12317	1	E											0	False	F
