	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000732.1_1	QGNH01000732.1	QGNH01000732.1	1	150	668	1	E																				0	False	F
QGNH01000732.1_2	QGNH01000732.1	QGNH01000732.1	2	661	864	1	E																				0	False	F
QGNH01000732.1_3	QGNH01000732.1	QGNH01000732.1	3	877	1179	1	E																				0	False	F
QGNH01000732.1_4	QGNH01000732.1	QGNH01000732.1	4	1176	1481	1	E																				0	False	F
QGNH01000732.1_5	QGNH01000732.1	QGNH01000732.1	5	1478	1636	1	E																				0	False	F
QGNH01000732.1_6	QGNH01000732.1	QGNH01000732.1	6	1643	2293	1	D			YP_007237914.1	YP_007237914.1 methyltransferase [Tetrasphaera phage TJE1]	False	0.583	244.0	3.785e-72								DNA methylase [PF01555.21]	VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	F
QGNH01000732.1_7	QGNH01000732.1	QGNH01000732.1	7	2335	2475	1	E																				0	False	F
QGNH01000732.1_8	QGNH01000732.1	QGNH01000732.1	8	2495	2689	1	E																				0	False	F
QGNH01000732.1_9	QGNH01000732.1	QGNH01000732.1	9	2686	3027	1	E																				0	False	F
QGNH01000732.1_10	QGNH01000732.1	QGNH01000732.1	10	3044	3271	1	D																Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF13560.9]				0	False	F
QGNH01000732.1_11	QGNH01000732.1	QGNH01000732.1	11	3312	3659	1	E			YP_009214201.1	YP_009214201.1 hypothetical protein PHIMMP03_20021 [Clostridium phage phiMMP03]	False	0.625	73.0	9.726e-15									VOG01515	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000732.1_12	QGNH01000732.1	QGNH01000732.1	12	3680	3898	1	E																				0	False	F
QGNH01000732.1_13	QGNH01000732.1	QGNH01000732.1	13	3871	4251	1	D																Family of unknown function (DUF5681) [PF18932.3]				0	False	F
QGNH01000732.1_14	QGNH01000732.1	QGNH01000732.1	14	4244	5713	1	C	K06909	phage terminase large subunit	YP_009854502.1	YP_009854502.1 terminase large subunit [Flavobacterium phage vB_FspM_lotta8-1]	False	0.345	284.0	2.095e-81								Phage terminase large subunit [PF04466.16]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000732.1_15	QGNH01000732.1	QGNH01000732.1	15	5722	5943	1	E																				0	False	
QGNH01000732.1_16	QGNH01000732.1	QGNH01000732.1	16	6003	6758	1	D			YP_009854504.1	YP_009854504.1 head-tail adaptor [Flavobacterium phage vB_FspM_lotta8-1]	False	0.523	60.0	6.694e-09								Bacteriophage Mu, Gp36 [PF07030.15]				0	False	
QGNH01000732.1_17	QGNH01000732.1	QGNH01000732.1	17	6758	8098	1	D			YP_009854505.1	YP_009854505.1 hypothetical protein HWC85_gp27 [Flavobacterium phage vB_FspM_lotta8-1]	False	0.214	96.0	1.433e-19								Protein of unknown function (DUF935) [PF06074.15]				0	False	
QGNH01000732.1_18	QGNH01000732.1	QGNH01000732.1	18	8076	8252	1	E																				0	False	
QGNH01000732.1_19	QGNH01000732.1	QGNH01000732.1	19	8237	9013	1	D			YP_010357568.1	YP_010357568.1 head morphogenesis protein /portal protein [Winogradskyella phage Peternella_1]	False	0.39	161.0	6.263e-43								Phage Mu protein F like protein [PF04233.17]	VOG34786	REFSEQ structural protein; Xu	Xu	0	False	
QGNH01000732.1_20	QGNH01000732.1	QGNH01000732.1	20	9016	9474	1	D																Phage virion morphogenesis family [PF05069.16]				0	False	
QGNH01000732.1_21	QGNH01000732.1	QGNH01000732.1	21	9462	9665	1	E																				0	False	
QGNH01000732.1_22	QGNH01000732.1	QGNH01000732.1	22	9662	10246	1	E																				0	False	
QGNH01000732.1_23	QGNH01000732.1	QGNH01000732.1	23	10249	10917	1	D			YP_010053409.1	YP_010053409.1 hypothetical protein KGB40_gp36 [Salmonella phage Segz_1]	False	0.312	104.0	1.027e-23								GIY-YIG catalytic domain [PF01541.27]	VOG00048	sp|P13299|TEV1_BPT4 Intron-associated endonuclease 1; Xh	Xh	0	False	
QGNH01000732.1_24	QGNH01000732.1	QGNH01000732.1	24	10919	11785	1	E																	VOG23587	REFSEQ nucleotidyltransferase; Xu	Xu	0	False	
QGNH01000732.1_25	QGNH01000732.1	QGNH01000732.1	25	11782	12429	1	E																				0	False	
QGNH01000732.1_26	QGNH01000732.1	QGNH01000732.1	26	12431	13231	1	E																				0	False	
QGNH01000732.1_27	QGNH01000732.1	QGNH01000732.1	27	13236	13523	1	E																				0	False	
QGNH01000732.1_28	QGNH01000732.1	QGNH01000732.1	28	13840	14949	1	C	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	YP_009221553.1	YP_009221553.1 Clp protease-like protein [Verrucomicrobia phage P8625]	False	0.298	74.0	1.255e-12	MER0359821	S14	MER0359821 - family S14 non-peptidase homologues (Mucilaginibacter paludis) [S14.UNW]#S14#{peptidase unit: 38-169}~source ZP_09490809~	False	158.0	4.318e-40	0.609	Clp protease [PF00574.26]	VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xs;Xh	0	False	VP
QGNH01000732.1_29	QGNH01000732.1	QGNH01000732.1	29	14972	15982	1	E			YP_007673461.1	YP_007673461.1 virion structural protein [Cellulophaga phage phiST]	False	0.207	72.0	3.907e-12												0	False	
QGNH01000732.1_30	QGNH01000732.1	QGNH01000732.1	30	16004	16399	1	E																				0	False	
QGNH01000732.1_31	QGNH01000732.1	QGNH01000732.1	31	16563	18086	1	D			YP_009854567.1	YP_009854567.1 tail sheath [Flavobacterium phage vB_FspM_pippi8-1]	False	0.37	201.0	2.0009999999999998e-53								Protein of unknown function (DUF2586) [PF10758.12]	VOG23581	REFSEQ tail sheath; Xu	Xu	0	False	
QGNH01000732.1_32	QGNH01000732.1	QGNH01000732.1	32	18093	18506	1	E			YP_009854568.1	YP_009854568.1 tail protein [Flavobacterium phage vB_FspM_pippi8-1]	False	0.383	89.0	4.127e-20									VOG22167	REFSEQ tail protein; Xu	Xu	0	False	
QGNH01000732.1_33	QGNH01000732.1	QGNH01000732.1	33	18506	18871	1	E																				0	False	
QGNH01000732.1_34	QGNH01000732.1	QGNH01000732.1	34	19052	20656	1	D			YP_009616303.1	YP_009616303.1 tail length tape measure protein [Rhodobacter phage RcCronus]	False	0.227	120.0	1.359e-26								Prophage tail length tape measure protein [PF06791.16]	VOG02357	REFSEQ tail length tape measure protein; Xu	Xu	0	False	F
QGNH01000732.1_35	QGNH01000732.1	QGNH01000732.1	35	20656	21417	1	D			YP_009854572.1	YP_009854572.1 structural protein [Flavobacterium phage vB_FspM_pippi8-1]	False	0.333	88.0	5.214e-18								Domain of unknown function (DUF6046) [PF19512.2]	VOG23583	REFSEQ structural protein; Xu	Xu	0	False	F
