	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001478.1_1	QGNH01001478.1	QGNH01001478.1	1	66	4805	1	E													0	False	F
QGNH01001478.1_2	QGNH01001478.1	QGNH01001478.1	2	4813	9537	1	E													0	False	F
QGNH01001478.1_3	QGNH01001478.1	QGNH01001478.1	3	9539	10717	-1	D			YP_009596404.1	YP_009596404.1 DNA polymerase [Rhodococcus phage Weasels2]	False	0.329	83.0	1.166e-15	Helix-hairpin-helix motif [PF14579.9]				0	False	
QGNH01001478.1_4	QGNH01001478.1	QGNH01001478.1	4	10792	12582	-1	D			YP_009200994.1	YP_009200994.1 DNA polymerase [Streptomyces phage Lannister]	False	0.294	195.0	1.562e-50	Bacterial DNA polymerase III alpha NTPase domain [PF07733.15]; Bacterial DNA polymerase III alpha subunit finger domain [PF17657.4]	VOG07446	sp|O67125|DPO3A_AQUAE DNA polymerase III subunit alpha; XhXr	Xh;Xr	0	False	V
QGNH01001478.1_5	QGNH01001478.1	QGNH01001478.1	5	12586	12840	-1	E													0	False	
QGNH01001478.1_6	QGNH01001478.1	QGNH01001478.1	6	12844	13491	-1	E													0	False	
QGNH01001478.1_7	QGNH01001478.1	QGNH01001478.1	7	13488	14252	-1	D									PHP domain [PF02811.22]				0	False	
QGNH01001478.1_8	QGNH01001478.1	QGNH01001478.1	8	14313	15389	-1	D									PD-(D/E)XK nuclease superfamily [PF12705.10]				0	False	
QGNH01001478.1_9	QGNH01001478.1	QGNH01001478.1	9	15386	16345	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	YP_009010750.1	YP_009010750.1 DNA methyltransferase [Croceibacter phage P2559Y]	False	0.448	269.0	3.592e-79	C-5 cytosine-specific DNA methylase [PF00145.20]	VOG00281	sp|P34877|MTSA_LACLC Type II methyltransferase M1.ScrFI; XhXp	Xh;Xp	0	False	M
QGNH01001478.1_10	QGNH01001478.1	QGNH01001478.1	10	16342	17253	-1	E			YP_004421532.1	YP_004421532.1 DNA primase [Synechococcus phage S-CBS2]	False	0.208	60.0	1.228e-08					0	False	
QGNH01001478.1_11	QGNH01001478.1	QGNH01001478.1	11	17255	18742	-1	C	K02314	replicative DNA helicase [EC:5.6.2.3]	YP_007517656.1	YP_007517656.1 DnaB-like replicative helicase [Bacillus phage Finn]	False	0.227	115.0	3.003e-25	DnaB-like helicase C terminal domain [PF03796.18]; DnaB-like helicase N terminal domain [PF00772.24]; AAA domain [PF13481.9]	VOG00297	sp|Q8X5V3|DNAB_ECO57 Replicative DNA helicase; XhXr	Xh;Xr	0	False	VF
QGNH01001478.1_12	QGNH01001478.1	QGNH01001478.1	12	18778	19059	-1	E													0	False	F
QGNH01001478.1_13	QGNH01001478.1	QGNH01001478.1	13	19089	19505	-1	E			YP_004347246.1	YP_004347246.1 putative nuclease [Lausannevirus]	False	0.405	60.0	5.229e-10					0	False	F
QGNH01001478.1_14	QGNH01001478.1	QGNH01001478.1	14	19502	19810	-1	E													0	False	F
QGNH01001478.1_15	QGNH01001478.1	QGNH01001478.1	15	19818	20978	-1	D									KaiC [PF06745.16]				0	False	F
QGNH01001478.1_16	QGNH01001478.1	QGNH01001478.1	16	20971	21147	-1	E													0	False	F
QGNH01001478.1_17	QGNH01001478.1	QGNH01001478.1	17	21151	21309	-1	E													0	False	F
QGNH01001478.1_18	QGNH01001478.1	QGNH01001478.1	18	21306	21722	-1	E													0	False	F
QGNH01001478.1_19	QGNH01001478.1	QGNH01001478.1	19	21738	22841	-1	D			YP_009817907.1	YP_009817907.1 nucleotide-sugar epimerase [Sulfolobales Beppu filamentous virus 2]	False	0.363	201.0	7.596000000000001e-55	GDP-mannose 4,6 dehydratase [PF16363.8]; NAD dependent epimerase/dehydratase family [PF01370.24]; short chain dehydrogenase [PF00106.28]	VOG00055	sp|Q9SYM5|RHM1_ARATH Trifunctional UDP-glucose 4,6-dehydratase/UDP-4-keto-6-deoxy-D-glucose 3,5-epimerase/UDP-4-keto-L-rhamnose-reductase RHM1; Xh	Xh	0	False	MKF
QGNH01001478.1_20	QGNH01001478.1	QGNH01001478.1	20	22807	22953	-1	E													0	False	F
