	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000167.1_1	QGNH01000167.1	QGNH01000167.1	1	3	800	-1	E																				0	False	F
QGNH01000167.1_2	QGNH01000167.1	QGNH01000167.1	2	812	1042	-1	E																				0	False	F
QGNH01000167.1_3	QGNH01000167.1	QGNH01000167.1	3	1127	3427	-1	E																				0	False	F
QGNH01000167.1_4	QGNH01000167.1	QGNH01000167.1	4	3449	3826	-1	D			YP_010111448.1	YP_010111448.1 homing endonuclease [uncultured phage cr112_1]	False	0.417	65.0	5.676e-12								GIY-YIG catalytic domain [PF01541.27]				0	False	F
QGNH01000167.1_5	QGNH01000167.1	QGNH01000167.1	5	3907	5250	-1	C	K02314	replicative DNA helicase [EC:5.6.2.3]	YP_009289792.1	YP_009289792.1 DnaB-like replicative helicase [Acinetobacter phage vB_AbaS_TRS1]	False	0.2	84.0	1.012e-15								DnaB-like helicase C terminal domain [PF03796.18]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	VF
QGNH01000167.1_6	QGNH01000167.1	QGNH01000167.1	6	5267	5965	-1	E																				0	False	
QGNH01000167.1_7	QGNH01000167.1	QGNH01000167.1	7	5962	6489	-1	E																				1	False	
QGNH01000167.1_8	QGNH01000167.1	QGNH01000167.1	8	6486	6881	-1	E																				0	False	
QGNH01000167.1_9	QGNH01000167.1	QGNH01000167.1	9	7171	7755	-1	E																				0	False	
QGNH01000167.1_10	QGNH01000167.1	QGNH01000167.1	10	7730	11794	-1	D			YP_009273399.1	YP_009273399.1 portal protein [Gordonia phage Woes]	False	0.276	167.0	5.527e-40	MER0226443	N11	MER0226443 - family N11 unassigned peptide lyases (Thermodesulfovibrio yellowstonii) [N11.UPW]#N11#{peptidase unit: 644-960}~source ACI21751~	False	0.283	138.0	5.605e-31					0	False	P
QGNH01000167.1_11	QGNH01000167.1	QGNH01000167.1	11	11796	12332	-1	E																				0	False	
QGNH01000167.1_12	QGNH01000167.1	QGNH01000167.1	12	12418	12954	1	E			YP_009174299.1	YP_009174299.1 hypothetical protein AR677_gp082 [Yellowstone lake phycodnavirus 3]	False	0.48	119.0	1.162e-29									VOG02202	sp|Q5UPT5|YL246_MIMIV Uncharacterized protein L246; Xu	Xu	0	False	
QGNH01000167.1_13	QGNH01000167.1	QGNH01000167.1	13	12970	13284	1	E																				0	False	
QGNH01000167.1_14	QGNH01000167.1	QGNH01000167.1	14	13289	14821	1	D			YP_009854585.1	YP_009854585.1 DNA polymerase exonuclease subunit [Flavobacterium phage vB_FspS_filifjonk9-1]	False	0.481	159.0	2.721e-39								RNase_H superfamily [PF13482.9]; Intein splicing domain [PF14890.9]	VOG01302	sp|P00581|DPOL_BPT7 DNA-directed DNA polymerase; XhXr	Xh;Xr	0	False	V
QGNH01000167.1_15	QGNH01000167.1	QGNH01000167.1	15	14818	15291	1	E																				0	False	
QGNH01000167.1_16	QGNH01000167.1	QGNH01000167.1	16	15269	15751	1	D			YP_010052741.1	YP_010052741.1 dATP / dGTP pyrophosphohydrolase [Ralstonia phage Adzire]	False	0.47	83.0	1.071e-17								dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]	VOG06414	REFSEQ dATP / dGTP pyrophosphohydrolase; Xu	Xu	0	False	
QGNH01000167.1_17	QGNH01000167.1	QGNH01000167.1	17	16017	16535	1	D			YP_009855886.1	YP_009855886.1 nuclease [Butyrivibrio phage Arawn]	False	0.404	89.0	2.036e-19								VRR-NUC domain [PF08774.14]	VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	
QGNH01000167.1_18	QGNH01000167.1	QGNH01000167.1	18	16678	16944	1	E																				0	False	
QGNH01000167.1_19	QGNH01000167.1	QGNH01000167.1	19	17078	17323	-1	E																				0	False	
QGNH01000167.1_20	QGNH01000167.1	QGNH01000167.1	20	17404	17901	1	D			YP_009785168.1	YP_009785168.1 DNA invertase [Salmonella phage SEN8]	False	0.31	76.0	6.522e-15								Resolvase, N terminal domain [PF00239.24]				0	False	
QGNH01000167.1_21	QGNH01000167.1	QGNH01000167.1	21	18123	19361	1	E																				0	False	
QGNH01000167.1_22	QGNH01000167.1	QGNH01000167.1	22	19406	20056	-1	E			YP_009598790.1	YP_009598790.1 HNH endonuclease [Ralstonia phage RP12]	False	0.428	161.0	1.316e-43									VOG03282	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000167.1_23	QGNH01000167.1	QGNH01000167.1	23	20353	20778	1	E																				0	False	
QGNH01000167.1_24	QGNH01000167.1	QGNH01000167.1	24	20784	21059	1	E																				0	False	
QGNH01000167.1_25	QGNH01000167.1	QGNH01000167.1	25	21064	21735	1	E																				0	False	
QGNH01000167.1_26	QGNH01000167.1	QGNH01000167.1	26	21785	25648	1	E																				0	False	
QGNH01000167.1_27	QGNH01000167.1	QGNH01000167.1	27	25708	25998	1	E																				0	False	
