	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000118.1_1	QGNH01000118.1	QGNH01000118.1	1	3	119	-1	E																				0	False	F
QGNH01000118.1_2	QGNH01000118.1	QGNH01000118.1	2	147	659	-1	E																				0	False	F
QGNH01000118.1_3	QGNH01000118.1	QGNH01000118.1	3	715	1863	-1	E																				0	False	F
QGNH01000118.1_4	QGNH01000118.1	QGNH01000118.1	4	1863	2354	-1	E																				0	False	F
QGNH01000118.1_5	QGNH01000118.1	QGNH01000118.1	5	2354	3193	-1	E																				0	False	F
QGNH01000118.1_6	QGNH01000118.1	QGNH01000118.1	6	3210	5519	-1	E																				0	False	F
QGNH01000118.1_7	QGNH01000118.1	QGNH01000118.1	7	5523	6053	-1	E																				0	False	
QGNH01000118.1_8	QGNH01000118.1	QGNH01000118.1	8	6056	6262	-1	E																				0	False	
QGNH01000118.1_9	QGNH01000118.1	QGNH01000118.1	9	6289	6681	-1	E																				0	False	
QGNH01000118.1_10	QGNH01000118.1	QGNH01000118.1	10	6722	7213	-1	E																				0	False	
QGNH01000118.1_11	QGNH01000118.1	QGNH01000118.1	11	7289	7723	-1	E																				0	False	
QGNH01000118.1_12	QGNH01000118.1	QGNH01000118.1	12	7763	8266	-1	E																				0	False	
QGNH01000118.1_13	QGNH01000118.1	QGNH01000118.1	13	8270	10150	-1	E																				0	False	
QGNH01000118.1_14	QGNH01000118.1	QGNH01000118.1	14	10154	10480	-1	E																				0	False	
QGNH01000118.1_15	QGNH01000118.1	QGNH01000118.1	15	10491	12845	-1	E																				0	False	
QGNH01000118.1_16	QGNH01000118.1	QGNH01000118.1	16	12849	13226	-1	E																				0	False	
QGNH01000118.1_17	QGNH01000118.1	QGNH01000118.1	17	13314	14609	-1	D																Uncharacterized conserved protein (DUF2190) [PF09956.12]				0	False	
QGNH01000118.1_18	QGNH01000118.1	QGNH01000118.1	18	14680	17184	-1	D			YP_001272518.1	YP_001272518.1 head maturation protease [Enterobacteria phage cdtI]	False	0.191	78.0	3.07e-13	MER0245908	S14	MER0245908 - family S14 non-peptidase homologues (Gallibacterium anatis) [S14.UNW]#S14#{peptidase unit: 17-652}~source YP_004421301~	False	63.0	1.563e-08	0.196					0	False	P
QGNH01000118.1_19	QGNH01000118.1	QGNH01000118.1	19	17177	18943	-1	D			YP_004934603.1	YP_004934603.1 portal protein [Synechococcus phage S-CBS1]	False	0.186	82.0	7.995e-15								Phage portal protein, lambda family [PF05136.16]	VOG01401	sp|P36272|PORTL_BPP21 Portal protein B; XpXrXs	Xr;Xs;Xp	0	False	V
QGNH01000118.1_20	QGNH01000118.1	QGNH01000118.1	20	18947	19162	-1	E																				0	False	
QGNH01000118.1_21	QGNH01000118.1	QGNH01000118.1	21	19255	19455	-1	E																				0	False	
QGNH01000118.1_22	QGNH01000118.1	QGNH01000118.1	22	19455	21632	-1	D			YP_009210523.1	YP_009210523.1 terminase large subunit [Paenibacillus phage Tripp]	False	0.206	76.0	1.303e-12								Terminase large subunit gpA, endonuclease domain [PF20454.1]				0	False	
QGNH01000118.1_23	QGNH01000118.1	QGNH01000118.1	23	21622	23064	-1	E																				0	False	
QGNH01000118.1_24	QGNH01000118.1	QGNH01000118.1	24	23061	23309	-1	E																				0	False	
QGNH01000118.1_25	QGNH01000118.1	QGNH01000118.1	25	23313	23852	-1	E			YP_009819126.1	YP_009819126.1 hypothetical protein HOV03_gp81 [Gordonia phage Asapag]	False	0.28	81.0	1.78e-16												0	False	
QGNH01000118.1_26	QGNH01000118.1	QGNH01000118.1	26	23856	25667	-1	D			YP_009812678.1	YP_009812678.1 DNA primase [Microbacterium phage OneinaGillian]	False	0.189	70.0	4.7e-11								AAA domain [PF13481.9]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
QGNH01000118.1_27	QGNH01000118.1	QGNH01000118.1	27	25640	26470	-1	E			YP_009797238.1	YP_009797238.1 replication initiation protein [Faecalibacterium phage FP_Lagaffe]	False	0.361	62.0	2.877e-09												0	False	
QGNH01000118.1_28	QGNH01000118.1	QGNH01000118.1	28	26604	27263	-1	E																				0	False	
QGNH01000118.1_29	QGNH01000118.1	QGNH01000118.1	29	27768	27935	1	E																				0	False	
QGNH01000118.1_30	QGNH01000118.1	QGNH01000118.1	30	28026	28373	1	E																				0	False	
QGNH01000118.1_31	QGNH01000118.1	QGNH01000118.1	31	28467	28859	1	E																				0	False	
QGNH01000118.1_32	QGNH01000118.1	QGNH01000118.1	32	28974	29297	1	E																				0	False	
QGNH01000118.1_33	QGNH01000118.1	QGNH01000118.1	33	29518	30360	1	D																DNA polymerase III, delta subunit [PF13177.9]; ATPase family associated with various cellular activities (AAA) [PF00004.32]				0	False	
QGNH01000118.1_34	QGNH01000118.1	QGNH01000118.1	34	30348	30638	1	D																zinc-ribbon domain [PF13248.9]				0	False	
QGNH01000118.1_35	QGNH01000118.1	QGNH01000118.1	35	30702	30953	1	E																				0	False	
QGNH01000118.1_36	QGNH01000118.1	QGNH01000118.1	36	30950	31252	1	E																				0	False	
QGNH01000118.1_37	QGNH01000118.1	QGNH01000118.1	37	31304	32413	1	C	K03551	holliday junction DNA helicase RuvB [EC:5.6.2.4]														Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; RuvB C-terminal winged helix domain [PF05491.16]; Bacterial dnaA  protein [PF00308.21]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; AAA domain (dynein-related subfamily) [PF07728.17]; RuvB AAA lid domain [PF17864.4]				0	False	
QGNH01000118.1_38	QGNH01000118.1	QGNH01000118.1	38	32410	32688	1	E																				0	False	
QGNH01000118.1_39	QGNH01000118.1	QGNH01000118.1	39	32679	32894	1	E																				0	False	
QGNH01000118.1_40	QGNH01000118.1	QGNH01000118.1	40	32962	33216	1	E																				0	False	
QGNH01000118.1_41	QGNH01000118.1	QGNH01000118.1	41	33253	33486	1	E																				0	False	
QGNH01000118.1_42	QGNH01000118.1	QGNH01000118.1	42	33483	33731	1	E																				0	False	
QGNH01000118.1_43	QGNH01000118.1	QGNH01000118.1	43	34123	35115	1	E																				0	False	
QGNH01000118.1_44	QGNH01000118.1	QGNH01000118.1	44	35145	35381	1	E																				0	False	
QGNH01000118.1_45	QGNH01000118.1	QGNH01000118.1	45	35531	35701	1	E																				0	False	
QGNH01000118.1_46	QGNH01000118.1	QGNH01000118.1	46	35711	36046	1	E																				0	False	
QGNH01000118.1_47	QGNH01000118.1	QGNH01000118.1	47	36043	36246	1	E																				0	False	
QGNH01000118.1_48	QGNH01000118.1	QGNH01000118.1	48	36243	36782	1	E																				0	False	
QGNH01000118.1_49	QGNH01000118.1	QGNH01000118.1	49	36788	37564	1	E			YP_009950504.1	YP_009950504.1 hypothetical protein I5G70_gp65 [Mycobacterium phage Taquito]	False	0.384	108.0	1.337e-24									VOG04816	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000118.1_50	QGNH01000118.1	QGNH01000118.1	50	37675	38124	1	D																NinB protein [PF05772.15]	VOG00692	sp|P03765|NINB_LAMBD Protein ninB; Xu	Xu	0	False	
QGNH01000118.1_51	QGNH01000118.1	QGNH01000118.1	51	38264	38542	1	E																				0	False	
QGNH01000118.1_52	QGNH01000118.1	QGNH01000118.1	52	38568	38855	1	E																				0	False	
QGNH01000118.1_53	QGNH01000118.1	QGNH01000118.1	53	38852	39412	1	E																				0	False	
QGNH01000118.1_54	QGNH01000118.1	QGNH01000118.1	54	39402	40352	1	E			YP_006987865.1	YP_006987865.1 endonuclease [Escherichia phage vB_EcoS_ACG-M12]	False	0.542	69.0	2.409e-11												1	False	
QGNH01000118.1_55	QGNH01000118.1	QGNH01000118.1	55	40472	41515	1	E																	VOG04655	REFSEQ DNA methyltransferase; Xu	Xu	0	False	
QGNH01000118.1_56	QGNH01000118.1	QGNH01000118.1	56	41512	41712	1	E																				0	False	
QGNH01000118.1_57	QGNH01000118.1	QGNH01000118.1	57	41709	41885	1	E																				0	False	
QGNH01000118.1_58	QGNH01000118.1	QGNH01000118.1	58	41901	42128	1	E																				0	False	
QGNH01000118.1_59	QGNH01000118.1	QGNH01000118.1	59	42128	42310	1	E																				0	False	
QGNH01000118.1_60	QGNH01000118.1	QGNH01000118.1	60	42300	42563	1	E																				0	False	F
QGNH01000118.1_61	QGNH01000118.1	QGNH01000118.1	61	42556	44313	1	E																				0	False	F
QGNH01000118.1_62	QGNH01000118.1	QGNH01000118.1	62	44310	44600	1	E																				0	False	F
