locus_tag	ftype	length_bp	gene	EC_number	COG	product
HGJNBFEM_00001	CDS	657				hypothetical protein
HGJNBFEM_00002	CDS	102				hypothetical protein
HGJNBFEM_00003	CDS	426				hypothetical protein
HGJNBFEM_00004	CDS	267				hypothetical protein
HGJNBFEM_00005	CDS	366				hypothetical protein
HGJNBFEM_00006	CDS	933				hypothetical protein
HGJNBFEM_00007	CDS	234				hypothetical protein
HGJNBFEM_00008	CDS	438	mprA		COG0745	Response regulator MprA
HGJNBFEM_00009	CDS	330				hypothetical protein
HGJNBFEM_00010	CDS	669				hypothetical protein
HGJNBFEM_00011	CDS	276				hypothetical protein
HGJNBFEM_00012	CDS	249				hypothetical protein
HGJNBFEM_00013	CDS	1818	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
HGJNBFEM_00014	CDS	330				hypothetical protein
HGJNBFEM_00015	CDS	318				hypothetical protein
HGJNBFEM_00016	CDS	945		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
HGJNBFEM_00017	CDS	1275				hypothetical protein
HGJNBFEM_00018	CDS	174				hypothetical protein
HGJNBFEM_00019	CDS	165				hypothetical protein
HGJNBFEM_00020	CDS	894	ttuD		COG2897	Sulfur carrier protein TtuD
HGJNBFEM_00021	CDS	357	smbP			Metal-binding protein SmbP
HGJNBFEM_00022	CDS	792	ramA	3.5.1.100		(R)-stereoselective amidase
HGJNBFEM_00023	CDS	561				hypothetical protein
HGJNBFEM_00024	CDS	2787	uvrA_1			UvrABC system protein A
HGJNBFEM_00025	CDS	792	nhoA	2.3.1.118	COG2162	Arylamine N-acetyltransferase / N-hydroxyarylamine O-acetyltransferase
HGJNBFEM_00026	CDS	339				hypothetical protein
HGJNBFEM_00027	CDS	1020	rnz	3.1.26.11	COG1234	Ribonuclease Z
HGJNBFEM_00028	CDS	684				hypothetical protein
HGJNBFEM_00029	CDS	1551				hypothetical protein
HGJNBFEM_00030	CDS	420				hypothetical protein
HGJNBFEM_00031	CDS	1074	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
HGJNBFEM_00032	CDS	1281	entS_1			Enterobactin exporter EntS
HGJNBFEM_00033	CDS	1050				hypothetical protein
HGJNBFEM_00034	CDS	1296	entS_2			Enterobactin exporter EntS
HGJNBFEM_00035	CDS	2169				hypothetical protein
HGJNBFEM_00036	CDS	1584				hypothetical protein
HGJNBFEM_00037	CDS	438				hypothetical protein
HGJNBFEM_00038	CDS	246				hypothetical protein
HGJNBFEM_00039	CDS	834				hypothetical protein
HGJNBFEM_00040	CDS	300				hypothetical protein
HGJNBFEM_00041	CDS	1350	crhR	3.6.4.13		RNA helicase CrhR
HGJNBFEM_00042	CDS	534				hypothetical protein
HGJNBFEM_00043	CDS	3039	dnaE_1	2.7.7.7	COG0587	DNA polymerase III subunit alpha
HGJNBFEM_00044	CDS	1182	dinB_1	2.7.7.7		DNA polymerase IV
HGJNBFEM_00045	CDS	546	lexA_1	3.4.21.88		LexA repressor
HGJNBFEM_00046	CDS	1998	uvrB			UvrABC system protein B
HGJNBFEM_00047	CDS	261				hypothetical protein
HGJNBFEM_00048	CDS	1350	ffh		COG0541	Signal recognition particle protein
HGJNBFEM_00049	CDS	309	rpsP		COG0228	30S ribosomal protein S16
HGJNBFEM_00050	CDS	528	rimM		COG0806	Ribosome maturation factor RimM
HGJNBFEM_00051	CDS	774	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
HGJNBFEM_00052	CDS	405	rplS		COG0335	50S ribosomal protein L19
HGJNBFEM_00053	CDS	639	rnhB	3.1.26.4	COG0164	Ribonuclease HII
HGJNBFEM_00054	CDS	387				hypothetical protein
HGJNBFEM_00055	CDS	669	ftsE		COG2884	Cell division ATP-binding protein FtsE
HGJNBFEM_00056	CDS	900	ftsX		COG2177	Cell division protein FtsX
HGJNBFEM_00057	CDS	1197	envC		COG4942	Murein hydrolase activator EnvC
HGJNBFEM_00058	CDS	1347				hypothetical protein
HGJNBFEM_00059	CDS	549				hypothetical protein
HGJNBFEM_00060	CDS	207				hypothetical protein
HGJNBFEM_00061	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
HGJNBFEM_00062	CDS	627	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
HGJNBFEM_00063	CDS	1770	mpa		COG0464	Proteasome-associated ATPase
HGJNBFEM_00064	CDS	1500	dop_1	3.4.-.-		Depupylase
HGJNBFEM_00065	CDS	882	prcB_1	3.4.25.1	COG0638	Proteasome subunit beta
HGJNBFEM_00066	CDS	684	prcA_1	3.4.25.1	COG0638	Proteasome subunit alpha
HGJNBFEM_00067	CDS	1377	pafA_1	6.3.1.19		Pup--protein ligase
HGJNBFEM_00068	CDS	1020				hypothetical protein
HGJNBFEM_00069	CDS	2430	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
HGJNBFEM_00070	CDS	441	rcp1_1			Response regulator rcp1
HGJNBFEM_00071	CDS	3492	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
HGJNBFEM_00072	CDS	1422				hypothetical protein
HGJNBFEM_00073	CDS	480				hypothetical protein
HGJNBFEM_00074	CDS	1041	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
HGJNBFEM_00075	CDS	2496	lon_1	3.4.21.53	COG0466	Lon protease
HGJNBFEM_00076	CDS	927	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
HGJNBFEM_00077	CDS	2298	bamA_1		COG4775	Outer membrane protein assembly factor BamA
HGJNBFEM_00078	CDS	576				hypothetical protein
HGJNBFEM_00079	CDS	537				hypothetical protein
HGJNBFEM_00080	CDS	450	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
HGJNBFEM_00081	CDS	810	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
HGJNBFEM_00082	CDS	843	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
HGJNBFEM_00083	CDS	990	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
HGJNBFEM_00084	CDS	1134	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
