	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000232.1_1	QGNH01000232.1	QGNH01000232.1	1	1	204	1	E																				0	False	F
QGNH01000232.1_2	QGNH01000232.1	QGNH01000232.1	2	191	2458	1	D			NP_938233.1	NP_938233.1 terminase large subunit [Pseudomonas phage D3112]	False	0.241	108.0	1.836e-22								Terminase large subunit gpA, endonuclease domain [PF20454.1]				0	False	F
QGNH01000232.1_3	QGNH01000232.1	QGNH01000232.1	3	2794	2991	1	E																				0	False	F
QGNH01000232.1_4	QGNH01000232.1	QGNH01000232.1	4	2991	3329	1	E																				0	False	F
QGNH01000232.1_5	QGNH01000232.1	QGNH01000232.1	5	3340	4458	1	D			YP_004421725.1	YP_004421725.1 portal protein [Synechococcus phage S-CBS3]	False	0.246	117.0	9.274e-27								Phage portal protein, lambda family [PF05136.16]	VOG01401	sp|P36272|PORTL_BPP21 Portal protein B; XpXrXs	Xs;Xr;Xp	0	False	VF
QGNH01000232.1_6	QGNH01000232.1	QGNH01000232.1	6	4463	6535	1	D			YP_007111508.1	YP_007111508.1 head maturation protease [Enterobacteria phage mEp043 c-1]	False	0.241	138.0	1.101e-31	MER0248681	S14	MER0248681 - family S14 non-peptidase homologues (Serratia sp. AS12) [S14.UNW]#S14#{peptidase unit: 35-668}~source YP_004501835~	False	0.275	134.0	1.943e-30	Mu-like prophage major head subunit gpT [PF10124.12]	VOG04241	sp|Q9T1W1|CAPSD_BPMU Major capsid protein; XhXs	Xs;Xh	0	False	VPF
QGNH01000232.1_7	QGNH01000232.1	QGNH01000232.1	7	6613	6948	1	D																Uncharacterized conserved protein (DUF2190) [PF09956.12]	VOG01499	REFSEQ head decoration; Xu	Xu	0	False	
QGNH01000232.1_8	QGNH01000232.1	QGNH01000232.1	8	6997	7707	1	E																				0	False	
QGNH01000232.1_9	QGNH01000232.1	QGNH01000232.1	9	7710	8162	1	E																				0	False	
QGNH01000232.1_10	QGNH01000232.1	QGNH01000232.1	10	8202	8642	1	E																				0	False	
QGNH01000232.1_11	QGNH01000232.1	QGNH01000232.1	11	8639	9340	1	E																				0	False	
QGNH01000232.1_12	QGNH01000232.1	QGNH01000232.1	12	9930	11195	-1	C	K06871	uncharacterized protein														Radical SAM superfamily [PF04055.24]; 4Fe-4S single cluster domain [PF13353.9]; 4Fe-4S single cluster domain [PF13394.9]; Iron-sulfur cluster-binding domain [PF13186.9]	VOG00127	REFSEQ radical SAM domain-containing protein; Xu	Xu	0	False	
QGNH01000232.1_13	QGNH01000232.1	QGNH01000232.1	13	11364	12851	-1	E																				0	False	
QGNH01000232.1_14	QGNH01000232.1	QGNH01000232.1	14	12946	14295	-1	D									MER1380336	A39	MER1380336 -  () [A39.UNW]#A39#{peptidase unit: 2279-3152}~source HBY97721~	False	0.3	147.0	1.747e-35					0	False	F
QGNH01000232.1_15	QGNH01000232.1	QGNH01000232.1	15	14296	18243	-1	D									MER1382155	A39	MER1382155 -  () [A39.UNW]#A39#{peptidase unit: 1036-2076}~source WP_143711070~	False	0.162	83.0	2.953e-14					0	False	F
QGNH01000232.1_16	QGNH01000232.1	QGNH01000232.1	16	18336	19124	1	D			YP_006989583.1	YP_006989583.1 anti-restriction protein [Caulobacter virus Karma]	False	0.326	87.0	1.174e-17								Zincin-like metallopeptidase [PF18818.4]	VOG13628	sp|P27189|TRAC4_ECOLX DNA primase TraC; XhXr	Xr;Xh	0	False	VF
QGNH01000232.1_17	QGNH01000232.1	QGNH01000232.1	17	19054	19266	-1	E																				0	False	F
