	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001105.1_1	QGNH01001105.1	QGNH01001105.1	1	1	555	1	E								VOG37084	sp|P28732|VP10_BPPRD Protein P10; Xs	Xs	0	False	VF
QGNH01001105.1_2	QGNH01001105.1	QGNH01001105.1	2	552	659	1	E											0	False	F
QGNH01001105.1_3	QGNH01001105.1	QGNH01001105.1	3	656	1303	1	E	YP_337992.1	YP_337992.1 terminase large subunit [Enterobacteria phage PR4]	False	0.514	216.0	1.845e-62		VOG01157	sp|P27381|PKG9_BPPRD DNA packaging ATPase P9; XhXrXs	Xs;Xh;Xr	0	False	VF
QGNH01001105.1_4	QGNH01001105.1	QGNH01001105.1	4	1300	1650	1	E											0	False	F
QGNH01001105.1_5	QGNH01001105.1	QGNH01001105.1	5	1750	1968	-1	E											0	False	F
QGNH01001105.1_6	QGNH01001105.1	QGNH01001105.1	6	2115	3293	1	D	YP_009639968.1	YP_009639968.1 minor head protein [Enterobacteria phage PRD1]	False	0.355	206.0	2.186e-56	P3 major capsid protein [PF09018.14]	VOG06972	sp|P22535|CAPSD_BPPRD Major capsid protein P3; Xs	Xs	0	False	VF
QGNH01001105.1_7	QGNH01001105.1	QGNH01001105.1	7	3437	3928	1	E											0	False	F
QGNH01001105.1_8	QGNH01001105.1	QGNH01001105.1	8	3937	4107	1	E											0	False	F
QGNH01001105.1_9	QGNH01001105.1	QGNH01001105.1	9	4107	4214	1	E											0	False	F
QGNH01001105.1_10	QGNH01001105.1	QGNH01001105.1	10	4253	4465	1	E											0	False	F
QGNH01001105.1_11	QGNH01001105.1	QGNH01001105.1	11	4692	5309	1	E											0	False	F
QGNH01001105.1_12	QGNH01001105.1	QGNH01001105.1	12	5309	5722	1	E	YP_009620060.1	YP_009620060.1 hypothetical protein FDJ08_gp16 [Gluconobacter phage GC1]	False	0.436	63.0	5.673e-11		VOG36854	sp|P27389|VP18_BPPRD Protein P18; XpXrXs	Xs;Xr;Xp	0	False	VF
QGNH01001105.1_13	QGNH01001105.1	QGNH01001105.1	13	5719	5925	1	D							PRD1 phage membrane DNA delivery [PF11087.11]	VOG03248	sp|P27390|VP34_BPPRD Protein P34; Xs	Xs	0	False	VF
QGNH01001105.1_14	QGNH01001105.1	QGNH01001105.1	14	5925	6137	1	D							PRD1 phage membrane DNA delivery [PF11087.11]	VOG03248	sp|P27390|VP34_BPPRD Protein P34; Xs	Xs	0	False	VF
QGNH01001105.1_15	QGNH01001105.1	QGNH01001105.1	15	6137	6340	1	D							PRD1 phage membrane DNA delivery [PF11087.11]	VOG03248	sp|P27390|VP34_BPPRD Protein P34; Xs	Xs	0	False	VF
QGNH01001105.1_16	QGNH01001105.1	QGNH01001105.1	16	6349	6804	1	E											0	False	F
QGNH01001105.1_17	QGNH01001105.1	QGNH01001105.1	17	6804	7067	1	E											0	False	F
QGNH01001105.1_18	QGNH01001105.1	QGNH01001105.1	18	7057	8082	1	E											0	False	F
QGNH01001105.1_19	QGNH01001105.1	QGNH01001105.1	19	8082	8663	1	E											0	False	F
QGNH01001105.1_20	QGNH01001105.1	QGNH01001105.1	20	8784	8942	-1	E											0	False	F
QGNH01001105.1_21	QGNH01001105.1	QGNH01001105.1	21	9015	9383	1	E											0	False	F
QGNH01001105.1_22	QGNH01001105.1	QGNH01001105.1	22	9398	9544	1	E											0	False	F
QGNH01001105.1_23	QGNH01001105.1	QGNH01001105.1	23	9649	10098	1	E											0	False	F
