	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001896.1_1	QGNH01001896.1	QGNH01001896.1	1	50	982	1	C	K06905	uncharacterized protein	YP_010091006.1	YP_010091006.1 tail protein [Burkholderia phage FLC5]	False	0.23	93.0	4.546e-19	Phage tail baseplate hub (GPD) [PF05954.14]	VOG00953	sp|P21679|BPD_BP186 Probable baseplate hub protein; XhXs	Xh;Xs	0	False	VF
QGNH01001896.1_2	QGNH01001896.1	QGNH01001896.1	2	1221	1421	1	E													0	False	F
QGNH01001896.1_3	QGNH01001896.1	QGNH01001896.1	3	1463	1801	1	E													0	False	F
QGNH01001896.1_4	QGNH01001896.1	QGNH01001896.1	4	1798	2208	1	E													0	False	F
QGNH01001896.1_5	QGNH01001896.1	QGNH01001896.1	5	2221	3237	1	D			YP_009639189.1	YP_009639189.1 major head protein [Xylella phage Salvo]	False	0.313	166.0	2.065e-43	Phage major capsid protein E [PF03864.18]	VOG01069	sp|D6RRG1|CAPSD_BPKPP Major capsid protein; XhXs	Xh;Xs	0	False	VF
QGNH01001896.1_6	QGNH01001896.1	QGNH01001896.1	6	3234	3512	1	E													0	False	F
QGNH01001896.1_7	QGNH01001896.1	QGNH01001896.1	7	3469	3909	1	E													0	False	F
QGNH01001896.1_8	QGNH01001896.1	QGNH01001896.1	8	3902	4414	1	D									Type VI secretion system/phage-baseplate injector OB domain [PF04717.15]				0	False	F
QGNH01001896.1_9	QGNH01001896.1	QGNH01001896.1	9	4458	4727	1	D									Baseplate wedge protein gp25 [PF04965.17]				0	False	F
QGNH01001896.1_10	QGNH01001896.1	QGNH01001896.1	10	4711	5421	1	E			YP_009113080.1	YP_009113080.1 baseplate protein [Escherichia phage P88]	False	0.197	61.0	2.184e-09					0	False	F
QGNH01001896.1_11	QGNH01001896.1	QGNH01001896.1	11	5408	5944	1	E													0	False	
QGNH01001896.1_12	QGNH01001896.1	QGNH01001896.1	12	6622	8220	-1	D									IstB-like ATP binding protein [PF01695.20]; Bacterial dnaA  protein [PF00308.21]	VOG02675	sp|P0AEF0|DNAC_ECOLI DNA replication protein DnaC; XhXr	Xr;Xh	0	False	V
QGNH01001896.1_13	QGNH01001896.1	QGNH01001896.1	13	8298	9407	-1	E													0	False	
QGNH01001896.1_14	QGNH01001896.1	QGNH01001896.1	14	9629	10396	1	C	K03496	chromosome partitioning protein	YP_006218698.1	YP_006218698.1 ParA-like partition protein [Enterococcus phage EF62phi]	False	0.257	85.0	6.201e-17	AAA domain [PF13614.9]; ATPase MipZ [PF09140.14]; VirC1 protein [PF07015.14]; CobQ/CobB/MinD/ParA nucleotide binding domain [PF01656.26]; 4Fe-4S iron sulfur cluster binding proteins, NifH/frxC family [PF00142.21]; NUBPL iron-transfer P-loop NTPase [PF10609.12]; Cellulose biosynthesis protein BcsQ [PF06564.15]	VOG01428	sp|P07620|PARA_ECOLX Plasmid partition protein A; Xh	Xh	0	False	
QGNH01001896.1_15	QGNH01001896.1	QGNH01001896.1	15	10408	10689	1	E													0	False	
QGNH01001896.1_16	QGNH01001896.1	QGNH01001896.1	16	10713	12233	-1	D									Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]				0	False	
QGNH01001896.1_17	QGNH01001896.1	QGNH01001896.1	17	12234	13127	-1	E													0	False	F
QGNH01001896.1_18	QGNH01001896.1	QGNH01001896.1	18	13100	14749	-1	E													0	False	F
QGNH01001896.1_19	QGNH01001896.1	QGNH01001896.1	19	14694	14897	-1	E													0	False	F
QGNH01001896.1_20	QGNH01001896.1	QGNH01001896.1	20	14897	15382	-1	E													0	False	F
QGNH01001896.1_21	QGNH01001896.1	QGNH01001896.1	21	15969	16259	1	E													0	False	F
QGNH01001896.1_22	QGNH01001896.1	QGNH01001896.1	22	16293	17360	1	E													0	False	F
