	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_041947_1	NC_041947	NC_041947	1	2	229	1	E			YP_009602991.1	YP_009602991.1 hypothetical protein FDH64_gp01 [Arthrobacter phage Laroye]	False	1.0	100	3.824e-25									VOG19765	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_041947_2	NC_041947	NC_041947	2	226	1422	1	C	K03497	ParB family transcriptional regulator, chromosome partitioning protein	YP_009602992.1	YP_009602992.1 ParB-like partition protein [Arthrobacter phage Laroye]	True	0.944	790	6.752000000000002e-258								ParB/Sulfiredoxin domain [PF02195.21]	VOG02645	sp|P77174|YBDM_ECOLI Uncharacterized protein YbdM; Xu	Xu	0	False	F
NC_041947_3	NC_041947	NC_041947	3	1419	1646	1	E			YP_009602993.1	YP_009602993.1 hypothetical protein FDH64_gp03 [Arthrobacter phage Laroye]	False	0.982	158	4.306e-45									VOG19767	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_041947_4	NC_041947	NC_041947	4	1712	3193	1	E			YP_009602994.1	YP_009602994.1 hypothetical protein FDH64_gp04 [Arthrobacter phage Laroye]	True	0.933	965	1.011e-316									VOG19766	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_041947_5	NC_041947	NC_041947	5	3294	3899	1	D			YP_009602995.1	YP_009602995.1 ParB-like partition protein [Arthrobacter phage Laroye]	True	0.968	412	8.998000000000002e-131								ParB/Sulfiredoxin domain [PF02195.21]	VOG02645	sp|P77174|YBDM_ECOLI Uncharacterized protein YbdM; Xu	Xu	0	False	F
NC_041947_6	NC_041947	NC_041947	6	3899	4990	1	D			YP_009602996.1	YP_009602996.1 phosphoadenosine phosphosulfate reductase [Arthrobacter phage Laroye]	True	0.986	757	2.994e-247								Phosphoadenosine phosphosulfate reductase family [PF01507.22]	VOG01425	sp|P77216|YBDN_ECOLI Uncharacterized protein YbdN; Xu	Xu	0	False	F
NC_041947_7	NC_041947	NC_041947	7	4987	5544	1	D			YP_009602997.1	YP_009602997.1 ParB-like partition protein [Arthrobacter phage Laroye]	True	0.988	388	6.972e-123								ParB/Sulfiredoxin domain [PF02195.21]	VOG02645	sp|P77174|YBDM_ECOLI Uncharacterized protein YbdM; Xu	Xu	0	False	F
NC_041947_8	NC_041947	NC_041947	8	5528	6106	1	E			YP_009602998.1	YP_009602998.1 methyltransferase [Arthrobacter phage Laroye]	True	0.992	404	2.349e-128									VOG19772	REFSEQ methyltransferase; Xu	Xu	0	False	
NC_041947_9	NC_041947	NC_041947	9	6107	6670	1	E			YP_009602999.1	YP_009602999.1 terminase small subunit [Arthrobacter phage Laroye]	True	0.981	389	4.0810000000000005e-123									VOG19768	REFSEQ terminase small subunit; Xu	Xu	0	False	
NC_041947_10	NC_041947	NC_041947	10	6733	8295	1	E			YP_009603000.1	YP_009603000.1 terminase large subunit [Arthrobacter phage Laroye]	True	0.984	1082	0.0									VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
NC_041947_11	NC_041947	NC_041947	11	8459	8827	1	E			YP_009603001.1	YP_009603001.1 hypothetical protein FDH64_gp11 [Arthrobacter phage Laroye]	False	1.0	263	9.603e-81									VOG19769	REFSEQ hypothetical protein; Xu	Xu	0	False	
