locus_tag	ftype	length_bp	gene	EC_number	COG	product
HJPKAOEL_00001	CDS	588				hypothetical protein
HJPKAOEL_00002	CDS	165				hypothetical protein
HJPKAOEL_00003	CDS	291				hypothetical protein
HJPKAOEL_00004	CDS	153				hypothetical protein
HJPKAOEL_00005	CDS	282				hypothetical protein
HJPKAOEL_00006	CDS	192				hypothetical protein
HJPKAOEL_00007	CDS	138				hypothetical protein
HJPKAOEL_00008	CDS	147				hypothetical protein
HJPKAOEL_00009	CDS	213				hypothetical protein
HJPKAOEL_00010	CDS	261				hypothetical protein
HJPKAOEL_00011	CDS	189				hypothetical protein
HJPKAOEL_00012	CDS	234				hypothetical protein
HJPKAOEL_00013	CDS	303				hypothetical protein
HJPKAOEL_00014	CDS	198				hypothetical protein
HJPKAOEL_00015	CDS	219				hypothetical protein
HJPKAOEL_00016	CDS	327				hypothetical protein
HJPKAOEL_00017	CDS	393				hypothetical protein
HJPKAOEL_00018	CDS	2982				hypothetical protein
HJPKAOEL_00019	CDS	273				hypothetical protein
HJPKAOEL_00020	CDS	270				hypothetical protein
HJPKAOEL_00021	CDS	1152				hypothetical protein
HJPKAOEL_00022	CDS	591				hypothetical protein
HJPKAOEL_00023	CDS	1317				hypothetical protein
HJPKAOEL_00024	CDS	405				hypothetical protein
HJPKAOEL_00025	CDS	144				hypothetical protein
HJPKAOEL_00026	CDS	285				hypothetical protein
HJPKAOEL_00027	CDS	303				hypothetical protein
HJPKAOEL_00028	CDS	246				hypothetical protein
HJPKAOEL_00029	CDS	1230				hypothetical protein
HJPKAOEL_00030	CDS	384				hypothetical protein
HJPKAOEL_00031	CDS	582				hypothetical protein
HJPKAOEL_00032	CDS	726				hypothetical protein
HJPKAOEL_00033	CDS	768				hypothetical protein
HJPKAOEL_00034	CDS	741				hypothetical protein
HJPKAOEL_00035	CDS	573				hypothetical protein
HJPKAOEL_00036	CDS	486				hypothetical protein
HJPKAOEL_00037	CDS	267				hypothetical protein
HJPKAOEL_00038	CDS	312				hypothetical protein
HJPKAOEL_00039	CDS	126				hypothetical protein
HJPKAOEL_00040	CDS	105				hypothetical protein
HJPKAOEL_00041	CDS	687				hypothetical protein
HJPKAOEL_00042	CDS	138				hypothetical protein
HJPKAOEL_00043	CDS	153				hypothetical protein
HJPKAOEL_00044	CDS	261				hypothetical protein
HJPKAOEL_00045	CDS	258				hypothetical protein
HJPKAOEL_00046	CDS	465				hypothetical protein
HJPKAOEL_00047	CDS	390				hypothetical protein
HJPKAOEL_00048	CDS	480				hypothetical protein
HJPKAOEL_00049	CDS	435				hypothetical protein
HJPKAOEL_00050	tRNA	75				tRNA-Gln(ttg)
HJPKAOEL_00051	CDS	138				hypothetical protein
HJPKAOEL_00052	CDS	2232				hypothetical protein
HJPKAOEL_00053	CDS	189				hypothetical protein
HJPKAOEL_00054	CDS	1338				hypothetical protein
HJPKAOEL_00055	CDS	453				hypothetical protein
HJPKAOEL_00056	CDS	423				hypothetical protein
HJPKAOEL_00057	CDS	222				hypothetical protein
HJPKAOEL_00058	CDS	234				hypothetical protein
HJPKAOEL_00059	CDS	444				hypothetical protein
HJPKAOEL_00060	CDS	669				hypothetical protein
HJPKAOEL_00061	CDS	702				hypothetical protein
HJPKAOEL_00062	CDS	195				hypothetical protein
HJPKAOEL_00063	CDS	1161				hypothetical protein
HJPKAOEL_00064	CDS	600				hypothetical protein
HJPKAOEL_00065	CDS	177				hypothetical protein
HJPKAOEL_00066	CDS	123				hypothetical protein
HJPKAOEL_00067	CDS	786				hypothetical protein
HJPKAOEL_00068	CDS	267				hypothetical protein
HJPKAOEL_00069	CDS	135				hypothetical protein
HJPKAOEL_00070	CDS	462				hypothetical protein
HJPKAOEL_00071	CDS	765				hypothetical protein
HJPKAOEL_00072	CDS	435				hypothetical protein
HJPKAOEL_00073	CDS	417				hypothetical protein
HJPKAOEL_00074	CDS	216				hypothetical protein
HJPKAOEL_00075	CDS	321				hypothetical protein
HJPKAOEL_00076	CDS	462				hypothetical protein
HJPKAOEL_00077	CDS	918				hypothetical protein
HJPKAOEL_00078	CDS	156				hypothetical protein
HJPKAOEL_00079	CDS	477				hypothetical protein
HJPKAOEL_00080	CDS	1254				hypothetical protein
HJPKAOEL_00081	CDS	471				hypothetical protein
HJPKAOEL_00082	CDS	852				hypothetical protein
HJPKAOEL_00083	CDS	498				hypothetical protein
HJPKAOEL_00084	CDS	2742				hypothetical protein
HJPKAOEL_00085	CDS	297				hypothetical protein
HJPKAOEL_00086	CDS	804				hypothetical protein
HJPKAOEL_00087	CDS	318				hypothetical protein
HJPKAOEL_00088	CDS	189				hypothetical protein
HJPKAOEL_00089	CDS	984				hypothetical protein
HJPKAOEL_00090	CDS	183				hypothetical protein
HJPKAOEL_00091	CDS	588				hypothetical protein
HJPKAOEL_00092	CDS	453				hypothetical protein
HJPKAOEL_00093	CDS	1149				hypothetical protein
HJPKAOEL_00094	CDS	858				hypothetical protein
HJPKAOEL_00095	CDS	498				hypothetical protein
HJPKAOEL_00096	CDS	1551				hypothetical protein
HJPKAOEL_00097	CDS	1044				hypothetical protein
HJPKAOEL_00098	CDS	912				hypothetical protein
HJPKAOEL_00099	CDS	114				hypothetical protein
HJPKAOEL_00100	CDS	663				hypothetical protein
HJPKAOEL_00101	CDS	645				hypothetical protein
HJPKAOEL_00102	CDS	1446				hypothetical protein
HJPKAOEL_00103	CDS	627				hypothetical protein
HJPKAOEL_00104	CDS	1869				hypothetical protein
HJPKAOEL_00105	CDS	3147				hypothetical protein
HJPKAOEL_00106	CDS	1233				hypothetical protein
HJPKAOEL_00107	CDS	3942				hypothetical protein
HJPKAOEL_00108	CDS	462				hypothetical protein
HJPKAOEL_00109	CDS	495				hypothetical protein
HJPKAOEL_00110	CDS	162				hypothetical protein
HJPKAOEL_00111	CDS	1914				hypothetical protein
HJPKAOEL_00112	CDS	1374				hypothetical protein
HJPKAOEL_00113	CDS	378				hypothetical protein
HJPKAOEL_00114	CDS	333				hypothetical protein
HJPKAOEL_00115	CDS	414				hypothetical protein
HJPKAOEL_00116	CDS	333				hypothetical protein
HJPKAOEL_00117	CDS	681				hypothetical protein
HJPKAOEL_00118	CDS	612				hypothetical protein
HJPKAOEL_00119	CDS	471				hypothetical protein
HJPKAOEL_00120	CDS	1014				hypothetical protein
HJPKAOEL_00121	CDS	417				hypothetical protein
HJPKAOEL_00122	CDS	297				hypothetical protein
HJPKAOEL_00123	CDS	1443				hypothetical protein
HJPKAOEL_00124	CDS	456				hypothetical protein
HJPKAOEL_00125	CDS	1431				hypothetical protein
HJPKAOEL_00126	CDS	840				hypothetical protein
HJPKAOEL_00127	CDS	993				hypothetical protein
HJPKAOEL_00128	CDS	1575				hypothetical protein
HJPKAOEL_00129	CDS	1104				hypothetical protein
HJPKAOEL_00130	CDS	762				hypothetical protein
HJPKAOEL_00131	CDS	219				hypothetical protein
HJPKAOEL_00132	CDS	360				hypothetical protein
HJPKAOEL_00133	CDS	525				hypothetical protein
HJPKAOEL_00134	CDS	162				hypothetical protein
HJPKAOEL_00135	CDS	429				hypothetical protein
HJPKAOEL_00136	CDS	837				hypothetical protein
HJPKAOEL_00137	CDS	210				hypothetical protein
