	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001251.1_1	QGNH01001251.1	QGNH01001251.1	1	1	867	1	C	K07497	putative transposase	YP_009965239.1	YP_009965239.1 transposase [Mycobacterium phage Xavia]	False	0.457	95.0	3.5780000000000005e-20	Protein of unknown function (DUF2924) [PF11149.11]; Integrase core domain [PF00665.29]; HTH-like domain [PF13276.9]; Integrase core domain [PF13683.9]; Bacteriophage Mu transposase [PF02914.18]								0	False	F
QGNH01001251.1_2	QGNH01001251.1	QGNH01001251.1	2	876	1115	-1	E																	0	False	F
QGNH01001251.1_3	QGNH01001251.1	QGNH01001251.1	3	1880	2386	1	D									Dual specificity phosphatase, catalytic domain [PF00782.23]								0	False	F
QGNH01001251.1_4	QGNH01001251.1	QGNH01001251.1	4	2383	2784	1	E																	0	False	F
QGNH01001251.1_5	QGNH01001251.1	QGNH01001251.1	5	2730	2969	-1	E																	0	False	F
QGNH01001251.1_6	QGNH01001251.1	QGNH01001251.1	6	3464	3877	1	E																	0	False	F
QGNH01001251.1_7	QGNH01001251.1	QGNH01001251.1	7	3972	5657	1	D			YP_008240890.1	YP_008240890.1 hypothetical protein Phi19:3_gp105 [Cellulophaga phage phi19:3]	False	0.275	154.0	1.511e-37	Calcineurin-like phosphoesterase superfamily domain [PF12850.10]					VOG02246	sp|O31948|YONJ_BACSU SPbeta prophage-derived uncharacterized protein YonJ; Xu	Xu	0	False	F
QGNH01001251.1_8	QGNH01001251.1	QGNH01001251.1	8	5668	6105	1	E																	0	False	
QGNH01001251.1_9	QGNH01001251.1	QGNH01001251.1	9	6204	7067	1	E																	0	False	
QGNH01001251.1_10	QGNH01001251.1	QGNH01001251.1	10	7112	7555	1	E																	0	False	
QGNH01001251.1_11	QGNH01001251.1	QGNH01001251.1	11	7556	8350	1	E																	0	False	
QGNH01001251.1_12	QGNH01001251.1	QGNH01001251.1	12	8354	8860	1	E																	0	False	
QGNH01001251.1_13	QGNH01001251.1	QGNH01001251.1	13	8870	9421	1	E																	0	False	
QGNH01001251.1_14	QGNH01001251.1	QGNH01001251.1	14	9497	11557	1	D			YP_009595845.1	YP_009595845.1 large terminase subunit [Acinetobacter phage vB_AbaM_ME3]	False	0.243	145.0	3.747e-34	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase large subunit, ATPase domain [PF03354.18]					VOG00640	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001251.1_15	QGNH01001251.1	QGNH01001251.1	15	11558	11959	1	E																	0	False	
QGNH01001251.1_16	QGNH01001251.1	QGNH01001251.1	16	11964	13553	1	E																	0	False	
QGNH01001251.1_17	QGNH01001251.1	QGNH01001251.1	17	13543	15678	1	E			YP_001429612.1	YP_001429612.1 portal protein [Bacillus phage 0305phi8-36]	False	0.298	207.0	1.802e-53						VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	
QGNH01001251.1_18	QGNH01001251.1	QGNH01001251.1	18	15729	18017	1	E			YP_001429613.1	YP_001429613.1 protease/scaffold [Bacillus phage 0305phi8-36]	False	0.294	102.0	1.2080000000000002e-20									1	False	
QGNH01001251.1_19	QGNH01001251.1	QGNH01001251.1	19	18058	19269	1	E																	0	False	
QGNH01001251.1_20	QGNH01001251.1	QGNH01001251.1	20	19292	19501	1	E																	0	False	
QGNH01001251.1_21	QGNH01001251.1	QGNH01001251.1	21	19593	20930	1	E			YP_001429616.1	YP_001429616.1 major head protein [Bacillus phage 0305phi8-36]	False	0.301	174.0	7.895999999999999e-45						VOG29923	REFSEQ major head protein; Xu	Xu	0	False	
QGNH01001251.1_22	QGNH01001251.1	QGNH01001251.1	22	21061	21726	1	E																	0	False	
QGNH01001251.1_23	QGNH01001251.1	QGNH01001251.1	23	21736	22557	1	D									Bacterial Ig-like domain [PF13205.9]								0	False	
QGNH01001251.1_24	QGNH01001251.1	QGNH01001251.1	24	22799	23086	1	E																	0	False	
QGNH01001251.1_25	QGNH01001251.1	QGNH01001251.1	25	23094	23801	1	E																	0	False	
QGNH01001251.1_26	QGNH01001251.1	QGNH01001251.1	26	23848	24231	1	E																	0	False	
QGNH01001251.1_27	QGNH01001251.1	QGNH01001251.1	27	24290	24730	1	E																	0	False	
QGNH01001251.1_28	QGNH01001251.1	QGNH01001251.1	28	24735	25385	1	E																	0	False	
QGNH01001251.1_29	QGNH01001251.1	QGNH01001251.1	29	25509	28910	1	E			YP_009839007.1	YP_009839007.1 minor tail protein [Streptomyces phage Annadreamy]	False	0.167	84.0	7.563e-15									0	False	
