locus_tag	ftype	length_bp	gene	EC_number	COG	product
NJJKOCHL_00001	CDS	177				hypothetical protein
NJJKOCHL_00002	CDS	357				hypothetical protein
NJJKOCHL_00003	CDS	348				hypothetical protein
NJJKOCHL_00004	CDS	405				hypothetical protein
NJJKOCHL_00005	CDS	549				hypothetical protein
NJJKOCHL_00006	CDS	330				hypothetical protein
NJJKOCHL_00007	CDS	255				hypothetical protein
NJJKOCHL_00008	CDS	462				hypothetical protein
NJJKOCHL_00009	CDS	123				hypothetical protein
NJJKOCHL_00010	CDS	318				hypothetical protein
NJJKOCHL_00011	CDS	267				hypothetical protein
NJJKOCHL_00012	CDS	330				hypothetical protein
NJJKOCHL_00013	CDS	402				hypothetical protein
NJJKOCHL_00014	CDS	678				hypothetical protein
NJJKOCHL_00015	CDS	285				hypothetical protein
NJJKOCHL_00016	CDS	882				hypothetical protein
NJJKOCHL_00017	CDS	219				hypothetical protein
NJJKOCHL_00018	CDS	411				hypothetical protein
NJJKOCHL_00019	CDS	252				hypothetical protein
NJJKOCHL_00020	CDS	207				hypothetical protein
NJJKOCHL_00021	CDS	231				hypothetical protein
NJJKOCHL_00022	CDS	240				hypothetical protein
NJJKOCHL_00023	CDS	222				hypothetical protein
NJJKOCHL_00024	CDS	108				hypothetical protein
