locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_048778.1_1						VOG22749	VOG:VOG22749	188	3.6e-102	331.2		REFSEQ hypothetical protein
NC_048778.1_2						VOG04378	VOG:VOG04378	274	4.6e-31	99.1		REFSEQ DNA polymerase/primase
NC_048778.1_3		K06919	COG3378		phrog_864	VOG00138	VOG:VOG00138	449	2.6e-49	159.7		sp|Q5UQ22|YL207_MIMIV Putative helicase L207/L206
NC_048778.1_4												Hypothetical
NC_048778.1_5		K19789	COG1061		phrog_62	VOG00205	VOG:VOG00205	421	4.1e-101	330.8		sp|Q9T1Q7|VP41_BPAPS Putative protein p41
NC_048778.1_6					phrog_474	VOG00810	VOG:VOG00810	266	2.5e-47	152.6		sp|Q05265|VG55_BPML5 Gene 55 protein
NC_048778.1_7						VOG01020	VOG:VOG01020	183	1.1e-34	111.3		REFSEQ hypothetical protein
NC_048778.1_8		K06191			phrog_22		KEGG:K06191	107	2e-13	41.6		nrdH; glutaredoxin-like protein NrdH
NC_048778.1_9		K02334	COG0749		phrog_17	VOG00075	KEGG:K02334	740	4.2e-81	264.1	2.7.7.7	dpo; DNA polymerase bacteriophage-type
NC_048778.1_10						VOG34295	VOG:VOG34295	76	6.2e-52	164.7		REFSEQ hypothetical protein
NC_048778.1_11						VOG34200	VOG:VOG34200	74	5.7e-48	152.5		REFSEQ hypothetical protein
NC_048778.1_12					phrog_69	VOG00510	VOG:VOG00510	376	1.5e-40	131.3		sp|O64262|VG69_BPMD2 Gene 69 protein
NC_048778.1_13						VOG23155	VOG:VOG23155	44	1.4e-32	103.2		REFSEQ hypothetical protein
NC_048778.1_14						VOG23156	VOG:VOG23156	44	1.6e-30	96.1		REFSEQ hypothetical protein
NC_048778.1_15						VOG22750	VOG:VOG22750	256	5.5e-129	420.3		REFSEQ hypothetical protein
NC_048778.1_16												Hypothetical
NC_048778.1_17					phrog_10893	VOG02284	VOG:VOG02284	204	2.7e-57	185.0		REFSEQ hypothetical protein
NC_048778.1_18						VOG23157	VOG:VOG23157	91	1.6e-43	138.9		REFSEQ hypothetical protein
NC_048778.1_19						VOG23158	VOG:VOG23158	123	4.1e-60	193.0		REFSEQ membrane protein
NC_048778.1_20						VOG34199	VOG:VOG34199	118	1.4e-75	242.8		REFSEQ hypothetical protein
NC_048778.1_21												Hypothetical
NC_048778.1_22						VOG34201	VOG:VOG34201	96	6.6e-61	194.4		REFSEQ hypothetical protein
NC_048778.1_23						VOG23159	VOG:VOG23159	96	7.9e-57	181.0		REFSEQ hypothetical protein
NC_048778.1_24												Hypothetical
NC_048778.1_25						VOG23160	VOG:VOG23160	193	9.4e-91	293.4		REFSEQ hypothetical protein
NC_048778.1_26						VOG22417	VOG:VOG22417	94	1.5e-54	174.1		REFSEQ hypothetical protein
NC_048778.1_27						VOG06691	VOG:VOG06691	135	3.8e-49	157.1		REFSEQ hypothetical protein
NC_048778.1_28						VOG34203	VOG:VOG34203	115	7.5e-77	246.6		REFSEQ hypothetical protein
NC_048778.1_29						VOG22761	VOG:VOG22761	4485	0	7048.4		REFSEQ hypothetical protein
NC_048778.1_30						VOG22794	VOG:VOG22794	692	0	1358.3		REFSEQ portal protein
NC_048778.1_31						VOG22762	VOG:VOG22762	557	0	1147.1		REFSEQ hypothetical protein
NC_048778.1_32						VOG03374	VOG:VOG03374	53	1.1e-27	87.7		REFSEQ hypothetical protein
NC_048778.1_33					phrog_1084	VOG00069	VOG:VOG00069	285	4.1e-58	183.8		sp|Q7Y5D9|FIBL2_BPT5 Collar protein p132
NC_048778.1_34		K05695	COG3401		phrog_6977, phrog_6977	VOG02073	VOG:VOG02073	592	9.6e-139	455.0		REFSEQ minor tail protein
NC_048778.1_35		K19304	COG0739		phrog_7767, phrog_2649	VOG00968	VOG:VOG00968	320	1e-135	444.7		REFSEQ metallo-endopeptidase
NC_048778.1_36												Hypothetical
NC_048778.1_37						VOG22763	VOG:VOG22763	84	8.7e-24	74.8		REFSEQ membrane protein
NC_048778.1_38						VOG22764	VOG:VOG22764	422	3.4e-182	596.1		REFSEQ hypothetical protein
NC_048778.1_39						VOG22766	VOG:VOG22766	362	1.3e-175	575.4		REFSEQ hypothetical protein
NC_048778.1_40						VOG22765	VOG:VOG22765	263	1.7e-151	494.5		REFSEQ hypothetical protein
NC_048778.1_41						VOG22767	VOG:VOG22767	892	0	1749.4		REFSEQ hypothetical protein
NC_048778.1_42					phrog_1197	VOG34079	PHROG:phrog_1197	76	1.7e-10	32.4		tail protein
NC_048778.1_43		K01113	COG3540		phrog_13624	VOG18030	VOG:VOG18030	670	1.9e-279	919.9		REFSEQ hydrolase
NC_048778.1_44					phrog_7011	VOG06783	VOG:VOG06783	313	3e-160	524.3		REFSEQ hypothetical protein
NC_048778.1_45						VOG22768	VOG:VOG22768	237	1.4e-104	339.4		REFSEQ hypothetical protein
NC_048778.1_46												Hypothetical
NC_048778.1_47						VOG22769	VOG:VOG22769	224	7.2e-114	372.3		REFSEQ hypothetical protein
NC_048778.1_48					phrog_1454	VOG00250	VOG:VOG00250	80	9.9e-21	66.5		REFSEQ hypothetical protein
NC_048778.1_49						VOG03360	VOG:VOG03360	146	6.3e-45	143.7		REFSEQ hypothetical protein
NC_048778.1_50		K06909	COG1783		phrog_6672	VOG07294	VOG:VOG07294	483	1.5e-30	98.0		sp|Q05219|VG13_BPML5 Gene 13 protein
NC_048778.1_51						VOG22771	VOG:VOG22771	109	5.4e-55	175.4		REFSEQ hypothetical protein
NC_048778.1_52												Hypothetical
