	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001087.1_1	QGNH01001087.1	QGNH01001087.1	1	2	757	-1	E																				0	False	F
QGNH01001087.1_2	QGNH01001087.1	QGNH01001087.1	2	1043	1339	-1	E																				0	False	F
QGNH01001087.1_3	QGNH01001087.1	QGNH01001087.1	3	1419	1967	-1	E																				0	False	F
QGNH01001087.1_4	QGNH01001087.1	QGNH01001087.1	4	1969	2553	-1	E																				0	False	F
QGNH01001087.1_5	QGNH01001087.1	QGNH01001087.1	5	2550	3611	-1	C	K06904	uncharacterized protein	YP_009838516.1	YP_009838516.1 head maturation protease [Staphylococcus phage SA780ruMSSAST101]	False	0.281	67.0	1.434e-10	MER0144871	S78	MER0144871 - family S78 unassigned peptidases (Carnobacterium sp. AT7) [S78.UPW]#S78#{peptidase unit: 46-164}~source EDP67313~	False	86.0	1.854e-16	0.397	Caudovirus prohead serine protease [PF04586.20]				0	False	PF
QGNH01001087.1_6	QGNH01001087.1	QGNH01001087.1	6	3649	4119	-1	E																				0	False	F
QGNH01001087.1_7	QGNH01001087.1	QGNH01001087.1	7	4199	4645	-1	E																				0	False	F
QGNH01001087.1_8	QGNH01001087.1	QGNH01001087.1	8	5024	5638	-1	E																				0	False	F
QGNH01001087.1_9	QGNH01001087.1	QGNH01001087.1	9	5650	7938	-1	D			YP_007111578.1	YP_007111578.1 terminase large subunit [Enterobacteria phage mEp235]	False	0.274	222.0	2.918e-58								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001087.1_10	QGNH01001087.1	QGNH01001087.1	10	8840	9094	-1	E																				0	False	F
QGNH01001087.1_11	QGNH01001087.1	QGNH01001087.1	11	9136	10245	-1	E																				0	False	F
