	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000031.1_1	QGNH01000031.1	QGNH01000031.1	1	2	640	-1	E																	0	False	F
QGNH01000031.1_2	QGNH01000031.1	QGNH01000031.1	2	650	3802	-1	E																	0	False	F
QGNH01000031.1_3	QGNH01000031.1	QGNH01000031.1	3	3802	5091	-1	E																	0	False	F
QGNH01000031.1_4	QGNH01000031.1	QGNH01000031.1	4	5088	5942	-1	E																	0	False	
QGNH01000031.1_5	QGNH01000031.1	QGNH01000031.1	5	5942	9385	-1	E																	0	False	
QGNH01000031.1_6	QGNH01000031.1	QGNH01000031.1	6	9422	9826	-1	E																	0	False	
QGNH01000031.1_7	QGNH01000031.1	QGNH01000031.1	7	9816	10574	-1	E																	0	False	
QGNH01000031.1_8	QGNH01000031.1	QGNH01000031.1	8	10763	11779	-1	E																	0	False	
QGNH01000031.1_9	QGNH01000031.1	QGNH01000031.1	9	11781	12113	-1	E																	0	False	
QGNH01000031.1_10	QGNH01000031.1	QGNH01000031.1	10	12110	12631	-1	E																	0	False	
QGNH01000031.1_11	QGNH01000031.1	QGNH01000031.1	11	12628	13305	-1	D									Phage virion morphogenesis family [PF05069.16]					VOG00556	sp|P36934|VPS_BPP2 Tail completion protein S; Xu	Xu	0	False	
QGNH01000031.1_12	QGNH01000031.1	QGNH01000031.1	12	13302	13742	-1	D									Bacteriophage Mu, Gp36 [PF07030.15]					VOG01664	sp|Q9T1V9|GPJ_BPMU Gene product J; Xh	Xh	0	False	
QGNH01000031.1_13	QGNH01000031.1	QGNH01000031.1	13	13764	14045	-1	E																	0	False	
QGNH01000031.1_14	QGNH01000031.1	QGNH01000031.1	14	14128	14274	-1	E																	0	False	
QGNH01000031.1_15	QGNH01000031.1	QGNH01000031.1	15	14356	15447	-1	E			YP_004934685.1	YP_004934685.1 major head protein [Rhodobacter phage RcapMu]	False	0.212	64.0	1.137e-09						VOG10432	sp|Q6QIB5|CAPSD_BPBMU Major capsid protein; XhXs	Xh;Xs	0	False	V
QGNH01000031.1_16	QGNH01000031.1	QGNH01000031.1	16	15618	16361	-1	E																	0	False	
QGNH01000031.1_17	QGNH01000031.1	QGNH01000031.1	17	16443	17771	-1	D			YP_001111207.1	YP_001111207.1 head maturation protease [Burkholderia phage phiE255]	False	0.279	127.0	1.806e-29	Mu-like prophage I protein [PF10123.12]					VOG01958	sp|Q01267|PRO_BPMU Protease I; XhXs	Xh;Xs	0	False	V
QGNH01000031.1_18	QGNH01000031.1	QGNH01000031.1	18	17906	18748	-1	D			YP_009797326.1	YP_009797326.1 minor head protein and DNA pilot [Faecalibacterium phage FP_Mushu]	False	0.427	120.0	1.305e-28	Phage Mu protein F like protein [PF04233.17]					VOG10177	sp|P44226|VPF_HAEIN Mu-like prophage FluMu F protein; Xu	Xu	0	False	
QGNH01000031.1_19	QGNH01000031.1	QGNH01000031.1	19	18753	20219	-1	D			YP_009797325.1	YP_009797325.1 portal protein [Faecalibacterium phage FP_Mushu]	False	0.264	134.0	2.364e-31	Protein of unknown function (DUF935) [PF06074.15]					VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	
QGNH01000031.1_20	QGNH01000031.1	QGNH01000031.1	20	20219	21646	-1	D			YP_009285918.1	YP_009285918.1 terminase large subunit [Rhodovulum phage vB_RhkS_P1]	False	0.321	218.0	1.757e-59	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000031.1_21	QGNH01000031.1	QGNH01000031.1	21	21639	22340	-1	E																	0	False	
QGNH01000031.1_22	QGNH01000031.1	QGNH01000031.1	22	22350	22670	-1	E																	0	False	
QGNH01000031.1_23	QGNH01000031.1	QGNH01000031.1	23	22660	23211	-1	E																	0	False	
QGNH01000031.1_24	QGNH01000031.1	QGNH01000031.1	24	23394	24182	-1	D									PLD-like domain [PF13091.9]								0	False	MK
QGNH01000031.1_25	QGNH01000031.1	QGNH01000031.1	25	24185	24568	-1	E																	0	False	
QGNH01000031.1_26	QGNH01000031.1	QGNH01000031.1	26	24562	24819	-1	E																	0	False	
QGNH01000031.1_27	QGNH01000031.1	QGNH01000031.1	27	25049	25192	-1	E																	0	False	
QGNH01000031.1_28	QGNH01000031.1	QGNH01000031.1	28	25202	25576	-1	E																	0	False	
QGNH01000031.1_29	QGNH01000031.1	QGNH01000031.1	29	25599	25766	-1	E																	0	False	
QGNH01000031.1_30	QGNH01000031.1	QGNH01000031.1	30	25898	26335	-1	E																	0	False	
QGNH01000031.1_31	QGNH01000031.1	QGNH01000031.1	31	26348	26857	-1	C	K02395	peptidoglycan hydrolase FlgJ	YP_009277337.1	YP_009277337.1 endolysin (endogenous virus) [Clostridium phage phiCT19406A]	False	0.396	104.0	1.247e-24	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [PF01832.23]	GH73	GH73 lysozyme (EC 3.2.1.17); mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase (EC 3.2.1.96); peptidoglycan hydrolase with endo-beta-N-acetylglucosaminidase specificity (EC 3.2.1.-)	3.2.1.17,3.2.1.96,3.2.1.-	GH73.hmm	VOG12059	sp|Q9I4P4|FLGJ_PSEAE Peptidoglycan hydrolase FlgJ; Xh	Xh	0	False	MK
QGNH01000031.1_32	QGNH01000031.1	QGNH01000031.1	32	27163	27750	-1	E																	0	False	
QGNH01000031.1_33	QGNH01000031.1	QGNH01000031.1	33	27755	28081	-1	E																	0	False	
QGNH01000031.1_34	QGNH01000031.1	QGNH01000031.1	34	28612	29406	1	E																	0	False	
QGNH01000031.1_35	QGNH01000031.1	QGNH01000031.1	35	29406	31277	1	C	K07497	putative transposase	YP_009276812.1	YP_009276812.1 transposase [Bacillus phage BalMu-1]	False	0.222	122.0	4.601e-27	Bacteriophage Mu transposase [PF02914.18]; Mu DNA binding, I gamma subdomain [PF09039.14]					VOG00376	sp|P16942|T629_SHISO Transposase for insertion sequence element IS629; Xr	Xr	0	False	V
QGNH01000031.1_36	QGNH01000031.1	QGNH01000031.1	36	31274	32239	1	D									Bacterial TniB protein [PF05621.14]; AAA domain [PF13401.9]					VOG02271	sp|P03763|TARGB_BPMU ATP-dependent target DNA activator B; XhXr	Xh;Xr	0	False	V
QGNH01000031.1_37	QGNH01000031.1	QGNH01000031.1	37	32236	32526	1	E																	0	False	
QGNH01000031.1_38	QGNH01000031.1	QGNH01000031.1	38	32526	32741	1	E																	0	False	
QGNH01000031.1_39	QGNH01000031.1	QGNH01000031.1	39	32738	33019	1	E																	0	False	F
QGNH01000031.1_40	QGNH01000031.1	QGNH01000031.1	40	33016	33273	1	E																	0	False	F
QGNH01000031.1_41	QGNH01000031.1	QGNH01000031.1	41	33270	33515	1	E																	0	False	F
QGNH01000031.1_42	QGNH01000031.1	QGNH01000031.1	42	33512	33772	1	E																	0	False	F
