	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000803.1_1	QGNH01000803.1	QGNH01000803.1	1	3	2906	-1	E	YP_009287971.1	YP_009287971.1 hypothetical protein BI081_gp249 [Mycobacterium phage Tonenili]	False	0.479	166.0	7.763e-40		VOG07425	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000803.1_2	QGNH01000803.1	QGNH01000803.1	2	2968	3189	-1	E											0	False	F
QGNH01000803.1_3	QGNH01000803.1	QGNH01000803.1	3	3186	3767	-1	D	YP_010648682.1	YP_010648682.1 hypothetical protein PP301_gp085 [Gordonia phage GMA2]	False	0.39	72.0	3.281e-13	Family of unknown function (DUF6011) [PF19474.2]				1	False	F
QGNH01000803.1_4	QGNH01000803.1	QGNH01000803.1	4	3772	4266	-1	D	YP_010660736.1	YP_010660736.1 HNH endonuclease [Pseudomonas phage UFJF_PfDIW6]	False	0.331	81.0	8.012e-17	AP2 domain [PF00847.23]; HNH endonuclease [PF13392.9]	VOG00117	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01000803.1_5	QGNH01000803.1	QGNH01000803.1	5	4285	4827	1	D							AAA domain [PF13671.9]; Zeta toxin [PF06414.15]				0	False	F
QGNH01000803.1_6	QGNH01000803.1	QGNH01000803.1	6	4804	5352	-1	E	YP_008051024.1	YP_008051024.1 HNH endonuclease [Mycobacterium phage PegLeg]	False	0.312	64.0	6.218e-11					2	False	F
QGNH01000803.1_7	QGNH01000803.1	QGNH01000803.1	7	5375	5764	-1	E											0	False	
QGNH01000803.1_8	QGNH01000803.1	QGNH01000803.1	8	5764	5964	-1	E											0	False	
QGNH01000803.1_9	QGNH01000803.1	QGNH01000803.1	9	5964	6239	-1	E											0	False	
QGNH01000803.1_10	QGNH01000803.1	QGNH01000803.1	10	6239	6841	-1	E											0	False	
QGNH01000803.1_11	QGNH01000803.1	QGNH01000803.1	11	6838	8148	-1	E											0	False	
QGNH01000803.1_12	QGNH01000803.1	QGNH01000803.1	12	8158	9099	-1	D	YP_009847662.1	YP_009847662.1 tail protein [Microbacterium phage TinyTimothy]	False	0.308	92.0	8.727e-19	Phage Tail Collar Domain [PF07484.15]				0	False	
QGNH01000803.1_13	QGNH01000803.1	QGNH01000803.1	13	9357	9485	1	E											0	False	
QGNH01000803.1_14	QGNH01000803.1	QGNH01000803.1	14	9672	13436	-1	D	YP_010059488.1	YP_010059488.1 hypothetical protein KHQ86_gp012 [Gordonia phage Stormageddon]	False	0.416	79.0	1.789e-13	2'-5' RNA ligase superfamily [PF13563.9]				0	False	
QGNH01000803.1_15	QGNH01000803.1	QGNH01000803.1	15	13442	14731	-1	E											0	False	F
QGNH01000803.1_16	QGNH01000803.1	QGNH01000803.1	16	14719	15372	-1	E											0	False	F
QGNH01000803.1_17	QGNH01000803.1	QGNH01000803.1	17	15365	17536	-1	E	YP_010059037.1	YP_010059037.1 portal protein [Rhodococcus phage Finch]	True	0.438	408.0	1.212e-120		VOG01402	sp|O31953|YONE_BACSU SPbeta prophage-derived uncharacterized protein YonE; Xu	Xu	0	False	F
QGNH01000803.1_18	QGNH01000803.1	QGNH01000803.1	18	17771	18199	1	E											0	False	F
QGNH01000803.1_19	QGNH01000803.1	QGNH01000803.1	19	18373	18837	-1	D	YP_008770791.1	YP_008770791.1 homing endonuclease [Bacillus phage Staley]	False	0.395	103.0	1.322e-24	AP2 domain [PF00847.23]; HNH endonuclease [PF13392.9]	VOG00117	REFSEQ HNH endonuclease; Xu	Xu	0	False	F
QGNH01000803.1_20	QGNH01000803.1	QGNH01000803.1	20	18840	19220	-1	E											0	False	F
